anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
1.1	aWa	1.1	aWa	aWa{avya	aWa{avya}	sambanXaH,5.1	sambanXaH,5.1#sambanXaH,4.1	1	06	000	aRtAfgahqxayam	-	-
2.1	awaH	2.1	awaH	awaH{avya	awaH{avya}	sambanXaH,5.1	sambanXaH,5.1#sambanXaH,4.1#kArya_xyowakaH,5.1#kArya_xyowakaH,4.1	1	06	000	aRtAfgahqxayam	-	-
3.1	anna-	3.1	anna-sva-rUpa-vijFAnIya	anna	anna	RaRTI_wawpuruRaH,3.3	RaRTI_wawpuruRaH,3.3	1	06	000	aRtAfgahqxayam	-	-
3.2	sva-	3.2	--	sva	sva	RaRTI_wawpuruRaH,3.3	RaRTI_wawpuruRaH,3.3	1	06	000	aRtAfgahqxayam	-	-
3.3	rUpa-	3.3	--	rUpa	rUpa	RaRTI_wawpuruRaH,3.4	RaRTI_wawpuruRaH,3.4	1	06	000	aRtAfgahqxayam	-	-
3.4	vijFAnIyam	3.4	--	vijFAnIya{puM;2;eka(vi_jFA1;anIyar;kryAxiH)}/vijFAnIya{napuM;1;eka(vi_jFA1;anIyar;kryAxiH)}/vijFAnIya{napuM;2;eka(vi_jFA1;anIyar;kryAxiH)	vijFAnIya{puM;2;eka(vi_jFA1;anIyar;kryAxiH)}	viSeRaNam,4.1	viSeRaNam,4.1	1	06	000	aRtAfgahqxayam	-	-
4.1	aXyAyam	4.1	aXyAyam	XyE1{karwari;laf;u;eka;parasmEpaxI;BvAxiH}/aXyAya{puM;2;eka(aXi_i4;GaF;axAxiH)	aXyAya{puM;2;eka(aXi_i4;GaF;axAxiH)}	karma,5.1	viSeRaNam,3.4#karma,5.1	1	06	000	aRtAfgahqxayam	-	-
5.1	vyAKyAsyAmaH	5.1	vyAKyAsyAmaH	vi_Af_KyA1{karwari;lqt;u;bahu;parasmEpaxI;axAxiH}/vi_Af_cakR1{karwari{lqt;u;bahu;AwmanepaxI;axAxiH	vi_Af_KyA1{karwari;lqt;u;bahu;parasmEpaxI;axAxiH}	-	-	1	06	000	aRtAfgahqxayam	-	-
6.1	.	6.1	.	-	-	-	-	1	06	000	aRtAfgahqxayam	-	-
1.1	iwi	3.1	iwi	iwi{avya	iwi{avya}	sambanXaH,4.1	karma,5.2#karma,4.1#sambanXaH,4.1	2	06	000	aRtAfgahqxayam	-	-
2.1	ha	4.1	ha	ha{avya	ha{avya}	sambanXaH,1.1	sambanXaH,1.1	2	06	000	aRtAfgahqxayam	-	-
3.1	sma	6.1	sma	sma{avya	sma{avya}	sambanXaH,4.1	sambanXaH,5.2#sambanXaH,4.1	2	06	000	aRtAfgahqxayam	-	-
4.1	AhuH	5.1	AhuH	brU1{karwari;lat;pra;bahu;parasmEpaxI;axAxiH	brU1{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	aBihiwa_karwA,5.2;sakarmaka	aBihiwa_karwA,5.2;sakarmaka	2	06	000	aRtAfgahqxayam	-	-
5.1	Awreya-	1.1	Awreya-Axi	Awreya	Awreya	bahuvrIhiH,5.2	RaRTI_wawpuruRaH,5.2#bahuvrIhiH,5.2	2	06	000	aRtAfgahqxayam	-	-
5.2	AxayaH	1.2	--	Axi{puM;1;bahu}/Axi{swrI;1;bahu}/ax2{Nic;karwari;laf;ma;eka;parasmEpaxI;axAxiH}/Axi{puM;8;bahu}/Axi{swrI;8;bahu	Axi{puM;1;bahu}	karwA,4.1	viSeRaNam,6.2#karwA,4.1	2	06	000	aRtAfgahqxayam	-	-
6.1	mahA-	2.1	mahaw-qRi	mahaw	mahaw	karmaXArayaH_1,6.2	karmaXArayaH_1,6.2	2	06	000	aRtAfgahqxayam	-	-
6.2	qRayaH	2.2	--	qRi{puM;1;bahu}/qRi{puM;8;bahu	qRi{puM;1;bahu}	viSeRaNam,5.2	viSeRaNam,5.2#karwA,4.1	2	06	000	aRtAfgahqxayam	-	-
7.1	.	7.1	.	-	-	-	-	2	06	000	aRtAfgahqxayam	-	-
1.1	rakwaH	1.1	rakwaH	rakwa{puM;1;eka	rakwa{puM;1;eka}	samucciwaH,30.1	viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,8.2#viSeRaNam,7.2#viSeRaNam,5.2#viSeRaNam,2.1#sup_samucciwaH,27.1#sup_samucciwaH,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
10.1	puNdraH	10.1	puNdraH	puNdra{puM;1;eka	puNdra{puM;1;eka}	samucciwaH,30.1	sup_samucciwaH,27.1#sup_samucciwaH,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
11.1	pANduH	11.1	pANduH	pANdu{puM;1;eka}/pANdu{swrI;1;eka	pANdu{puM;1;eka}	samucciwaH,30.1	viSeRaNam,41.1#sup_samucciwaH,27.1#sup_samucciwaH,25.1#viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,10.1#viSeRaNam,8.2#viSeRaNam,7.2#viSeRaNam,5.2#viSeRaNam,2.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
12.1	puNdarIkaH	12.1	puNdarIkaH	puNdarIka{puM;1;eka	puNdarIka{puM;1;eka}	samucciwaH,30.1	sup_samucciwaH,27.1#sup_samucciwaH,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
13.1	pramoxaH	13.1	pramoxaH	pramoxa{puM;1;eka(pra_mux1;GaF;BvAxiH)	pramoxa{puM;1;eka(pra_mux1;GaF;BvAxiH)}	samucciwaH,30.1	viSeRaNam,41.1#viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,8.2#viSeRaNam,7.2#viSeRaNam,5.2#viSeRaNam,2.1#sup_samucciwaH,27.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
14.1	gOra-	14.1	gOra--	gOra	gOra	iwarewara-xvanxvaH,14.2	iwarewara-xvanxvaH,14.2	1	06	001-004	aRtAfgahqxayam	-	-
14.2	sArivO	14.2	--	sAriva{puM;1;xvi	sAriva{puM;1;xvi}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
15.1	kAFcanaH	15.1	kAFhcanaH	kAFcana{puM;1;eka	kAFcana{puM;1;eka}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
16.1	mahiRaH	16.1	mahiRaH	mahiRa{puM;1;eka	mahiRa{puM;1;eka}	samucciwaH,30.1	sup_samucciwaH,27.1#sup_samucciwaH,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
17.1	SUkaH	17.1	SUkaH	SUka{puM;1;eka	SUka{puM;1;eka}	samucciwaH,30.1	sup_samucciwaH,27.1#sup_samucciwaH,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
18.1	xURakaH	18.1	xURakaH	xURaka{puM;1;eka	xURaka{puM;1;eka}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
19.1	kusumANdakaH	19.1	kusumANdakaH	kusumANdaka{puM;1;eka	kusumANdaka{puM;1;eka}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
2.1	mahAn	2.1	mahAn	mahaw{puM;1;eka	mahaw{puM;1;eka}	samucciwaH,30.1	viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,8.2#viSeRaNam,7.2#viSeRaNam,5.2#sup_samucciwaH,27.1#sup_samucciwaH,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
20.1	lAfgalAH	20.1	lAfgalA	lAfgala{puM;1;bahu	lAfgala{puM;1;bahu}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
21.1	lohavAla-	21.1	lohavAlAKyaH	lohavAla	lohavAla	bahuvrIhiH,21.2	bahuvrIhiH,21.2	1	06	001-004	aRtAfgahqxayam	-	-
21.2	AKyAH	21.2	-	AKya{puM;1:bahu	AKya{puM;1:bahu}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
22.1	karxamAH	22.1	karxamAH	karxama{puM;1;bahu}/karxama{puM;8;bahu	karxama{puM;1;bahu}	samucciwaH,30.1	sup_samucciwaH,27.1#sup_samucciwaH,25.1#karma,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
23.1	SIwaBIrukAH	23.1	SIwaBIrukAH	SIwaBIruka{puM;1;bahu	SIwaBIruka{puM;1;bahu}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
24.1	pawafgAH	24.1	pawafgAH	pawafga{puM;1;bahu}/pawafga{puM;8;bahu	pawafga{puM;1;bahu}	samucciwaH,30.1	sup_samucciwaH,27.1#sup_samucciwaH,25.1#karma,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
25.1	wapanIyAH	25.1	wapanIyAH	wapanIya{puM;1;bahu(wap1;anIyar;BvAxiH)}/wapanIyA{swrI;1;bahu(wap1;anIyar;BvAxiH)}/wapanIyA{swrI;2;bahu(wap1;anIyar;BvAxiH)}/wapanIya{puM;1;bahu(wap2;anIyar;xivAxiH)}/wapanIyA{swrI;1;bahu(wap2;anIyar;xivAxiH)}/wapanIyA{swrI;2;bahu(wap2;anIyar;xivAxiH)	wapanIya{puM;1;bahu(wap1;anIyar;BvAxiH)}	samucciwaH,30.1	sup_samucciwaH,27.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
26.1	ca	26.1	ca	ca{avya	ca{avya}	sambanXaH,25.1	sup_samuccaya_xyowakaH,25.1#sambanXaH,25.1	1	06	001-004	aRtAfgahqxayam	-	-
27.1	ye	29.1	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi	yax{sarvanAma;puM;1;bahu}	viSeRaNam,30.1;niwya_sambanXaH,32.1	viSeRaNam,30.1;niwya_sambanXaH,32.1	1	06	001-004	aRtAfgahqxayam	-	-
28.1	ca	28.1	ca	ca{avya	ca{avya}	samuccaya_xyowakaH,30.1	sup_samuccaya_xyowakaH,27.1#sambanXaH,27.1#samuccaya_xyowakaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
29.1	anye	27.1	anye	an1{karmaNi;lat;u;eka;AwmanepaxI;axAxiH}/anya{sarvanAma;puM;1;bahu}/anya{sarvanAma;napuM;1;xvi}/anya{sarvanAma;napuM;2;xvi}/anyA{sarvanAma;swrI;1;xvi}/anyA{sarvanAma;swrI;2;xvi}/anya{puM;1;bahu	anya{puM;1;bahu}	viSeRaNam,30.1	viSeRaNam,27.1#sup_samucciwaH,25.1#karma,36.1#karma,35.1#karma,25.1#viSeRaNam,40.1#viSeRaNam,39.1#viSeRaNam,38.3#viSeRaNam,37.3#viSeRaNam,36.1#viSeRaNam,35.1#viSeRaNam,34.3#viSeRaNam,33.1#viSeRaNam,30.1#viSeRaNam,25.1#viSeRaNam,24.1#viSeRaNam,22.1	1	06	001-004	aRtAfgahqxayam	-	-
3.1	sakalamaH	3.1	sakalamaH	sakalama{puM;1;eka	sakalama{puM;1;eka}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
30.1	SAlayaH	30.1	SAlayaH	SAli{puM;1;bahu}/SAli{puM;8;bahu	SAli{puM;1;bahu}	karwA,31.1	sup_samucciwaH,25.1#karma,36.1#karma,25.1#karwA,31.1	1	06	001-004	aRtAfgahqxayam	-	-
31.1	(sanwi)	31.1	-	as{karwari;lat;pra;bahu;parasmEpaxI;axAxiH	as{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	aBihiwa_karwA,30.1	aBihiwa_karwA,30.1	1	06	001-004	aRtAfgahqxayam	-	-
32.1	(we)	32.1	-	wax{sarva;puM;1;bahu}/wax{sarva;napuM;1;xvi	wax{sarva;puM;1;bahu}	karwA,44.1	karwA,44.1	1	06	001-004	aRtAfgahqxayam	-	-
33.1	SuBAH	33.1	SuBAH	SuBa{puM;1;bahu}/SuBA{swrI;1;bahu}/SuBA{swrI;2;bahu}/SuBa{puM;8;bahu}/SuBA{swrI;8;bahu	SuBa{puM;1;bahu}	samucciwaH,42.1	viSeRaNam,40.1#viSeRaNam,39.1#viSeRaNam,38.3#viSeRaNam,37.3#viSeRaNam,36.1#viSeRaNam,34.3#viSeRaNam,30.1#viSeRaNam,24.1#viSeRaNam,22.1#sup_samucciwaH,25.1#karma,39.1#karma,36.1#karma,35.1#karma,25.1#viSeRaNam,35.1#viSeRaNam,29.1#viSeRaNam,27.1#viSeRaNam,25.1#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
34.1	svAxu-	34.1	svAxu-pAka-rasa	svAxu	svAxu	bahuvrIhiH,34.3	RaRTI_wawpuruRaH,34.3#bahivrIhiH,34.3#bahuvrIhiH,34.3	1	06	001-004	aRtAfgahqxayam	-	-
34.2	pAka-	34.2	--	pAka	pAka	iwarewara-xvanxvaH,34.3	RaRTI_wawpuruRaH,34.3#iwarewara-xvanxvaH,34.3	1	06	001-004	aRtAfgahqxayam	-	-
34.3	rasAH	34.3	--	rasa{puM;1;bahu}/rasA{swrI;1;bahu}/rasA{swrI;2;bahu}/rasa{puM;8;bahu}/rasA{swrI;8;bahu	rasa{puM;1;bahu}	samucciwaH,42.1	viSeRaNam,40.1#viSeRaNam,38.3#viSeRaNam,35.1#viSeRaNam,33.1#viSeRaNam,39.1#viSeRaNam,37.3#viSeRaNam,36.1#viSeRaNam,30.1#viSeRaNam,24.1#viSeRaNam,22.1#viSeRaNam,42.1#viSeRaNam,25.1#sup_samucciwaH,25.1#karma,39.1#karma,36.1#karma,35.1#karma,25.1#viSeRaNam,29.1#viSeRaNam,27.1#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
35.1	snigXAH	35.1	snigXAH	snigXa{puM;1;bahu}/snigXA{swrI;1;bahu}/snigXA{swrI;2;bahu}/snigXA{swrI;8;bahu}/snigXa{puM;1;bahu(Rnih1;kwa;xivAxiH)	snigXa{puM;1;bahu}	samucciwaH,42.1	viSeRaNam,40.1#viSeRaNam,39.1#viSeRaNam,38.3#viSeRaNam,37.3#viSeRaNam,36.1#viSeRaNam,34.3#viSeRaNam,33.1#viSeRaNam,30.1#viSeRaNam,29.1#viSeRaNam,27.1#viSeRaNam,25.1#viSeRaNam,24.1#viSeRaNam,22.1#karma,36.1#sup_samucciwaH,25.1#karma,39.1#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
36.1	vqRyAH	36.1	vqRyAH	vqR1{karwari;ASIrlif;ma;eka;parasmEpaxI;BvAxiH}/vqRI{swrI;5;eka}/vqRI{swrI;6;eka}/vqRya{puM;8;bahu}/vqRya{puM;1;bahu(vqR1;yaw;BvAxiH)}/vqRyA{swrI;1;bahu(vqR1;yaw;BvAxiH)}/vqRyA{swrI;2;bahu(vqR1;yaw;BvAxiH)}/vqRya{puM;1;bahu(vqR1;Nyaw;BvAxiH)}/vqRyA{swrI;1;bahu(vqR1;Nyaw;BvAxiH)}/vqRyA{swrI;2;bahu(vqR1;Nyaw;BvAxiH)}/vqRya{puM;1;bahu	vqRya{puM;1;bahu}	samucciwaH,42.1	viSeRaNam,42.1#viSeRaNam,39.1#viSeRaNam,38.3#viSeRaNam,35.1#viSeRaNam,34.3#viSeRaNam,33.1#viSeRaNam,25.1#karma,39.1#karma,35.1#viSeRaNam,40.1#viSeRaNam,37.3#viSeRaNam,30.1#viSeRaNam,29.1#viSeRaNam,27.1#viSeRaNam,24.1#viSeRaNam,22.1#RaRTIsambanXaH,42.1#RaRTIsambanXaH,41.1#RaRTIsambanXaH,39.1#RaRTIsambanXaH,38.3#RaRTIsambanXaH,37.3#RaRTIsambanXaH,35.1#RaRTIsambanXaH,34.3#RaRTIsambanXaH,33.1#RaRTIsambanXaH,30.1#RaRTIsambanXaH,24.1#RaRTIsambanXaH,22.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,16.1#RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,8.2#RaRTIsambanXaH,7.2#hewuH5,39.1#hewuH5,35.1#hewuH5,29.1#hewuH5,25.1#hewuH5,13.1#hewuH5,5.2#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
37.1	baxXa-	37.1	baxXa-alpa-varcas	baxXa	baxXa	iwarewara-xvanxvaH,37.2	wqwIyA_wawpuruRaH,37.2#RaRTI_wawpuruRaH,37.3#iwarewara-xvanxvaH,37.2	1	06	001-004	aRtAfgahqxayam	-	-
37.2	alpa-	37.2	--	alpa	alpa	bahuvrIhiH,37.3	RaRTI_wawpuruRaH,37.3#bahuvrIhiH,37.3	1	06	001-004	aRtAfgahqxayam	-	-
37.3	varcasaH	37.3	--	varcas{puM;2;bahu}/varcas{puM;5;eka}/varcas{puM;6;eka}/varcas{napuM;5;eka}/varcas{napuM;6;eka}/varcas{puM;8;bahu}/varcas{puM;1;bahu	varcas{puM;1;bahu}	samucciwaH,42.1	viSeRaNam,40.1#viSeRaNam,39.1#viSeRaNam,38.3#viSeRaNam,36.1#viSeRaNam,35.1#viSeRaNam,34.3#viSeRaNam,33.1#viSeRaNam,30.1#viSeRaNam,29.1#viSeRaNam,27.1#viSeRaNam,25.1#viSeRaNam,24.1#viSeRaNam,22.1#sup_samucciwaH,25.1#karma,36.1#RaRTIsambanXaH,42.1#RaRTIsambanXaH,41.1#RaRTIsambanXaH,39.1#RaRTIsambanXaH,38.3#RaRTIsambanXaH,36.1#RaRTIsambanXaH,35.1#RaRTIsambanXaH,34.3#RaRTIsambanXaH,33.1#RaRTIsambanXaH,30.1#RaRTIsambanXaH,24.1#RaRTIsambanXaH,22.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,16.1#RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,8.2#RaRTIsambanXaH,7.2#hewuH5,39.1#hewuH5,36.1#hewuH5,35.1#hewuH5,29.1#hewuH5,25.1#hewuH5,13.1#hewuH5,5.2#karma,39.1#karma,35.1#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
38.1	kaRAya-	38.1	kaRAya-anu-rasa	kaRAya	kaRAya	bahuvrIhiH,38.3	RaRTI_wawpuruRaH,38.3#bahuvrIhiH,38.3	1	06	001-004	aRtAfgahqxayam	-	-
38.2	anu-	38.2	--	anu	anu	wawpuruRaH,38.3	wawpuruRaH,38.3	1	06	001-004	aRtAfgahqxayam	-	-
38.3	rasAH	38.3	--	rasa{puM;1;bahu}/rasA{swrI;1;bahu}/rasA{swrI;2;bahu}/rasa{puM;8;bahu}/rasA{swrI;8;bahu	rasa{puM;1;bahu}	samucciwaH,42.1	viSeRaNam,40.1#viSeRaNam,35.1#viSeRaNam,34.3#viSeRaNam,33.1#viSeRaNam,39.1#viSeRaNam,37.3#viSeRaNam,36.1#viSeRaNam,30.1#viSeRaNam,24.1#viSeRaNam,22.1#viSeRaNam,42.1#viSeRaNam,25.1#sup_samucciwaH,25.1#karma,39.1#karma,36.1#karma,35.1#viSeRaNam,29.1#viSeRaNam,27.1#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
39.1	paWyAH	39.1	paWyAH	paW1{karwari;ASIrlif;ma;eka;parasmEpaxI;BvAxiH}/paWya{puM;1;bahu}/paWyA{swrI;1;bahu}/paWyA{swrI;2;bahu}/paWya{puM;8;bahu	paWya{puM;1;bahu}	samucciwaH,42.1	sup_samucciwaH,25.1#karma,36.1#karma,35.1#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
4.1	wUrNakaH	4.1	wUrNakaH	wUrNaka{puM;1;eka	wUrNaka{puM;1;eka}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
40.1	laGavaH	40.1	laGavaH	laGu{puM;1;bahu}/laGu{swrI;1;bahu}/laGu{puM;8;bahu}/laGu{swrI;8;bahu	laGu{puM;1;bahu}	samucciwaH,42.1	viSeRaNam,38.3#viSeRaNam,35.1#viSeRaNam,34.3#viSeRaNam,33.1#viSeRaNam,39.1#viSeRaNam,37.3#viSeRaNam,36.1#viSeRaNam,30.1#viSeRaNam,24.1#viSeRaNam,22.1#viSeRaNam,42.1#viSeRaNam,25.1#sup_samucciwaH,25.1#karma,36.1#viSeRaNam,29.1#viSeRaNam,27.1#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
41.1	mUwralAH	41.1	mUwralA	mUwralA{swrI;1;eka	mUwralA{swrI;1;eka}	samucciwaH,42.1	sup_samucciwaH,25.1#karma,36.1#samucciwaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
42.1	himAH	42.1	himAH	himA{swrI;1;bahu}/himA{swrI;2;bahu	himA{swrI;1;bahu}	viXeya_viSeRaNam,32.1	sup_samucciwaH,25.1#karma,39.1#karma,36.1#karma,35.1#viXeya_viSeRaNam,32.1	1	06	001-004	aRtAfgahqxayam	-	-
43.1	(ca)	43.1	-	ca{avy	ca{avy}	samuccaya_xyowakaH,42.1	samuccaya_xyowakaH,42.1	1	06	001-004	aRtAfgahqxayam	-	-
44.1	(Bavanwi)	44.1	-	BU{karwari;lat;pra;bahu;parasmEpaxI;BvAxiH	BU{karwari;lat;pra;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA,32.1	aBihiwa_karwA,32.1	1	06	001-004	aRtAfgahqxayam	-	-
45.1	.	45.1	.	-	-	-	-	1	06	001-004	aRtAfgahqxayam	-	-
5.1	Sakuna-	5.1	Sakuna-Ahqwa	Sakuna	Sakuna	wqwIyA_wawpuruRaH,5.2	paFcamI_wawpuruRaH,5.2#wqwIyA_wawpuruRaH,5.2	1	06	001-004	aRtAfgahqxayam	-	-
5.2	AhqwaH	5.2	--	Ahqwa{puM;1;eka(Af_hq1;kwa;BvAxiH)	Ahqwa{puM;1;eka(Af_hq1;kwa;BvAxiH)}	samucciwaH,30.1	viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,8.2#viSeRaNam,7.2#viSeRaNam,2.1#sup_samucciwaH,27.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
6.1	sArAmuKaH	6.1	sArAmuKaH	sArAmuKa{puM;1;eka	sArAmuKa{puM;1;eka}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
7.1	xIrGa-	7.1	xIrGa-SUka	xIrGa	xIrGa	karmaXArayaH,7.2	RaRTI_wawpuruRaH,7.2#karmaXArayaH,7.2	1	06	001-004	aRtAfgahqxayam	-	-
7.2	SUkaH	7.2	--	SUka{puM;1;eka	SUka{puM;1;eka}	samucciwaH,30.1	viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,8.2#viSeRaNam,5.2#viSeRaNam,2.1#sup_samucciwaH,27.1#sup_samucciwaH,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
8.1	roXra-	8.1	roXra-SUka	roXra	roXra	karmaXArayaH,8.2	RaRTI_wawpuruRaH,8.2#karmaXArayaH,8.2	1	06	001-004	aRtAfgahqxayam	-	-
8.2	SUkaH	8.2	--	SUka{puM;1;eka	SUka{puM;1;eka}	samucciwaH,30.1	viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,7.2#viSeRaNam,5.2#viSeRaNam,2.1#sup_samucciwaH,27.1#sup_samucciwaH,25.1#samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
9.1	suganXikaH	9.1	suganXikaH	suganXika{puM;1;eka	suganXika{puM;1;eka}	samucciwaH,30.1	samucciwaH,30.1	1	06	001-004	aRtAfgahqxayam	-	-
1.1	SUka-	2.1	SUka-ja	SUka	SUka	upapaxa_wawpuruRaH,1.2	upapaxa_wawpuruRaH,1.2	1	06	005	aRtAfgahqxayam	-	-
1.2	jeRu	2.2	--	ja{puM;7;bahu}/ja{napuM;7;bahu	ja{puM;7;bahu}	nirXAraNam,2.1	aXikaraNam,20.1#aXikaraNam,17.1#aXikaraNam,11.1#aXikaraNam,#nirXAraNam,2.1	1	06	005	aRtAfgahqxayam	-	-
10.1	anu	9.1	anu	anu{avya	anu{avya}	kAlAXikaraNam,11.1	sup_samucciwaH,14.1#sambanXa_upa,20.1#sambanXa_upa,17.1#sambanXa_upa,11.1#kAlAXikaraNam,11.1	1	06	005	aRtAfgahqxayam	-	-
11.1	(Bavawi)	11.1	Bavawi	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,8.1	viSeRaNam,19.1#viSeRaNam,17.1#viSeRaNam,#samucciwaH,#aBihiwa_karwA,8.1	1	06	005	aRtAfgahqxayam	-	-
12.1	kalamaH	16.1	kalamaH	kalama{puM;1;eka	kalama{puM;1;eka}	karwA,17.1	viXeya_viSeRaNam,#karwA_be_verbs,17.1#karwA_be_verbs,11.1#karwA_be_verbs,#karwA,17.1	1	06	005	aRtAfgahqxayam	-	-
13.1	wam	12.1	wam	wax{sarvanAma;puM;2;eka	wax{sarvanAma;puM;2;eka}	sanxarBa_binxuH,16.1	viSeRaNam,9.1#sanxarBa_binxuH,16.1	1	06	005	aRtAfgahqxayam	-	-
14.1	ca	13.1	ca	ca{avya	ca{avya}	sambanXaH,13.1	sup_samuccaya_xyowakaH,13.1#samuccaya_xyowakaH,11.1#samuccaya_xyowakaH,#sambanXaH,13.1	1	06	005	aRtAfgahqxayam	-	-
15.1	api	14.1	api	api{avya	api{avya}	sambanXaH,14.1	sup_samuccaya_xyowakaH,14.1#sambanXaH,14.1	1	06	005	aRtAfgahqxayam	-	-
16.1	anu	15.1	anu	anu{avya	anu{avya}	kAlAXikaraNam,17.1	sup_samucciwaH,14.1#sambanXa_upa,20.1#sambanXa_upa,17.1#kAlAXikaraNam,17.1	1	06	005	aRtAfgahqxayam	-	-
17.1	(Bavawi)	17.1	Bavawi	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,12.1	viSeRaNam,19.1#viSeRaNam,11.1#viSeRaNam,#samucciwaH,11.1#samucciwaH,#aBihiwa_karwA,12.1	1	06	005	aRtAfgahqxayam	-	-
18.1	wawaH	18.1	wawaH	wawaH{avya	wawaH{avya}	kAlAXikaraNam,20.1	sup_samucciwaH,14.1#sambanXaH,20.1#sambanXaH,17.1#sambanXaH,11.1#sambanXaH,#kArya_xyowakaH,20.1#kAlAXikaraNam,20.1	1	06	005	aRtAfgahqxayam	-	-
