anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
1.1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,15.2	viSeRaNam,15.2	1	010	053	sunxarakANdam	-	-
10.1	rUpa-	-	rUpa-yOvana-sampaxA	rUpa	rUpa	xvanxvaH,10.2	xvanxvaH,10.2	1	010	053	sunxarakANdam	-	-
10.2	yOvana-	-	--	yOvana	yOvana	bahuvrIhiH,10.3	bahuvrIhiH,10.3	1	010	053	sunxarakANdam	-	-
10.3	sampaxA	-	--	sampax{swrI;3;eka}	sampax{swrI;3;eka}	karaNam,5.1	karaNam,5.1	1	010	053	sunxarakANdam	-	-
11.1	harReNa	-	harReNa	harRa{puM;3;eka}	harRa{puM;3;eka}	karaNam,13.1	karaNam,13.1	1	010	053	sunxarakANdam	-	-
12.1	mahawA	-	mahawA	mahaw{puM;3;eka}/mahaw{napuM;3;eka}	mahaw{puM;3;eka}	viSeRaNam,11.1	viSeRaNam,11.1	1	010	053	sunxarakANdam	-	-
13.1	yukwaH	-	yukwaH	yukwa{puM;1;eka(yuj1;kwa;xivAxiH)}/yukwa{puM;1;eka(yuj2;kwa;ruXAxiH)}	yukwa{puM;1;eka(yuj1;kwa;xivAxiH)}	viSeRaNam,15.2	viSeRaNam,15.2	1	010	053	sunxarakANdam	-	-
14.1	nananxa	-	nananxa	nax1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/nax1{karwari;lit;ma;bahu;parasmEpaxI;BvAxiH}/nax1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	nax1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	aBihiwa_karwA	1	010	053	sunxarakANdam	-	-
15.1	hari-	-	hari-yUWapaH	hari	hari	sapwamI_wawpuruRaH,15.2	sapwamI_wawpuruRaH,15.2	1	010	053	sunxarakANdam	-	-
15.2	yUWapaH	-	--	yUWapa{puM;1;eka}	yUWapa{puM;1;eka}	karwA,14.1;karwA,7.1	karwA,14.1;karwA,7.1	1	010	053	sunxarakANdam	-	-
16.1	(ca)	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,14.1	samuccaya_xyowakaH,14.1	1	010	053	sunxarakANdam	-	-
2.1	wAm	-	wAm	wax{sarvanAma;swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	karma,3.1;karma,7.1	karma,3.1;karma,7.1	1	010	053	sunxarakANdam	-	-
3.1	xqRtvA	-	xqRtvA	xqS1{avya;kwvA;BvAxiH}	xqS1{avya;kwvA;BvAxiH}	pUrvakAlaH,7.1	pUrvakAlaH,7.1	1	010	053	sunxarakANdam	-	-
4.1	mahA-	-	mahA-bAhuH	mahaw	mahaw	karmaXArayaH,4.2	karmaXArayaH,4.2	1	010	053	sunxarakANdam	-	-
4.2	bAhuH	-	--	bAhu{puM;1;eka}	bAhu{puM;1;eka}	viSeRaNam,15.2	viSeRaNam,15.2	1	010	053	sunxarakANdam	-	-
5.1	BURiwAm	-	BURiwAm	BURiwA{swrI;2;eka}	BURiwA{swrI;2;eka}	viSeRaNam,2.1	viSeRaNam,2.1	1	010	053	sunxarakANdam	-	-
6.1	mAruwa-	-	mAruwa-AwmajaH	mAruwa	mAruwa	RaRTI_wawpuruRaH,6.2	RaRTI_wawpuruRaH,6.2	1	010	053	sunxarakANdam	-	-
6.2	AwmajaH	-	--	Awmaja{puM;1;eka}	Awmaja{puM;1;eka}	viSeRaNam,15.2	viSeRaNam,15.2	1	010	053	sunxarakANdam	-	-
7.1	warkayAmAsa	-	warkayAmAsa	wark1{karwari;lit;u;eka;parasmEpaxI;curAxiH}/wark1{karwari;lit;pra;eka;parasmEpaxI;curAxiH}/wark1{karwari;lit;ma;bahu;parasmEpaxI;curAxiH}/wark1{karmaNi;lit;u;eka;AwmanepaxI;curAxiH}/wark1{karmaNi;lit;pra;eka;AwmanepaxI;curAxiH}/wark1{karmaNi;lit;ma;bahu;AwmanepaxI;curAxiH}/wark1{Nic;karwari;lit;pra;eka;parasmEpaxI;curAxiH}/wark1{Nic;karwari;lit;pra;eka;AwmanepaxI;curAxiH}/wark1{Nic;karwari;lit;ma;bahu;parasmEpaxI;curAxiH}/wark1{Nic;karwari;lit;ma;bahu;AwmanepaxI;curAxiH}/wark1{Nic;karwari;lit;u;eka;parasmEpaxI;curAxiH}/wark1{Nic;karwari;lit;u;eka;AwmanepaxI;curAxiH}	wark1{karwari;lit;u;eka;parasmEpaxI;curAxiH}	samucciwaH,14.1	samucciwaH,14.1	1	010	053	sunxarakANdam	-	-
8.1	sIwA	-	sIwA	sIwA{swrI;1;eka}	sIwA{swrI;1;eka}	karmasamAnAXikaraNam,7.1	karmasamAnAXikaraNam,7.1	1	010	053	sunxarakANdam	-	-
9.1	iwi	-	iwi	iwi{avya}	iwi{avya}	sambanXaH,8.1	sambanXaH,8.1	1	010	053	sunxarakANdam	-	-
1.1	AsPotayAmAsa	-	AsPotayAmAsa	{Af_sPut1(karwari;Nijanwa;lit;pra;eka;parasmEpaxI;BvAxiH)}	{Af_sPut1(karwari;Nijanwa;lit;pra;eka;parasmEpaxI;BvAxiH)}	samucciwaH,2.1	samucciwaH,2.1	1	010	054	sunxarakANdam	-	-
10.1	nipapAwa	-	nipapAwa	{ni_paw1(karwari;lit;pra;eka;parasmEpaxI;BvAxiH)}	{ni_paw1(karwari;lit;pra;eka;parasmEpaxI;BvAxiH)}	aBihiwa_karwA	aBihiwa_karwA	1	010	054	sunxarakANdam	-	-
11.1	BUmO	-	BUmO	BUmi{swrI;7;eka}	BUmi{swrI;7;eka}	xeSAXikaraNam,10.1	xeSAXikaraNam,10.1	1	010	054	sunxarakANdam	-	-
12.1	nixarSayan	-	nixarSayan	nixarSayaw{Sawq;pu;1;eka}	nixarSayaw{Sawq;pu;1;eka}	varwamAnasamAnakAlaH,4.1	varwamAnasamAnakAlaH,4.1	1	010	054	sunxarakANdam	-	-
13.1	svAm	-	svAm	svA{swrI;2;eka}/svA{sarvanAma;swrI;2;eka}	svA{swrI;2;eka}	viSeRaNam,14.1	viSeRaNam,14.1	1	010	054	sunxarakANdam	-	-
14.1	prakqwim	-	prakqwim	prakqwi{swrI;2;eka}	prakqwi{swrI;2;eka}	karma,12.1	karma,12.1	1	010	054	sunxarakANdam	-	-
15.1	kapInAm	-	kapInAm	kapi{puM;6;bahu}	kapi{puM;6;bahu}	RaRTIsambanXaH,14.1	RaRTIsambanXaH,14.1	1	010	054	sunxarakANdam	-	-
16.1	hanumAn	-	hanumAn	hanumaw{puM;1;eka}/hanu{mawup;puM;1;eka}	hanumaw{puM;1;eka}	karwA,2.1;karwA,4.1;karwA,9.1;karwA,10.1	karwA,2.1;karwA,4.1;karwA,9.1;karwA,10.1	1	010	054	sunxarakANdam	-	-
17.1	(ca)	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,2.1	samuccaya_xyowakaH,2.1	1	010	054	sunxarakANdam	-	-
18.1	(ca)	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,4.1	samuccaya_xyowakaH,4.1	1	010	054	sunxarakANdam	-	-
2.1	cucumba	-	cucumba	cub1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/cub1{karwari;lit;ma;bahu;parasmEpaxI;BvAxiH}/cub1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	cub1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	aBihiwa_karwA	1	010	054	sunxarakANdam	-	-
3.1	pucCam	-	pucCam	pucCa{puM;2;eka}/pucCa{napuM;1;eka}/pucCa{napuM;2;eka}	pucCa{puM;2;eka}	karma,2.1	karma,2.1	1	010	054	sunxarakANdam	-	-
4.1	nananxa	-	nananxa	nax1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/nax1{karwari;lit;ma;bahu;parasmEpaxI;BvAxiH}/nax1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	nax1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	aBihiwa_karwA	1	010	054	sunxarakANdam	-	-
5.1	cikrIda	-	cikrIda	krId1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/krId1{karwari;lit;ma;bahu;parasmEpaxI;BvAxiH}/krId1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	krId1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	samucciwaH,4.1	samucciwaH,4.1	1	010	054	sunxarakANdam	-	-
6.1	jagO	-	jagO	gA2{karwari;lit;pra;eka;parasmEpaxI;juhowyAxiH}/gA2{karwari;lit;u;eka;parasmEpaxI;juhowyAxiH}/gE1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/gE1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	gA2{karwari;lit;pra;eka;parasmEpaxI;juhowyAxiH}	samucciwaH,4.1	samucciwaH,4.1	1	010	054	sunxarakANdam	-	-
7.1	jagAma	-	jagAma	gam1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/gam1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	gam1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	samucciwaH,4.1	samucciwaH,4.1	1	010	054	sunxarakANdam	-	-
8.1	swamBAn	-	swamBAn	swamBa{puM;2;bahu}/swamBa{puM;2;bahu(sam_RwaB1;GaF;BvAxiH)}	swamBa{puM;2;bahu}	karma,10.1	karma,10.1	1	010	054	sunxarakANdam	-	-
9.1	arohaw	-	arohaw	ruh1{karwari;laf;pra;eka;parasmEpaxI;BvAxiH}	ruh1{karwari;laf;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	aBihiwa_karwA	1	010	054	sunxarakANdam	-	-
1.1	avaXUya	-	avaXUya	avaXUya{lyap;avya}	avaXUya{lyap;avya}	pUrvakAlaH,5.1	pUrvakAlaH,5.1	1	011	001	sunxarakANdam	-	-
10.1	aparAm	-	aparAm	aparA{swrI;2;eka}/aparA{sarvanAma;swrI;2;eka}	aparA{swrI;2;eka}	viSeRaNam,11.1	viSeRaNam,11.1	1	011	001	sunxarakANdam	-	-
11.1	cinwAm	-	cinwAm	cinwA{swrI;2;eka}	cinwA{swrI;2;eka}	karma,8.1	karma,8.1	1	011	001	sunxarakANdam	-	-
12.1	sIwAm	-	sIwAm	sIwA{swrI;2;eka}	sIwA{swrI;2;eka}	karmapravacanIya_anviwam,13.1	karmapravacanIya_anviwam,13.1	1	011	001	sunxarakANdam	-	-
13.1	prawi	-	prawi	prawi{avya}	prawi{avya}	karmapravacanIyaH,8.1	karmapravacanIyaH,8.1	1	011	001	sunxarakANdam	-	-
14.1	mahA-	-	mahA-kapiH	mahaw	mahaw	karmaXArayaH,14.2	karmaXArayaH,14.2	1	011	001	sunxarakANdam	-	-
14.2	kapiH	-	--	kapi{puM;1;eka}	kapi{puM;1;eka}	karwA,8.1;karwA,5.1	karwA,8.1;karwA,5.1	1	011	001	sunxarakANdam	-	-
15.1	.	-	.	-	-	-	-	1	011	001	sunxarakANdam	-	-
2.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,5.1	sambanXaH,5.1	1	011	001	sunxarakANdam	-	-
3.1	wAm	-	wAm	wax{sarvanAma;swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	viSeRaNam,4.1	viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,4.1#karma,8.1	1	011	001	sunxarakANdam	-	-
4.1	buxXim	-	buxXim	buxXi{swrI;2;eka}	buxXi{swrI;2;eka}	karma,1.1	viSeRaNam,12.1#karma,1.1	1	011	001	sunxarakANdam	-	-
5.1	baBUva	-	baBUva	BU1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BvAxiH}/BU1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	samucciwaH,8.1	samucciwaH,8.1	1	011	001	sunxarakANdam	-	-
6.1	avasWiwaH	-	avasWiwaH	avasWiwa{puM;1;eka(ava_RWA1;kwa;BvAxiH)}	avasWiwa{puM;1;eka(ava_RWA1;kwa;BvAxiH)}	viSeRaNam,14.2	viSeRaNam,14.2#karwA,8.1	1	011	001	sunxarakANdam	-	-
7.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,5.1	kAlAXikaraNam,5.1	1	011	001	sunxarakANdam	-	-
8.1	jagAma	-	jagAma	gam1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/gam1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	gam1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	samucciwaH,5.1	1	011	001	sunxarakANdam	-	-
9.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,8.1	samuccaya_xyowakaH,8.1#samuccaya_xyowakaH,5.1#sambanXaH,8.1	1	011	001	sunxarakANdam	-	-
1.1	na	-	na	na{avya}	na{avya}	prawiReXaH,6.1	prawiReXaH,6.1	1	011	002	sunxarakANdam	-	-
10.1	na	-	na	na{avya}	na{avya}	sambanXaH,6.1	sambanXaH,6.1	1	011	002	sunxarakANdam	-	-
11.1	api	-	api	api{avya}	api{avya}	samuccaya_xyowakaH,5.1	samuccaya_xyowakaH,5.1	1	011	002	sunxarakANdam	-	-
12.1	alafkarwum	-	alafkarwum	alam_kq8{wumun;avya;wanAxiH}	alam_kq8{wumun;avya;wanAxiH}	samucciwaH,5.1	samucciwaH,5.1	1	011	002	sunxarakANdam	-	-
13.1	na	-	na	na{avya}	na{avya}	sambanXaH,6.1	sambanXaH,6.1	1	011	002	sunxarakANdam	-	-
14.1	pAnam	-	pAnam	pAna{napuM;1;eka(pA1;lyut;BvAxiH)}/pAna{napuM;2;eka(pA1;lyut;BvAxiH)}/pAna{napuM;1;eka(pA2;lyut;axAxiH)}/pAna{napuM;2;eka(pA2;lyut;axAxiH)}	pAna{napuM;2;eka(pA1;lyut;BvAxiH)}	karma,15.1	karma,15.1	1	011	002	sunxarakANdam	-	-
15.1	upaseviwum	-	upaseviwum	upa_sev1{avya;wumun;BvAxiH}	upa_sev1{avya;wumun;BvAxiH}	samucciwaH,5.1	samucciwaH,5.1	1	011	002	sunxarakANdam	-	-
2.1	rAmeNa	-	rAmeNa	rAma{puM;3;eka}	rAma{puM;3;eka}	vinArWaH,6.1	vinArWaH,6.1	1	011	002	sunxarakANdam	-	-
3.1	viyukwA	-	viyukwA	viyukwA{swrI;1;eka}	viyukwA{swrI;1;eka}	vinArWa_xyowakaH,2.1	vinArWa_xyowakaH,2.1	1	011	002	sunxarakANdam	-	-
4.1	sA	-	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karwA,6.1	viSeRaNam,7.1#karwA,6.1	1	011	002	sunxarakANdam	-	-
5.1	svapwum	-	svapwum	Rvap1{avya;wumun;axAxiH}	Rvap1{avya;wumun;axAxiH}	prayojanam,6.1	wumunkarma,6.1#prayojanam1,14.1#prayojanam,6.1	1	011	002	sunxarakANdam	-	-
6.1	arhawi	-	arhawi	arh2{karwari;lat;pra;eka;parasmEpaxI;curAxiH}/arh1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	arh2{karwari;lat;pra;eka;parasmEpaxI;curAxiH}	aBihiwa_karwA	-	1	011	002	sunxarakANdam	-	-
7.1	BAminI	-	BAminI	BAminI{swrI;1;eka}	BAminI{swrI;1;eka}	viSeRaNam,4.1	viSeRaNam,4.1	1	011	002	sunxarakANdam	-	-
8.1	na	-	na	na{avya}	na{avya}	sambanXaH,6.1	sambanXaH,6.1	1	011	002	sunxarakANdam	-	-
9.1	Bokwum	-	Bokwum	Buj2{avya;wumun;ruXAxiH}/Buj1{avya;wumun;wuxAxiH}	Buj2{avya;wumun;ruXAxiH}	samucciwaH,5.1	samucciwaH,5.1	1	011	002	sunxarakANdam	-	-
1.1	na	-	na	na{avya}	na{avya}	prawiReXaH,16.1	prawiReXaH,13.1#prawiReXaH,16.1	1	011	003	sunxarakANdam	-	-
10.1	hi	-	hi	hi{avya}	hi{avya}	sambanXaH,13.1	sambanXaH,13.1	1	011	003	sunxarakANdam	-	-
11.1	rAma-	-	rAma-samaH	rAma	rAma	wqwIyA_wawpuruRaH,11.2	wqwIyA_wawpuruRaH,11.2	1	011	003	sunxarakANdam	-	-
11.2	samaH	-	--	sama{puM;1;eka}/sama{sarvanAma;puM;1;eka}	sama{puM;1;eka}	karwA,13.1	karwA,13.1	1	011	003	sunxarakANdam	-	-
12.1	kaSciw	-	kaSciw	kiFciw{sarvanAma;puM;1;eka}	kiFciw{sarvanAma;puM;1;eka}	viSeRaNam,11.2	viSeRaNam,11.2	1	011	003	sunxarakANdam	-	-
13.1	vixyawe	-	vixyawe	vix4{karwari;lat;pra;eka;AwmanepaxI;xivAxiH}/vix3{karmaNi;lat;pra;eka;AwmanepaxI;wuxAxiH}	vix4{karwari;lat;pra;eka;AwmanepaxI;xivAxiH}	aBihiwa_karwA	aBihiwa_karwA	1	011	003	sunxarakANdam	-	-
14.1	wrixaSeRu	-	wrixaSeRu	wrixaSa{puM;7;bahu}/wrixaSa{napuM;7;bahu}	wrixaSa{puM;7;bahu}	xeSAXikaraNam,13.1	xeSAXikaraNam,13.1	1	011	003	sunxarakANdam	-	-
15.1	api	-	api	api{avya}	api{avya}	sambanXaH,16.1	sambanXaH,16.1	1	011	003	sunxarakANdam	-	-
16.1	(arhawi)	-	arhawi	arh2{karwari;lat;pra;eka;parasmEpaxI;curAxiH}/arh1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	arh2{karwari;lat;pra;eka;parasmEpaxI;curAxiH}	aBihiwa_karwA	-	1	011	003	sunxarakANdam	-	-
2.1	anyam	-	anyam	anya{sarvanAma;puM;2;eka}	anya{sarvanAma;puM;2;eka}	viSeRaNam,3.1	viSeRaNam,8.1#viSeRaNam,3.1#karma,4.1	1	011	003	sunxarakANdam	-	-
3.1	naram	-	naram	nq{puM;2;eka}/nara{puM;2;eka}	nq{puM;2;eka}	karma,4.1	karma,4.1	1	011	003	sunxarakANdam	-	-
4.1	upasWAwum	-	upasWAwum	upa_RWA1{avya;wumun;BvAxiH}	upa_RWA1{avya;wumun;BvAxiH}	prayojanam,16.1	prayojanam,16.1	1	011	003	sunxarakANdam	-	-
5.1	surANAm	-	surANAm	sura{puM;6;bahu}/surA{swrI;6;bahu}	sura{puM;6;bahu}	RaRTIsambanXaH,8.1	RaRTIsambanXaH,14.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,3.1	1	011	003	sunxarakANdam	-	-
6.1	api	-	api	api{avya}	api{avya}	sambanXaH,16.1	sambanXaH,16.1	1	011	003	sunxarakANdam	-	-
7.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,3.1	samuccaya_xyowakaH,3.1	1	011	003	sunxarakANdam	-	-
8.1	ISvaram	-	ISvaram	ISvara{puM;2;eka}	ISvara{puM;2;eka}	samucciwaH,3.1	samucciwaH,3.1	1	011	003	sunxarakANdam	-	-
9.1	na	-	na	na{avya}	na{avya}	prawiReXaH,13.1	prawiReXaH,13.1	1	011	003	sunxarakANdam	-	-
1.1	anyA	-	anyA	anyA{swrI;1;eka}/anyA{sarvanAma;swrI;1;eka}	anyA{swrI;1;eka}	karmasamAnAXikaraNam,4.1	karmasamAnAXikaraNam,4.1	1	011	004	sunxarakANdam	-	-
10.1	hari-	-	hari-SreRTaH	hari	hari	sapwamI_wawpuruRaH,10.2	sapwamI_wawpuruRaH,10.2	1	011	004	sunxarakANdam	-	-
10.2	SreRTaH	-	--	SreRTa{puM;1;eka}	SreRTa{puM;1;eka}	karwA,7.1	karwA,7.1	1	011	004	sunxarakANdam	-	-
11.1	sIwA-	-	sIwA-sanxarSana-uwsukaH	sIwA	sIwA	RaRTI_wawpuruRaH,11.2	RaRTI_wawpuruRaH,11.2	1	011	004	sunxarakANdam	-	-
11.2	sanxarSana-	-	-	sanxarSana(sam_xqS1;lyut;BvAxiH)	sanxarSana(sam_xqS1;lyut;BvAxiH)	cawurWI_wawpuruRaH,11.3	cawurWI_wawpuruRaH,11.3	1	011	004	sunxarakANdam	-	-
11.3	uwsukaH	-	--	uwsuka{puM;1;eka}	uwsuka{puM;1;eka}	viSeRaNam,10.2	viSeRaNam,10.2	1	011	004	sunxarakANdam	-	-
2.1	iyam	-	iyam	ixam{sarvanAma;swrI;1;eka}	ixam{sarvanAma;swrI;1;eka}	karma,4.1	karma,4.1	1	011	004	sunxarakANdam	-	-
3.1	iwi	-	iwi	iwi{avya}	iwi{avya}	sambanXaH,4.1	sambanXaH,4.1	1	011	004	sunxarakANdam	-	-
4.1	niSciwya	-	niSciwya	nis_ci1{avya;lyap;svAxiH}	nis_ci1{avya;lyap;svAxiH}	pUrvakAlaH,7.1	pUrvakAlaH,7.1	1	011	004	sunxarakANdam	-	-
5.1	BUyaH	-	BUyaH	BUyaH{avya}/BUyas{napuM;1;eka}/BUyas{napuM;2;eka}/BUyas{napuM;8;eka}	BUyaH{avya}	sambanXaH,4.1	sambanXaH,4.1	1	011	004	sunxarakANdam	-	-
6.1	wawra	-	wawra	wawra{avya}	wawra{avya}	viSeRaNam,9.2	viSeRaNam,9.2	1	011	004	sunxarakANdam	-	-
7.1	cacAra	-	cacAra	car1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/car1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	car1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	-	1	011	004	sunxarakANdam	-	-
8.1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,10.2	viSeRaNam,12.2#viSeRaNam,10.2	1	011	004	sunxarakANdam	-	-
9.1	pAna-	-	pAna-BUmO	pAna(pA1;lyut;BvAxiH)}/pAna(pA2{lyut;axAxiH)	pAna(pA1;lyut;BvAxiH)	RaRTI_wawpuruRaH,9.2	RaRTI_wawpuruRaH,9.2	1	011	004	sunxarakANdam	-	-
9.2	BUmO	-	--	BUmi{swrI;7;eka}/BUmi{puM;7;eka}	BUmi{swrI;7;eka}	xeSAXikaraNam,7.1	xeSAXikaraNam,7.1	1	011	004	sunxarakANdam	-	-
1.1	krIdiwena	-	krIdiwena	krIdiwa{puM;3;eka(krId1;kwa;BvAxiH)}/krIdiwa{napuM;3;eka(krId1;kwa;BvAxiH)}	krIdiwa{puM;3;eka(krId1;kwa;BvAxiH)}	karaNam,3.1	viSeRaNam,8.1#viSeRaNam,4.1#sup_samucciwaH,8.1#sup_samucciwaH,4.1#karwA,8.1#karaNam,26.1#karaNam,12.3#karaNam,3.1#hewuH,26.1#hewuH,21.1#hewuH,20.1#hewuH,18.1#hewuH,12.3#hewuH,11.1#hewuH,8.1#hewuH,3.1	1	011	005-006	sunxarakANdam	-	-
10.1	aparAH	-	aparAH	apara{puM;1;bahu}/apara{sarvanAma;puM;1;bahu}/aparA{swrI;1;bahu}/aparA{swrI;2;bahu}/aparA{sarvanAma;swrI;1;bahu}/aparA{sarvanAma;swrI;2;bahu}/apara{puM;8;bahu}/aparA{swrI;8;bahu}	aparA{sarvanAma;swrI;1;bahu}	karwA,12.2	karwA,12.2	1	011	005-006	sunxarakANdam	-	-
11.1	klAnwAH	-	klAnwAH	klAnwa{puM;1;bahu(klam1;kwa;xivAxiH)}/klAnwA{swrI;1;bahu(klam1;kwa;xivAxiH)}/klAnwA{swrI;2;bahu(klam1;kwa;xivAxiH)}	klAnwA{swrI;2;bahu(klam1;kwa;xivAxiH)}	viSeRaNam,24.1	viSeRaNam,24.1	1	011	005-006	sunxarakANdam	-	-
12.1	pAna-	-	pAna-vipra-hawAH	pAna(pA1;lyut;BvAxiH)}/pAna(pA2{lyut;axAxiH)	pAna(pA1;lyut;BvAxiH)	wqwIyA_wawpuruRaH,12.2	wqwIyA_wawpuruRaH,12.2	1	011	005-006	sunxarakANdam	-	-
12.2	viprahawAH	-	--	han{wal;swrI;1;bahu}/han{wal;swrI;2;bahu}/hawa{puM;1;bahu(han1;kwa;axAxiH)}/hawA{swrI;1;bahu(han1;kwa;axAxiH)}/hawA{swrI;2;bahu(han1;kwa;axAxiH)}/hawa{puM;8;bahu}/hawA{swrI;8;bahu}	viprahan{wal;swrI;2;bahu}	viSeRaNam,24.1	viSeRaNam,24.1#viSeRaNam,23.1#viSeRaNam,21.1#viSeRaNam,18.1#sup_samucciwaH,21.1#sup_samucciwaH,18.1	1	011	005-006	sunxarakANdam	-	-
13.1	waWA	-	waWA	waWA{avya}	waWA{avya}	sambanXaH,18.1	sambanXaH,18.1	1	011	005-006	sunxarakANdam	-	-
14.1	murajeRu	-	murajeRu	muraja{puM;7;bahu}	muraja{puM;7;bahu}	xeSAXikaraNam,18.1	xeSAXikaraNam,18.1	1	011	005-006	sunxarakANdam	-	-
15.1	mqxafgeRu	-	mqxafgeRu	mqxafga{puM;7;bahu}	mqxafga{puM;7;bahu}	samucciwaH,14.1	samucciwaH,14.1	1	011	005-006	sunxarakANdam	-	-
16.1	celikAsu	-	celikAsu	celikA{swrI;7;bahu}	celikA{swrI;7;bahu}	samucciwaH,14.1	samucciwaH,14.1	1	011	005-006	sunxarakANdam	-	-
17.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,14.1	samuccaya_xyowakaH,14.1	1	011	005-006	sunxarakANdam	-	-
18.1	saMsWiwAH	-	saMsWiwAH	saMsWiwa{puM;1;bahu(sam_RWA1;kwa;BvAxiH)}/saMsWiwA{swrI;1;bahu(sam_RWA1;kwa;BvAxiH)}/saMsWiwA{swrI;2;bahu(sam_RWA1;kwa;BvAxiH)}	saMsWiwa{swrI;2;bahu(sam_RWA1;kwa;BvAxiH)}	viSeRaNam,24.1	viSeRaNam,24.1#viSeRaNam,23.1#viSeRaNam,21.1#sup_samucciwaH,21.1#sup_samucciwaH,12.3	1	011	005-006	sunxarakANdam	-	-
19.1	waWA	-	waWA	waWA{avya}	waWA{avya}	sambanXaH,21.1	sambanXaH,21.1	1	011	005-006	sunxarakANdam	-	-
2.1	aparAH	-	aparAH	apara{puM;1;bahu}/apara{sarvanAma;puM;1;bahu}/aparA{swrI;1;bahu}/aparA{swrI;2;bahu}/aparA{sarvanAma;swrI;1;bahu}/aparA{sarvanAma;swrI;2;bahu}/apara{puM;8;bahu}/aparA{swrI;8;bahu}	aparA{sarvanAma;swrI;1;bahu}	karwA,3.1	viSeRaNam,23.1#viSeRaNam,12.3#viSeRaNam,10.1#viSeRaNam,7.1#sup_samucciwaH,21.1#sup_samucciwaH,18.1#sup_samucciwaH,12.3#viSeRaNam,21.1#viSeRaNam,18.1#viSeRaNam,11.1#viSeRaNam,3.1#karwA,3.1	1	011	005-006	sunxarakANdam	-	-
20.1	AswaraNa-	-	AswaraNa-muKyeRu	AswaraNa(Af_swQ1;lyut;kryAxiH)	AswaraNa(Af_swQ1;lyut;kryAxiH)	RaRTI_wawpuruRaH,20.2	RaRTI_wawpuruRaH,20.2	1	011	005-006	sunxarakANdam	-	-
20.2	muKyeRu	-	--	muKya{puM;7;bahu}/muKya{napuM;7;bahu}	muKya{puM;7;bahu}	xeSAXikaraNam,21.1	aXikaraNam,26.1#xeSAXikaraNam,21.1	1	011	005-006	sunxarakANdam	-	-
