anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
3.1	sarva-	3.1	sarva-guNa-upewaH	sarva	sarva	karmaXArayaH,3.2	karmaXArayaH,3.2	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
3.2	guNa-	3.2	--	guNa	guNa	wqwIyA-wawpuruRaH,3.3	wqwIyA-wawpuruRaH,3.3	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
3.3	upewaH	3.3	--	upa_i1{karwari;lat;pra;xvi;parasmEpaxI;axAxiH}/upewa{puM;1;eka(upa_i1;kwa;axAxiH)}	upewa{puM;1;eka(upa_i1;kwa;axAxiH)}	samucciwaH,4.3	viXeya_viSeRaNam,1.1#viSeRaNam,4.3#karwA_be_verbs,6.1#samucciwaH,6.1#samucciwaH,4.1#samucciwaH,4.3	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	kOsalyA-	4.1	kOsalyA-Ananxa-varXanaH	kOsalyA	kOsalyA	RaRTI-wawpuruRaH,4.2	RaRTI-wawpuruRaH,4.2	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
4.2	Ananxa-	4.2	--	Ananxa	Ananxa	RaRTI-wawpuruRaH,4.3	RaRTI-wawpuruRaH,4.3	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
4.3	varXanaH	4.3	--	varXana{puM;1;eka}	varXana{puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,3.3#viXeya_viSeRaNam,1.1#karwA_be_verbs,6.1#karwA,3.3	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	(ca)	5.1	(ca)	ca{avya}	ca{avya}	samuccaya_xyowakaH,4.3	sup_samuccaya_xyowakaH,4.3#samuccaya_xyowakaH,6.1#sambanXaH,4.3#samuccaya_xyowakaH,6.1#samuccaya_xyowakaH,4.1#samuccaya_xyowakaH,4.3	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	(aswi)	6.1	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	.	7.1	.	-	-	-	-	1	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	(saH)	1.1	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,5.1	viSeRaNam,2.1#karwA_be_verbs,5.1	2	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	samuxraH	3.1	samuxraH	samuxra{puM;1;eka}	samuxra{puM;1;eka}	upamAnam,1.1	viXeya_viSeRaNam,1.1#upamAnam,4.1#upamAnam,1.1#karwA_be_verbs,5.1	2	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	iva	4.1	iva	iva{avya}	iva{avya}	upamAna_xyowakaH,2.1	upamAna_xyowakaH,4.1#upamAna_xyowakaH,2.1	2	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	gAmBIrye	2.1	gAmBIrye	gAmBIrya{napuM;1;xvi}/gAmBIrya{napuM;2;xvi}/gAmBIrya{napuM;8;xvi}/gAmBIrya{napuM;7;eka}	gAmBIrya{napuM;7;eka}	viRayAXikaraNam,5.1	aXikaraNam,5.1#upamAnam,1.1#viRayAXikaraNam,5.1	2	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	(aswi)	5.1	(aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	2	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	.	6.1	.	-	-	-	-	2	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	(saH)	1.1	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,5.1	karwA_be_verbs,5.1	3	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	XEryeNa	4.1	--	XErya{napuM;3;eka}	XErya{napuM;3;eka}	?,5.1	hewuH,5.1#viRayAXikaraNam,5.1	3	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	himavAn	2.1	--	hima{mawup;puM;1;eka}	hima{mawup;puM;1;eka}	upamAnam,1.1	viXeya_viSeRaNam,1.1#upamAnam,1.1#karwA_be_verbs,5.1	3	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	iva	3.1	--	iva{avya}	iva{avya}	upamAna_xyowakaH,3.1	upamAna_xyowakaH,3.1	3	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	(aswi)	5.1	--	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	3	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	.	6.1	-	-	-	-	-	3	02	017	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	(saH)	1.1	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,5.1	viSeRaNam,3.1#karwA_be_verbs,5.1	1	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	viRNunA	3.1	viRNunA	viRNu{puM;3;eka}/viRNu{napuM;3;eka}	viRNu{puM;3;eka}	wulanA_binxuH,3.1	wulanA_binxuH,3.1#hewuH,5.1	1	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	saxqSaH	4.1	saxqSaH	saxqS{puM;1;bahu}/saxqS{puM;2;bahu}/saxqS{puM;5;eka}/saxqS{puM;6;eka}/saxqS{napuM;1;bahu}/saxqS{napuM;2;bahu}/saxqS{napuM;5;eka}/saxqS{napuM;6;eka}/saxqSa{puM;1;eka}/saxqS{puM;8;bahu}/saxqS{napuM;8;bahu}	saxqSa{puM;1;eka}	viXeya_viSeRaNam,1.1	samboXyaH,5.1#viXeya_viSeRaNam,1.1#karwA_be_verbs,5.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,2.1#hewuH5,5.1	1	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	vIrye	2.1	vIrye	vIrya{napuM;1;xvi}/vIrya{napuM;2;xvi}/vIrya{napuM;8;xvi}/vIrya{napuM;7;eka}	vIrya{napuM;7;eka}	aXikaraNam,5.1	aXikaraNam,5.1	1	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	(aswi)	5.1	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	1	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	.	6.1	.	-	-	-	-	1	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	(saH)	1.1	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,5.1	viSeRaNam,3.2#sup_samucciwaH,3.2#karwA_be_verbs,5.1	2	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	somavaw	2.1	somavaw	soma{avya;vaw}/soman{avya;vaw}/soma{mawup;napuM;1;eka}/soma{mawup;napuM;2;eka}/soman{mawup;napuM;1;eka}/soman{mawup;napuM;2;eka}	soma{mawup;napuM;1;eka}	upamAnam,1.1	upamAna,1.1#sup_samucciwaH,3.2#karwA_be_verbs,5.1#kriyAviSeRaNam,5.1#upamAnam,1.1	2	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	priya-	3.1	priya-xarSanaH	priya	priya	RaRTI-bahuvrIhiH,3.2	RaRTI-bahuvrIhiH,3.2	2	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
3.2	xarSanaH	3.2	--	xarSana{puM;1;eka}	xarSana{puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,2.1#viXeya_viSeRaNam,1.1#karwA_be_verbs,5.1	2	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	(ca)	4.1	(ca)	ca{avya}	ca{avya}	samuccaya_xyowakaH,3.2	sup_samuccaya_xyowakaH,3.2#sambanXaH,3.2	2	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	(aswi)	5.1	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	2	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	.	6.1	.	-	-	-	-	2	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	(saH)	1.1	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,4.1	viSeRaNam,2.2#karwA_be_verbs,4.1	3	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	kAlAgni-	3.1	kAlAgni-saxqSaH	kAlAgni	kAlAgni	karmaXArayaH,2.2	karmaXArayaH,2.2	3	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
2.2	saxqSaH	3.2	--	saxqS{puM;1;bahu}/saxqS{puM;2;bahu}/saxqS{puM;5;eka}/saxqS{puM;6;eka}/saxqS{napuM;1;bahu}/saxqS{napuM;2;bahu}/saxqS{napuM;5;eka}/saxqS{napuM;6;eka}/saxqSa{puM;1;eka}/saxqS{puM;8;bahu}/saxqS{napuM;8;bahu}	saxqSa{puM;1;eka}	viXeya_viSeRaNam,1.1	samboXyaH,4.1#viXeya_viSeRaNam,1.1#viSeRaNam,4.1#RaRTIsambanXaH,3.1#hewuH5,4.1	3	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	kroXe	2.1	kroXe	kroXa{puM;7;eka}/kroXa{napuM;7;eka}	kroXa{puM;7;eka}	aXikaraNam,4.1	aXikaraNam,4.1	3	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	(aswi)	4.1	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	3	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	.	5.1	.	-	-	-	-	3	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	(saH)	1.1	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,4.1	viSeRaNam,3.2#karwA_be_verbs,4.1	4	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	kRamayA	2.1	kRamayA	kRamA{swrI;3;eka}	kRamA{swrI;3;eka}	hewuH,4.1	hewuH,4.1	4	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	pqWivI-	3.1	pqWivI-samaH	pqWivI	pqWivI	wqwIyA-wawpuruRaH,3.2	wqwIyA-wawpuruRaH,3.2	4	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
3.2	samaH	3.2	--	sama{puM;1;eka}/sama{sarvanAma;puM;1;eka}	sama{puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,1.1#karwA_be_verbs,4.1	4	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	(aswi)	4.1	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	4	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	.	5.1	.	-	-	-	-	4	02	018	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	(saH)	1.1	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,5.1	viSeRaNam,3.1#karwA_be_verbs,5.1	1	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	Xanaxena	3.1	Xanaxena	Xanaxa{puM;3;eka}/Xanaxa{napuM;3;eka}	Xanaxa{puM;3;eka}	wulanA_binxuH,3.1	wulanA_binxuH,3.1#hewuH,5.1	1	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	samaH	4.1	samaH	sama{puM;1;eka}/sama{sarvanAma;puM;1;eka}	sama{sarvanAma;puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,1.1	1	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	wyAge	2.1	wyAge	wyAga{puM;7;eka}	wyAga{puM;7;eka}	aXikaraNam,5.1	viRayAXikaraNam,3.1#aXikaraNam,5.1	1	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	(aswi)	5.1	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	1	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	.	6.1	.	-	-	-	-	1	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	(saH)	1.1	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,6.1	viSeRaNam,5.1#viSeRaNam,3.1#karwA_be_verbs,6.1	2	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	sawye	2.1	sawye	sawyA{swrI;8;eka}/sawya{puM;7;eka}/sawya{napuM;7;eka}	sawya{puM;7;eka}	aXikaraNam,6.1	aXikaraNam,6.1#samboXyaH,6.1	2	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	XarmaH	3.1	XarmaH	Xarma{puM;1;eka}	Xarma{puM;1;eka}	upamAnam,5.1	viXeya_viSeRaNam,1.1#upamAnam,1.1#karwA_be_verbs,6.1#upamAnam,5.1	2	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	iva	4.1	iva	iva{avya}	iva{avya}	upamAna_xyowakaH,3.1	upamAna_xyowakaH,3.1	2	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	aparaH	5.1	aparaH	apara{puM;1;eka}/apara{sarvanAma;puM;1;eka}	apara{puM;1;eka}	viXeya_viSeRaNam,1.1	viXeya_viSeRaNam,3.1#viXeya_viSeRaNam,1.1#karwA_be_verbs,6.1	2	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	(aswi)	6.1	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	2	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	.	7.1	.	-	-	-	-	2	02	019	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	mahI-	19.1	mahI-pawiH	mahI	mahI	RaRTI-wawpuruRaH,1.2	RaRTI-wawpuruRaH,1.2	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
1.2	pawiH	19.2	--	pawi{puM;1;eka}	pawi{puM;1;eka}	viSeRaNam,2.1	sup_samucciwaH,13.1#karwA,20.1#aBexaH,2.1#viSeRaNam,2.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
10.1	yukwam	13.1	--	yukwa{puM;2;eka(yuj1;kwa;xivAxiH)}/yukwa{napuM;1;eka(yuj1;kwa;xivAxiH)}/yukwa{napuM;2;eka(yuj1;kwa;xivAxiH)}/yukwa{puM;2;eka(yuj2;kwa;ruXAxiH)}/yukwa{napuM;1;eka(yuj2;kwa;ruXAxiH)}/yukwa{napuM;2;eka(yuj2;kwa;ruXAxiH)}	yukwa{puM;2;eka(yuj2;kwa;ruXAxiH)}	viSeRaNam,15.1	viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#karma,20.1#karma,19.1#karma,13.1#viSeRaNam,15.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
11.1	priyam	8.1	--	priya{puM;2;eka}/priya{napuM;1;eka}/priya{napuM;2;eka}	priya{puM;2;eka}	viSeRaNam,13.1	viSeRaNam,13.1#viSeRaNam,12.1#sup_samucciwaH,13.1#karma,20.1#karma,19.1#karma,13.1#viSeRaNam,15.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
12.1	jyeRTam	5.1	--	jyeRTa{puM;2;eka}/jyeRTa{napuM;1;eka}/jyeRTa{napuM;2;eka}	jyeRTa{puM;2;eka}	viSeRaNam,13.1	viSeRaNam,13.1#sup_samucciwaH,13.1#karma,20.1#karma,19.1#karma,13.1#viSeRaNam,15.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
13.1	suwam	10.1	--	Ru2{karwari;lot;ma;xvi;parasmEpaxI;axAxiH}/suwa{puM;2;eka}/suwa{napuM;1;eka}/suwa{napuM;2;eka}	suwa{puM;2;eka}	aBexaH,15.1	karma,20.1#karma,19.1#aBexaH,15.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
14.1	(ca)	20.1	--	ca{avya}	ca{avya}	sambanXaH,13.1	sup_samuccaya_xyowakaH,13.1#sambanXaH,13.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
15.1	rAmam	3.1	--	rAma{puM;2;eka}	rAma{puM;2;eka}	karma,19.1	sup_samucciwaH,13.1#karma,20.1#karma,19.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
16.1	prakqwi-	14.1	--	prakqwi	prakqwi	RaRTI-wawpuruRaH,16.2	RaRTI-wawpuruRaH,16.2	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
16.2	priya-	14.2	--	priya	priya	upapaxa-wawpuruRaH,16.3	upapaxa-wawpuruRaH,16.3	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
16.3	kAmyayA	14.3	--	kAmyA{swrI;3;eka(kam1;Nyaw;BvAxiH)}	kAmyA{swrI;3;eka(kam1;Nyaw;BvAxiH)}	hewuH,19.1	hewuH,20.1#hewuH,19.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
17.1	prIwyA	18.1	--	prIwi{swrI;3;eka}	prIwi{swrI;3;eka}	hewuH,19.1	hewuH,20.1#hewuH,19.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
18.1	yOvarAjyena	15.1	--	yOvarAjya{napuM;3;eka}	yOvarAjya{napuM;3;eka}	sahArWaH,19.1	hewuH,20.1#hewuH,19.1#sahArWaH,19.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
19.1	saMyokwum	16.1	--	sam_yuj1{avya;wumun;xivAxiH}	sam_yuj1{avya;wumun;xivAxiH}	wumunkarma,20.1	iRkarma,20.1#wumunkarma,20.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	xaSaraWaH	9.1	xaSaraWaH	xaSaraWa{puM;1;eka}	xaSaraWa{puM;1;eka}	karwA,20.1	sup_samucciwaH,13.1#karwA,20.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
20.1	EcCaw	17.1	--	iR2{karwari;laf;pra;eka;parasmEpaxI;wuxAxiH}	iR2{karwari;laf;pra;eka;parasmEpaxI;wuxAxiH}	aBihiwa_karwA,2.1;sakarmaka	-	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
21.1	.	21.1	-	-	-	-	-	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	wam	1.1	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,13.1	viSeRaNam,15.1#viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,7.1#viSeRaNam,5.2#viSeRaNam,4.3#sup_samucciwaH,13.1#karma,20.1#karma,19.1#karma,13.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	evam-	2.1	evaM-guNa-sampannaM	evaM	evaM	karmaXArayaH,4.2	karmaXArayaH,4.2	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.2	guNa-	2.2	--	guNa	guNa	wqwIyA-wawpuruRaH,4.3	wqwIyA-wawpuruRaH,4.3	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.3	sampannam	2.3	--	sampanna{puM;2;eka(sam_pax1;kwa;xivAxiH)}/sampanna{napuM;1;eka(sam_pax1;kwa;xivAxiH)}/sampanna{napuM;2;eka(sam_pax1;kwa;xivAxiH)}	sampanna{puM;2;eka(sam_pax1;kwa;xivAxiH)}	viSeRaNam,15.1	viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,7.1#viSeRaNam,5.2#karma,20.1#karma,19.1#karma,13.1#viSeRaNam,15.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	sawya-	4.1	--	sawya	sawya	RaRTI-bahuvrIhiH,5.2	RaRTI-bahuvrIhiH,5.2	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
5.2	parAkramam	4.2	--	parAkrama{puM;2;eka}/parAkrama{napuM;1;eka}/parAkrama{napuM;2;eka}	parAkrama{puM;2;eka}	viSeRaNam,15.1	viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,7.1#sup_samucciwaH,13.1#karma,20.1#karma,19.1#karma,13.1#viSeRaNam,15.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	jyeRTa-	6.1	--	jyeRTa	jyeRTa	karmaXArayaH,6.2	karmaXArayaH,6.2	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.2	guNEH	6.2	--	guNa{puM;3;bahu}/guNa{napuM;3;bahu}	guNa{puM;3;bahu}	sahArWaH,7.1	viSeRaNam,9.1#sahArWaH,10.1#sahArWaH,7.1#karwA,10.1#karwA,9.1#karwA,7.1#karaNam,10.1#karaNam,7.1#hewuH,20.1#hewuH,19.1#hewuH,16.3#hewuH,13.1#hewuH,10.1#hewuH,9.1#hewuH,7.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	yukwam	7.1	--	yukwa{puM;2;eka(yuj1;kwa;xivAxiH)}/yukwa{napuM;1;eka(yuj1;kwa;xivAxiH)}/yukwa{napuM;2;eka(yuj1;kwa;xivAxiH)}/yukwa{puM;2;eka(yuj2;kwa;ruXAxiH)}/yukwa{napuM;1;eka(yuj2;kwa;ruXAxiH)}/yukwa{napuM;2;eka(yuj2;kwa;ruXAxiH)}	yukwa{puM;2;eka(yuj2;kwa;ruXAxiH)}	viSeRaNam,15.1	viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,11.1#karma,20.1#karma,19.1#karma,13.1#viSeRaNam,15.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
8.1	prakqwInAM	11.1	--	prakqwi{swrI;6;bahu}	prakqwi{swrI;6;bahu}	RaRTIsambanXaH,9.1	karwA,16.3#karma,19.1#karma,16.3#RaRTIsambanXaH,18.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,15.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,6.2#RaRTIsambanXaH,5.2	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
9.1	hiwEH	12.1	--	hiwa{puM;3;bahu(XA1;kwa;juhowyAxiH)}/hiwa{napuM;3;bahu(XA1;kwa;juhowyAxiH)}/hiwa{puM;3;bahu(hi1;kwa;svAxiH)}/hiwa{napuM;3;bahu(hi1;kwa;svAxiH)}	hiwa{puM;3;bahu(XA1;kwa;juhowyAxiH)}	sahArWaH,10.1	sahArWaH,10.1#karwA,10.1#karaNam,10.1#hewuH,20.1#hewuH,19.1#hewuH,16.3#hewuH,13.1#hewuH,10.1	1	02	019_3-21_1	safkReparAmAyaNam	bAlakANda	sarga-1
1.1	wasya	7.1	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,2.2	RaRTIsambanXaH,10.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,2.2	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
10.1	varam	11.1	varam	varam{avya}/vara{puM;2;eka}/vara{napuM;1;eka}/vara{napuM;2;eka}	vara{napuM;2;eka}	karma,12.1	viSeRaNam,7.1#muKyakarma,12.1#karma,3.1#karwA,12.1#viSeRaNam,11.1#gONakarma,12.1#karma,12.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
11.1	enam	10.1	enam	ixam{sarvanAma;puM;2;eka}	ixam{sarvanAma;puM;2;eka}	viSeRaNam,10.1	viSeRaNam,10.1#viSeRaNam,7.1#muKyakarma,12.1#karma,3.1#gONakarma,12.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
12.1	ayAcawa	12.1	ayAcawa	yAc1{karwari;laf;pra;eka;AwmanepaxI;BvAxiH}/yAc1{karwari;laf;ma;bahu;parasmEpaxI;BvAxiH}	yAc1{karwari;laf;pra;eka;AwmanepaxI;BvAxiH}	aBihiwa_karwA,6.1	-#aBihiwa_karwA,6.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
13.1	.	13.1	.	-	-	-	-	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
2.1	aBiReka-	8.1	aBiReka-samBArAn	aBiReka	aBiReka	RaRTI-wawpuruRaH,2.2	RaRTI-wawpuruRaH,2.2	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
2.2	samBArAn	8.2	--	samBAra{puM;2;bahu}	samBAra{puM;2;bahu}	karma,3.1	muKyakarma,12.1#karma,3.1#gONakarma,12.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
3.1	xqRtvA	9.1	xqRtvA	xqS1{avya;kwvA;BvAxiH}	xqS1{avya;kwvA;BvAxiH}	pUrvakAlaH,12.1	pUrvakAlaH,12.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
4.1	BAryA	4.1	BAryA	BAryA{swrI;1;eka}	BAryA{swrI;1;eka}	viSeRaNam,6.1	karwA,12.1#aBexaH,6.1#viSeRaNam,6.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
5.1	aWa	1.1	aWa	aWa{avya}	aWa{avya}	sambanXaH,12.1	sambanXaH,12.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
6.1	kEkayI	6.1	kEkayI	kEkayI{swrI;1;eka}	kEkayI{swrI;1;eka}	karwA,12.1;karwA,3.1	karwA,12.1#karwA,3.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
7.1	pUrvam	2.1	pUrvaM	pUrva{puM;2;eka}/pUrva{sarvanAma;puM;2;eka}/pUrva{sarvanAma;napuM;1;eka}/pUrva{sarvanAma;napuM;2;eka}/pUrva{napuM;2;eka}	pUrva{napuM;2;eka}	kAlAXikaraNam,8.1	viSeRaNam,10.1#muKyakarma,12.1#karma,3.1#kAlAXikaraNam,12.1#kAlAXikaraNam,8.1#kAlAXikaraNam,3.1#aXikaraNam_upa,12.1#aXikaraNam_upa,8.1#karwA,12.1#viSeRaNam,11.1#gONakarma,12.1	1	03	021_2-22_1	safkReparAmAyaNam	bAlakANda	sarga-1
