anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
17.1	XIrAH	21.1	XIrAH	XIra{puM;1;bahu}/XIrA{swrI;1;bahu}/XIrA{swrI;2;bahu}/XIra{puM;8;bahu}/XIrA{swrI;8;bahu}	XIra{puM;1;bahu}	karwA,22.1;karwA,18.1;karwA,16.1;karwA,26.1	karwA,22.1;karwA,18.1;karwA,16.1;karwA,26.1	1	1	02	upaniRax	kenopaniRaw	-
18.1	prewya	24.1	prewya	pra_i1{avya;lyap;axAxiH}	pra_i1{avya;lyap;axAxiH}	pUrvakAlaH,22.1	kriyAviSeRaNam,22.1#kriyAviSeRaNam,16.1#kriyAviSeRaNam,11.1#pUrvakAlaH,22.1	1	1	02	upaniRax	kenopaniRaw	-
19.1	asmAw	22.1	asmAw	ixam{sarvanAma;puM;5;eka}/ixam{sarvanAma;napuM;5;eka}	ixam{sarvanAma;puM;5;eka}	viSeRaNam,20.1	viSeRaNam,13.1#viSeRaNam,3.1#hewuH5,22.1#hewuH5,18.1#hewuH5,16.1#hewuH5,11.1#hewuH5,8.1#hewuH5,6.1#viSeRaNam,20.1	1	1	02	upaniRax	kenopaniRaw	-
2.1	Srowram	3.1	Srowram	Srowra{napuM;1;eka}/Srowra{napuM;2;eka}	Srowra{napuM;1;eka}	viXeya_viSeRaNam,5.1	karma,18.1#sup_samucciwaH,8.1#sup_samucciwaH,12.1#viXeya_viSeRaNam,5.1	1	1	02	upaniRax	kenopaniRaw	-
20.1	lokAw	23.1	lokAw	loka{puM;5;eka}	loka{puM;5;eka}	apAxAnam,18.1	hewuH5,22.1#hewuH5,18.1#hewuH5,16.1#hewuH5,11.1#hewuH5,8.1#hewuH5,6.1#hewuH,18.1#apAxAnam,18.1	1	1	02	upaniRax	kenopaniRaw	-
21.1	amqwAH	25.1	amqwAH	amqwa{puM;1;bahu}/amqwA{swrI;1;bahu}/amqwA{swrI;2;bahu}/amqwa{puM;8;bahu}/amqwA{swrI;8;bahu}	amqwa{puM;1;bahu}	viXeya_viSeRaNam,17.1	karma,18.1#karwA_be_verbs,22.1#viXeya_viSeRaNam,17.1	1	1	02	upaniRax	kenopaniRaw	-
22.1	Bavanwi	26.1	Bavanwi	BU1{karwari;lat;pra;bahu;parasmEpaxI;BvAxiH}/BavanwI{swrI;8;eka}	BU1{karwari;lat;pra;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA,17.1	-#aBihiwa_karwA,17.1	1	1	02	upaniRax	kenopaniRaw	-
23.1	(aswi)	9.1	-	as{karwari;lat;pra;e;parasmEpaxI;BvAxiH}	as{karwari;lat;pra;e;parasmEpaxI;BvAxiH}	samucciwaH,15.1	-#samucciwaH,15.1	1	1	02	upaniRax	kenopaniRaw	-
24.1	(ca)	17.1	-	ca{avya}	ca{avya}	samuccaya_xyowakaH,15.1	-#samuccaya_xyowakaH,15.1	1	1	02	upaniRax	kenopaniRaw	-
25.1	(iwi)	18.1	-	iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,15.1	-#vAkyakarma_xyowakaH,15.1	1	1	02	upaniRax	kenopaniRaw	-
26.1	(vixiwvA)	19.1	-	vix{avy;kwvA}	vix{avy;kwvA}	pUrvakAlaH,22.1	-#pUrvakAlaH,22.1	1	1	02	upaniRax	kenopaniRaw	-
3.1	manasaH	4.1	manasaH	manas{napuM;5;eka}/manas{napuM;6;eka}	manas{napuM;6;eka}	RaRTIsambanXaH,4.1	karwA,8.1#karwA,6.1#karma,8.1#karma,6.1#RaRTIsambanXaH,22.1#RaRTIsambanXaH,21.1#RaRTIsambanXaH,20.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,11.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,4.1#hewuH5,22.1#hewuH5,18.1#hewuH5,16.1#hewuH5,11.1#hewuH5,8.1#hewuH5,6.1#apAxAnam_vIpsA,4.1	1	1	02	upaniRax	kenopaniRaw	-
4.1	manaH	5.1	manaH	manas{napuM;1;eka}/manas{napuM;2;eka}/manas{napuM;8;eka}	manas{napuM;1;eka}	viXeya_viSeRaNam,5.1	karma,18.1#sup_samucciwaH,8.1#sup_samucciwaH,12.1#viXeya_viSeRaNam,5.1	1	1	02	upaniRax	kenopaniRaw	-
5.1	yaw	1.1	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yax{sarvanAma;napuM;1;eka}	karwA,23.1	viSeRaNam,14.1#viSeRaNam,4.1#viSeRaNam,2.1#karma,18.1#sambanXaH,22.1#sambanXaH,15.1#karwA,15.1#karwA,23.1	1	1	02	upaniRax	kenopaniRaw	-
6.1	vAcaH	6.1	vAcaH	vAc{swrI;1;bahu}/vAc{swrI;2;bahu}/vAc{swrI;5;eka}/vAc{swrI;6;eka}/vAc{swrI;8;bahu}/vAca{puM;1;eka(brU1;GaF;X;axAxiH)}/vAc{puM;6;eka}/vAc{puM;1;eka}	vAc{puM;6;eka}	RaRTIsambanXaH,8.1	viSeRaNam,14.1#viSeRaNam,12.1#viSeRaNam,9.1#viSeRaNam,5.1#viSeRaNam,4.1#viSeRaNam,2.1#karwA,8.1#karma,8.1#RaRTIsambanXaH,22.1#RaRTIsambanXaH,21.1#RaRTIsambanXaH,20.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,11.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,3.1#hewuH5,22.1#hewuH5,18.1#hewuH5,16.1#hewuH5,11.1#hewuH5,8.1#karma,18.1#viXeya_viSeRaNam,9.1	1	1	02	upaniRax	kenopaniRaw	-
7.1	ha	7.1	ha	ha{avya}	ha{avya}	sambanXaH,8.1	sambanXaH,6.1#sambanXaH,8.1	1	1	02	upaniRax	kenopaniRaw	-
8.1	vAcam(vAk)	8.1	vAcam	vAc{swrI;2;eka}/vAca{puM;2;eka(brU1;GaF;X;axAxiH)}/vAca{puM;1;eka(brU1;GaF;X;axAxiH)}	vAca{puM;1;eka(brU1;GaF;X;axAxiH)}	viXeya_viSeRaNam,5.1	viSeRaNam,14.1#viSeRaNam,5.1#viSeRaNam,4.1#viSeRaNam,2.1#karma,18.1#karma,15.1#viXeya_viSeRaNam,5.1	1	1	02	upaniRax	kenopaniRaw	-
9.1	saH	10.1	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,15.1	karwA,15.1#viSeRaNam,12.1#viSeRaNam,6.1	1	1	02	upaniRax	kenopaniRaw	-
1.1	na	3.1	na	na{avya}	na{avya}	prawiReXaH,4.1	prawiReXaH,33.1#prawiReXaH,28.1#prawiReXaH,19.1#prawiReXaH,14.1#prawiReXaH,12.1#prawiReXaH,7.1#prawiReXaH,4.1	1	1	03	upaniRax	kenopaniRaw	-
2.1	wawra	1.1	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,4.1	xeSAXikaraNam,33.1#xeSAXikaraNam,28.1#xeSAXikaraNam,22.1#xeSAXikaraNam,19.1#xeSAXikaraNam,14.1#xeSAXikaraNam,12.1#xeSAXikaraNam,7.1#xeSAXikaraNam,4.1	1	1	03	upaniRax	kenopaniRaw	-
3.1	cakRuH	2.1	cakRuH	cakRus{napuM;1;eka}/cakRus{napuM;2;eka}/cakRus{napuM;8;eka}	cakRus{napuM;1;eka}	karwA,4.1	karmasamAnAXikaraNam,32.1#karmasamAnAXikaraNam,21.1#karmasamAnAXikaraNam,19.1#karmasamAnAXikaraNam,16.1#karmasamAnAXikaraNam,9.1#karma,7.1#karma,4.1#karwA,7.1#karwA,4.1#karmasamAnAXikaraNam,6.1	1	1	03	upaniRax	kenopaniRaw	-
4.1	gacCawi	4.1	gacCawi	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,3.1	vAkyakarma,28.1#vAkyakarma,22.1#vAkyakarma,12.1#aBihiwa_karwA,3.1	1	1	03	upaniRax	kenopaniRaw	-
5.1	na	6.1	na	na{avya}	na{avya}	prawiReXaH,7.1	prawiReXaH,33.1#prawiReXaH,28.1#prawiReXaH,19.1#prawiReXaH,14.1#prawiReXaH,12.1#prawiReXaH,7.1	2	1	03	upaniRax	kenopaniRaw	-
6.1	vAk	5.1	vAk	vAc{swrI;1;eka}/vAc{swrI;8;eka}	vAc{swrI;1;eka}	karwA,7.1	karwA,7.1#karwA,4.1#karmasamAnAXikaraNam,32.1#karmasamAnAXikaraNam,21.1#karmasamAnAXikaraNam,19.1#karmasamAnAXikaraNam,16.1#karmasamAnAXikaraNam,9.1	2	1	03	upaniRax	kenopaniRaw	-
7.1	gacCawi	7.1	gacCawi	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,6.1	vAkyakarma,28.1#vAkyakarma,22.1#vAkyakarma,12.1#aBihiwa_karwA,6.1	2	1	03	upaniRax	kenopaniRaw	-
10.1	(gacCawi)	10.1	-	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,9.1	-#aBihiwa_karwA,9.1	3	1	03	upaniRax	kenopaniRaw	-
8.1	no	9.1	no	no{avya}	no{avya}	prawiReXaH,10.1	prawiReXaH,33.1#prawiReXaH,28.1#prawiReXaH,19.1#prawiReXaH,14.1#prawiReXaH,12.1#prawiReXaH,10.1	3	1	03	upaniRax	kenopaniRaw	-
9.1	manaH	8.1	manaH	manas{napuM;1;eka}/manas{napuM;2;eka}/manas{napuM;8;eka}	manas{napuM;1;eka}	karwA,10.1	muKyakarma,19.1#karmasamAnAXikaraNam,32.1#karmasamAnAXikaraNam,21.1#karmasamAnAXikaraNam,19.1#karmasamAnAXikaraNam,16.1#karma,12.1#karma,7.1#karma,4.1#karwA,19.1#karwA,7.1#karwA,4.1#karmasamAnAXikaraNam,6.1#karwA,10.1	3	1	03	upaniRax	kenopaniRaw	-
11.1	na	11.1	na	na{avya}	na{avya}	prawiReXaH,12.1	prawiReXaH,33.1#prawiReXaH,28.1#prawiReXaH,19.1#prawiReXaH,14.1#prawiReXaH,12.1	4	1	03	upaniRax	kenopaniRaw	-
12.1	vixmaH	12.1	vixmaH	vix1{karwari;lat;u;bahu;parasmEpaxI;axAxiH}	vix1{karwari;lat;u;bahu;parasmEpaxI;axAxiH}	aBihiwa_karwA	vAkyakarma,28.1#vAkyakarma,22.1#aBihiwa_karwA	4	1	03	upaniRax	kenopaniRaw	-
13.1	na	17.1	na	na{avya}	na{avya}	prawiReXaH,14.1	prawiReXaH,33.1#prawiReXaH,28.1#prawiReXaH,18.1#prawiReXaH,14.1	5	1	03	upaniRax	kenopaniRaw	-
14.1	vijAnImaH	18.1	vijAnImaH	vi_jFA2{karwari;lat;u;bahu;parasmEpaxI;kryAxiH}	vi_jFA2{karwari;lat;u;bahu;parasmEpaxI;kryAxiH}	aBihiwa_karwA	vAkyakarma,28.1#vAkyakarma,22.1#vAkyakarma,12.1#aBihiwa_karwA	5	1	03	upaniRax	kenopaniRaw	-
15.1	yaWA	13.1	yaWA	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,18.1	uwprekRA_xyowakaH,14.1#upamAna_xyowakaH,18.1#kriyAviSeRaNam,33.1#kriyAviSeRaNam,28.1#kriyAviSeRaNam,22.1#kriyAviSeRaNam,18.1#kriyAviSeRaNam,14.1#kriyAviSeRaNam,12.1#kriyAviSeRaNam,7.1#kriyAviSeRaNam,4.1	5	1	03	upaniRax	kenopaniRaw	-
16.1	ewaw	14.1	ewaw	ewax{sarvanAma;napuM;1;eka}/ewax{sarvanAma;napuM;2;eka}	ewax{sarvanAma;napuM;1;eka}	karwA,18.1	viSeRaNam,32.1#viSeRaNam,21.1#viSeRaNam,18.1#viSeRaNam,9.1#muKyakarma,18.1#karma,12.1#karwA,18.1	5	1	03	upaniRax	kenopaniRaw	-
17.1	(iwi)	16.1	-	iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,18.1	-#vAkyakarma_xyowakaH,18.1	5	1	03	upaniRax	kenopaniRaw	-
18.1	anuSiRyAw	15.1	anuSiRyAw	anu_SAs1{karwari;viXilif;pra;eka;parasmEpaxI;axAxiH}/anu_SAs1{karwari{ASIrlif;pra;eka;parasmEpaxI;axAxiH}	anu_SAs1{karwari;viXilif;pra;eka;parasmEpaxI;axAxiH}	vAkyakarma,14.1	vAkyakarma,28.1#vAkyakarma,22.1#vAkyakarma,12.1#upamAnam,14.1#upamAnam,12.1#aBihiwa_karwA,16.1#vAkyakarma,14.1	5	1	03	upaniRax	kenopaniRaw	-
19.1	anyaw	22.1	anyaw	anyaw{avya}/anya{sarvanAma;napuM;1;eka}/anya{sarvanAma;napuM;2;eka}	anya{sarvanAma;napuM;1;eka}	viXeya_viSeRaNam,21.1	viSeRaNam,32.1#viSeRaNam,21.1#viSeRaNam,16.1#viSeRaNam,9.1#muKyakarma,19.1#karma,12.1#karwA,19.1#anyawaraH,22.1#BinnaH,22.1#viXeya_viSeRaNam,21.1	6	1	03	upaniRax	kenopaniRaw	-
20.1	eva	23.1	eva	eva{avya}	eva{avya}	sambanXaH,19.1	sambanXaH,19.1	6	1	03	upaniRax	kenopaniRaw	-
21.1	waw	19.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}/wax{sarvanAma;napuM;1;eka}wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}wax{sarvanAma;napuM;2;eka}	karwA,34.1	viSeRaNam,32.1#viSeRaNam,19.1#viSeRaNam,16.1#viSeRaNam,9.1#muKyakarma,19.1#karma,28.1#karwA,19.1#karwA,34.1	6	1	03	upaniRax	kenopaniRaw	-
22.1	vixiwAw	20.1	vixiwAw	vixiwa{puM;5;eka(vix1;kwa;X;axAxiH)}/vixiwa{napuM;5;eka(vix1;kwa;X;axAxiH)}	vixiwa{puM;5;eka(vix1;kwa;X;axAxiH)}	BinnaH,19.1	BinnaH,19.1#hewuH5,33.1#hewuH5,28.1#hewuH5,19.1#hewuH5,14.1#hewuH5,12.1#hewuH5,7.1#hewuH5,4.1#apAxAnam,28.1#apAxAnam,12.1#apAxAnam,7.1#apAxAnam,4.1#samucciwaH,25.1#BinnaH,19.1	6	1	03	upaniRax	kenopaniRaw	-
23.1	aWa	24.1	aWa	aWa{avya}	aWa{avya}	samuccaya_xyowakaH,21.1	samuccya_xyowakaH,21.1#viroXa_xyowakaH,33.1#viroXa_xyowakaH,28.1#sambanXaH,33.1#sambanXaH,28.1#samuccya_xyowakaH,21.1#samuccaya_xyowakaH,21.1	6	1	03	upaniRax	kenopaniRaw	-
24.1	u	21.1	u	u{avya}	u{avya}	sambanXaH,22.1	sambanXa,22.1#sambanXaH,22.1	6	1	03	upaniRax	kenopaniRaw	-
25.1	avixiwAw	25.1	avixiwAw	avixiwa{puM;5;eka}	avixiwa{puM;5;eka}	wulanA_binxuH,26.1	apAxAnam,28.1#wulanA_binxuH,26.1	6	1	03	upaniRax	kenopaniRaw	-
26.1	aXi	26.1	aXi	aXi{avya}	aXi{avya}	samucciwaH,21.1	sambanXa_upa,33.1#sambanXa_upa,28.1#samucciwaH,21.1	6	1	03	upaniRax	kenopaniRaw	-
27.1	iwi	28.1	iwi	iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,34.1	vAkyakarma_xyowakaH,19.1#vAkyakarma_xyowakaH,14.1#vAkyakarma_xyowakaH,12.1#vAkyakarma_xyowakaH,7.1#vAkyakarma_xyowakaH,4.1#vAkyakarma_xyowakaH,34.1	6	1	03	upaniRax	kenopaniRaw	-
28.1	SuSruma	29.1	SuSruma	Sru1{karwari;lit;u;bahu;parasmEpaxI;BvAxiH}	Sru1{karwari;lit;u;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA	viroXakaH,19.1#viroXakaH,14.1#viroXakaH,12.1#viroXakaH,7.1#viroXakaH,4.1#aBihiwa_karwA	6	1	03	upaniRax	kenopaniRaw	-
29.1	pUrveRAm	27.1	pUrveRAm	pUrva{sarvanAma;puM;6;bahu}/pUrva{sarvanAma;napuM;6;bahu}	pUrva{sarvanAma;puM;6;bahu}	RaRTIsambanXaH,28.1	RaRTIsambanXaH,28.1#viSeRaNam,31.1#RaRTIsambanXaH,31.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,3.1	6	1	03	upaniRax	kenopaniRaw	-
30.1	ye(pUrveByaH)	30.1	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi}	yax{sarvanAma;puM;1;bahu}	apAxAnam,33.1	apAxAnam,33.1#karma,33.1#karma,28.1#karwA,33.1#apAxAnam,33.1	6	1	03	upaniRax	kenopaniRaw	-
31.1	naH	31.1	naH	asmax{sarvanAma;2;bahu}/asmax{sarvanAma;6;bahu}/asmax{sarvanAma;4;bahu}/nq{puM;8;eka}	asmax{sarvanAma;2;bahu}asmax{sarvanAma;6;bahu}	RaRTIsambanXaH,33.1	RaRTIsambanXaH,33.1#prayojanam1,33.1#prayojanam1,28.1#prayojanam1,22.1#prayojanam1,19.1#prayojanam1,14.1#prayojanam1,12.1#prayojanam1,7.1#prayojanam1,4.1#RaRTIsambanXaH,29.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,3.1#karma,33.1#karma,28.1	6	1	03	upaniRax	kenopaniRaw	-
32.1	waw	32.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}/wax{sarvanAma;napuM;2;eka}wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}wax{sarvanAma;napuM;2;eka}	karma,33.1	viSeRaNam,21.1#viSeRaNam,19.1#viSeRaNam,16.1#viSeRaNam,9.1#viSeRaNam,3.1#karma,33.1#karma,28.1	6	1	03	upaniRax	kenopaniRaw	-
33.1	vyAcacakRire	33.1	vyAcacakRire	vi_Af_cakR1{karwari;lit;pra;bahu;AwmanepaxI;axAxiH}/vi_Af_cakR1{karmaNi{lit;pra;bahu;AwmanepaxI;axAxiH}	vi_Af_cakR1{karwari;lit;pra;bahu;AwmanepaxI;axAxiH}	aBihiwa_karwA,30.1	viroXakaH,19.1#viroXakaH,14.1#viroXakaH,12.1#viroXakaH,7.1#viroXakaH,4.1#aBihiwa_karwA,30.1#vAkyakarma,28.1	6	1	03	upaniRax	kenopaniRaw	-
34.1	(aswi)	23.1	-	as{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	vAkyakarma,28.1	-#vAkyakarma,28.1	6	1	03	upaniRax	kenopaniRaw	-
1.1	yaw	1.1	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}/yaw{sarvanAma;napuM;2;eka}	yaw{sarvanAma;napuM;2;eka}	karma,3.1;niwya_sambanXaH,8.1	viSeRaNam,16.1#viSeRaNam,10.1#viSeRaNam,8.1#niwya_sambanXaH1,8.1#viSeRaNam,11.1#vAkyakarma_xyowakaH,19.1#vAkyakarma_xyowakaH,7.1#sambanXaH,19.1#sambanXaH,7.1#viSeRaNam,3.1#karma,3.1#karma,3.1;niwya_sambanXaH,7.1	1	1	04	upaniRax	kenopaniRaw	-
10.1	brahma	9.1	brahma	brahman{napuM;1;eka}/brahman{napuM;2;eka}/brahma{napuM;8;eka}	brahman{napuM;2;eka}	karmasamAnAXikaraNam,12.1	karmasamAnAXikaraNam,17.1#karmasamAnAXikaraNam,16.1#karmasamAnAXikaraNam,14.1#karmasamAnAXikaraNam,8.1#karma,19.1#karma,12.1#viSeRaNam,11.1#karmasamAnAXikaraNam,12.1	1	1	04	upaniRax	kenopaniRaw	-
11.1	wvam	10.1	wvam	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,12.1	karwA,12.1	1	1	04	upaniRax	kenopaniRaw	-
12.1	vixXi	11.1	vixXi	vix1{karwari;lot;ma;eka;parasmEpaxI;axAxiH}	vix1{karwari;lot;ma;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,11.1	-#aBihiwa_karwA,11.1	1	1	04	upaniRax	kenopaniRaw	-
13.1	na	17.1	na	na{avya}	na{avya}	prawiReXaH,15.1	prawiReXaH,19.1#-#prawiReXaH,15.1	1	1	04	upaniRax	kenopaniRaw	-
14.1	ixam	16.1	ixam	ixam{sarvanAma;napuM;1;eka}/ixam{sarvanAma;napuM;2;eka}	ixam{sarvanAma;napuM;1;eka}	karwA,15.1	viSeRaNam,16.1#viSeRaNam,10.1#viSeRaNam,8.1#karma,19.1#karma,12.1#viSeRaNam,11.1#karma,13.1#karwA,15.1	1	1	04	upaniRax	kenopaniRaw	-
15.1	(aswi)	18.1	-	as{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,14.1	-#aBihiwa_karwA,14.1	1	1	04	upaniRax	kenopaniRaw	-
16.1	yaw	12.1	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yax{sarvanAma;napuM;2;eka}	karma,19.1;niwya_sambanXaH,14.1	viSeRaNam,10.1#viSeRaNam,8.1#viSeRaNam,1.1#niwya_sambanXaH1,8.1#karma,19.1#karma,12.1#viSeRaNam,11.1#vAkyakarma_xyowakaH,19.1#vAkyakarma_xyowakaH,7.1#sambanXaH,19.1#viSeRaNam,17.1#viSeRaNam,14.1#niwya_sambanXaH,14.1#karma,18.1;niwya_sambanXaH,13.1	1	1	04	upaniRax	kenopaniRaw	-
17.1	ixam	13.1	ixam	ixam{sarvanAma;napuM;1;eka}/ixam{sarvanAma;napuM;2;eka}	ixam{sarvanAma;napuM;1;eka}	viSeRaNam,18.1	viSeRaNam,18.1#viSeRaNam,16.1#viSeRaNam,10.1#viSeRaNam,8.1#karma,19.1#karma,12.1#viSeRaNam,11.1	1	1	04	upaniRax	kenopaniRaw	-
18.1	(lokaH)	14.1	-	loka{puM;1;eka}	loka{puM;1;eka}	karwA,19.1	-#karwA,19.1	1	1	04	upaniRax	kenopaniRaw	-
19.1	upAsawe	15.1	upAsawe	upa_As1{karwari;lat;pra;bahu;AwmanepaxI;axAxiH}/upAsaw{puM;4;eka(upa_As1;Sawq_lat;X;axAxiH)}/upAsaw{napuM;4;eka(upa_As1;Sawq_lat;X;axAxiH)}	upa_As1{karwari;lat;pra;bahu;AwmanepaxI;axAxiH}	aBihiwa_karwA	prayojanam1,12.1#prayojanam1,7.1#vAkyakarma,12.1#aBihiwa_karwA,18.1#vAkyakarma,13.1#aBihiwa_karwA	1	1	04	upaniRax	kenopaniRaw	-
2.1	vAcA	2.1	vAcA	vAc{swrI;3;eka}/vAcA{swrI;1;eka}	vAc{swrI;3;eka}	karaNam,3.1	karaNam,3.1#viSeRaNam,11.1#karwA,7.1#karaNam,19.1#karaNam,12.1#hewuH,7.1	1	1	04	upaniRax	kenopaniRaw	-
3.1	anaByuxiwam	3.1	anaByuxiwam	anaByuxiwa{puM;2;eka}/anaByuxiwa{napuM;2;eka}	anaByuxiwa{napuM;2;eka}	samucciwaH,5.1	-#vAkyakarma,12.1#samucciwaH,7.1#samucciwaH,5.1	1	1	04	upaniRax	kenopaniRaw	-
4.1	yena	4.1	yena	yena{avya}/yax{sarvanAma;puM;3;eka}/yax{sarvanAma;napuM;3;eka}	yax{sarvanAma;puM;3;eka}	karaNam,7.1;niwya_sambanXaH,8.1	niwya_sambanXaH1,8.1#karwA,7.1#karaNam,19.1#karaNam,12.1#hewuH,19.1#hewuH,12.1#hewuH,7.1#karaNam,5.1#karaNam,7.1#karaNam,6.1;niwya_sambanXaH,7.1	1	1	04	upaniRax	kenopaniRaw	-
5.1	vAk	5.1	vAk	vAc{swrI;1;eka}/vAc{swrI;8;eka}	vAc{swrI;1;eka}	karma,7.1	karma,7.1#viSeRaNam,11.1	1	1	04	upaniRax	kenopaniRaw	-
6.1	ca	5.2	-	ca{avya}	ca{avya}	samuccaya_xyowakaH,5.1	-#samuccaya_xyowakaH,5.1	1	1	04	upaniRax	kenopaniRaw	-
7.1	aByuxyawe	6.1	aByuxyawe	aBi_unx1{karmaNi;lat;pra;eka;AwmanepaxI;ruXAxiH}/aByuxyawA{swrI;1;xvi}/aByuxyawA{swrI;2;xvi}	aBi_unx1{karmaNi;lat;pra;eka;AwmanepaxI;ruXAxiH}	aBihiwa_karwA	karma,12.1#vAkyakarma,12.1#aBihiwa_karwA	1	1	04	upaniRax	kenopaniRaw	-
8.1	waw	7.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}	karma,12.1	viSeRaNam,16.1#viSeRaNam,10.1#karma,12.1#viSeRaNam,11.1	1	1	04	upaniRax	kenopaniRaw	-
9.1	eva	8.1	eva	eva{avya}	eva{avya}	sambanXaH,8.1	sambanXaH,8.1#sambanXaH,10.1	1	1	04	upaniRax	kenopaniRaw	-
1.1	yaw	1.1	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yax{sarvanAma;napuM;2;eka}	karma,4.1	viSeRaNam,19.1#viSeRaNam,13.1#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,9.1#niwya_sambanXaH1,11.1#muKyakarma,8.1#karma,4.1#viSeRaNam,14.1#karwA,4.1#karma,10.1#vAkyakarma_xyowakaH,22.1#vAkyakarma_xyowakaH,15.1#vAkyakarma_xyowakaH,10.1#vAkyakarma_xyowakaH,8.1#vAkyakarma_xyowakaH,4.1#sambanXaH,22.1	1	1	05	upaniRax	kenopaniRaw	-
10.1	mawam	7.1	mawam	mawa{puM;2;eka(man1;kwa;X;xivAxiH)}/mawa{napuM;1;eka(man1;kwa;X;xivAxiH)}/mawa{napuM;2;eka(man1;kwa;X;xivAxiH)}/mawa{puM;2;eka(man2;kwa;X;wanAxiH)}/mawa{napuM;1;eka(man2;kwa;X;wanAxiH)}/mawa{napuM;2;eka(man2;kwa;X;wanAxiH)}	mawa{napuM;1;eka(man1;kwa;X;xivAxiH)}	aBihiwa_karma	viSeRaNam,20.1#viSeRaNam,19.1#viSeRaNam,17.1#viSeRaNam,13.1#viSeRaNam,11.1#viSeRaNam,9.1#vAkyakarma,15.1#vAkyakarma,8.1#vAkyakarma,4.1#muKyakarma,8.1#karmasamAnAXikaraNam,9.1#karmasamAnAXikaraNam,1.1#viSeRaNam,14.1#karwA,4.1#-#karma,8.1#aBihiwa_karma	1	1	05	upaniRax	kenopaniRaw	-
11.1	waw	10.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}	karma,8.1;niwya_sambanXaH,1.1;niwya_sambanXaH,5.1	karma,8.1#niwya_sambanXaH,1.1#niwya_sambanXaH,5.1	1	1	05	upaniRax	kenopaniRaw	-
12.1	eva	11.1	eva	eva{avya}	eva{avya}	sambanXaH,11.1	sambanXaH,11.1	1	1	05	upaniRax	kenopaniRaw	-
