anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
2.1	rakwa-	-	rakwa-pAxAH	rakwa	rakwa	samAsaH,2.2	samAsaH,2.2	1	03	006	mahABArawam	mOsalaparvaH	-
2.2	pAxAH	-	--	pAxa{puM;1;bahu}/pAxa{puM;8;bahu}/pAxA{swrI;8;bahu}/pAxA{swrI;1;bahu}/pAxA{swrI;2;bahu}	pAxa{puM;1;bahu}	viSeRaNam,8.1	viSeRaNam,5.2#viSeRaNam,1.1#karwA,9.1#viSeRaNam,8.1#viSeRaNam,4.1	1	03	006	mahABArawam	mOsalaparvaH	-
3.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,2.2	sup_samuccaya_xyowakaH,2.2#sambanXaH,2.2	1	03	006	mahABArawam	mOsalaparvaH	-
4.1	vihagAH	-	vihagAH	vihaga{puM;1;bahu}/vihaga{puM;8;bahu}	vihaga{puM;1;bahu}	viSeRaNam,8.1	karwA,9.1#viSeRaNam,8.1	1	03	006	mahABArawam	mOsalaparvaH	-
5.1	kAla-	-	kAla-coxiwAH	kAla	kAla	samAsaH,5.2	samAsaH,5.2	1	03	006	mahABArawam	mOsalaparvaH	-
5.2	coxiwAH	-	--	coxiwa{puM;1;bahu(cux1;kwa;curAxiH)}/coxiwA{swrI;1;bahu(cux1;kwa;curAxiH)}/coxiwA{swrI;2;bahu(cux1;kwa;curAxiH)}/coxiwa{puM;8;bahu}/coxiwA{swrI;8;bahu}	coxiwa{puM;1;bahu(cux1;kwa;curAxiH)}	viSeRaNam,8.1	viSeRaNam,2.2#viSeRaNam,8.1#viSeRaNam,4.1#viSeRaNam,1.1#karwA,9.1	1	03	006	mahABArawam	mOsalaparvaH	-
6.1	vqRNi-	-	vqRNi-anXakAnAm	vqRNi	vqRNi	samAsaH,6.2	samAsaH,6.2	1	03	006	mahABArawam	mOsalaparvaH	-
6.2	anXakAnAm	-	--	anXaka{puM;6;bahu}/anXaka{napuM;6;bahu}/anXakA{swrI;6;bahu}	anXaka{puM;6;bahu}	RaRTIsambanXaH,7.1	RaRTIsambanXaH,8.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,5.2#RaRTIsambanXaH,4.1#RaRTIsambanXaH,2.2#RaRTIsambanXaH,1.1	1	03	006	mahABArawam	mOsalaparvaH	-
7.1	geheRu	-	geheRu	geha{napuM;7;bahu}	geha{napuM;7;bahu}	xeSAXikaraNam,9.1	aXikaraNam,9.1#aXikaraNam,5.2#xeSAXikaraNam,9.1	1	03	006	mahABArawam	mOsalaparvaH	-
8.1	kapowAH	-	kapowAH	kapowa{puM;1;bahu}/kapowa{puM;8;bahu}	kapowa{puM;1;bahu}	karwA,9.1	karwA,9.1	1	03	006	mahABArawam	mOsalaparvaH	-
9.1	vyacaran	-	vyacaran	vi_car1{karwari;laf;pra;bahu;parasmEpaxI;BvAxiH}	vi_car1{karwari;laf;pra;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA,8.1	aBihiwa_karwA,8.1	1	03	006	mahABArawam	mOsalaparvaH	-
1.1	vyajAyanwa	-	vyajAyanwa	vi_jan2{karwari;laf;pra;bahu;AwmanepaxI;xivAxiH}/vi_jan2{BAve{laf;pra;bahu;AwmanepaxI;xivAxiH}	vi_jan2{karwari;laf;pra;bahu;AwmanepaxI;xivAxiH}	aBihiwa_karwA,10.1	aBihiwa_karwA,10.1	1	03	007	mahABArawam	mOsalaparvaH	-
10.1	mURakAH	-	mURakAH	mURaka{puM;1;bahu}/mURaka{puM;8;bahu}	mURaka{puM;1;bahu}	karwA,1.1	karwA,1.1	1	03	007	mahABArawam	mOsalaparvaH	-
11.1	nakulIRu	-	nakulIRu	nakulI{swrI;7;bahu}	nakulI{swrI;7;bahu}	aXikaraNam,10.1	aXikaraNam,1.1#aXikaraNam,10.1	1	03	007	mahABArawam	mOsalaparvaH	-
12.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,10.1	samuccaya_xyowakaH,10.1#sup_samuccaya_xyowakaH,11.1#sambanXaH,11.1	1	03	007	mahABArawam	mOsalaparvaH	-
13.1	.	-	.	-	-	-	-	1	03	007	mahABArawam	mOsalaparvaH	-
2.1	KarAH	-	KarAH	Kara{puM;1;bahu}/KarA{swrI;1;bahu}/KarA{swrI;2;bahu}/Kara{puM;8;bahu}	Kara{puM;1;bahu}	samucciwaH,10.1	samucciwaH,10.1#viSeRaNam,10.1#viSeRaNam,8.1#sup_samucciwaH,8.1#karwA,1.1	1	03	007	mahABArawam	mOsalaparvaH	-
3.1	goRu	-	goRu	go{puM;7;bahu}/go{swrI;7;bahu}	go{puM;7;bahu}	aXikaraNam,2.1	aXikaraNam,2.1#sup_samucciwaH,11.1#sup_samucciwaH,6.1#aXikaraNam,1.1	1	03	007	mahABArawam	mOsalaparvaH	-
4.1	karaBASvawarIRu	-	karaBASvawarIRu	-	-	samucciwaH,10.1	samucciwaH,10.1	1	03	007	mahABArawam	mOsalaparvaH	-
5.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,4.1	sambanXaH,4.1	1	03	007	mahABArawam	mOsalaparvaH	-
6.1	SunIRu	-	SunIRu	SunI{swrI;7;bahu}	SunI{swrI;7;bahu}	aXikaraNam,8.1	aXikaraNam,8.1#sup_samucciwaH,11.1#aXikaraNam,1.1	1	03	007	mahABArawam	mOsalaparvaH	-
7.1	api	-	api	api{avya}	api{avya}	sambanXaH,6.1	sup_samuccaya_xyowakaH,6.1#sambanXaH,6.1	1	03	007	mahABArawam	mOsalaparvaH	-
8.1	bidAlAH	-	bidAlAH	bidAla{puM;1;bahu}/bidAlA{swrI;1;bahu}/bidAlA{swrI;2;bahu}/bidAla{puM;8;bahu}	bidAla{puM;1;bahu}	samucciwaH,10.1	karwA,1.1#samucciwaH,10.1	1	03	007	mahABArawam	mOsalaparvaH	-
9.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,8.1	sup_samuccaya_xyowakaH,8.1#sambanXaH,8.1	1	03	007	mahABArawam	mOsalaparvaH	-
1.1	na	-	na	na{avya}	na{avya}	prawiReXaH,7.1	prawiReXaH,7.1	1	03	008	mahABArawam	mOsalaparvaH	-
10.1	api	-	api	api{avya}	api{avya}	sambanXaH,9.1	sup_samucciwaH,14.1#sup_samuccaya_xyowakaH,9.1#sambanXaH,9.1	1	03	008	mahABArawam	mOsalaparvaH	-
11.1	piwQn	-	piwQn	piwq{puM;2;bahu}	piwq{puM;2;bahu}	samucciwaH,12.1	sup_samucciwaH,12.1#karma,4.1	1	03	008	mahABArawam	mOsalaparvaH	-
12.1	xevAn	-	xevAn	xeva{puM;2;bahu}	xeva{puM;2;bahu}	karma,7.1	karma,7.1	1	03	008	mahABArawam	mOsalaparvaH	-
13.1	waWA	-	waWA	waWA{avya}	waWA{avya}	samuccaya_xyowakaH,12.1	sup_samucciwaH,14.1#sup_samucciwaH,9.1#sup_samuccaya_xyowakaH,12.1#kriyAviSeRaNam,7.1	1	03	008	mahABArawam	mOsalaparvaH	-
14.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,13.1	sambanXaH,13.1	1	03	008	mahABArawam	mOsalaparvaH	-
15.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,14.1	sup_samuccaya_xyowakaH,14.1#sambanXaH,14.1	1	03	008	mahABArawam	mOsalaparvaH	-
16.1	.	-	.	-	-	-	-	1	03	008	mahABArawam	mOsalaparvaH	-
2.1	apawrapanwa	-	apawrapanwa	apa_wrap{karwari;laf;pra;bahu;AwmanepaxI;BvAxiH;ArRaprayoga}	apa_wrap{karwari;laf;pra;bahu;AwmanepaxI;BvAxiH;ArRaprayoga}	aBihiwa_karwA,5.1,akarmaka	aBihiwa_karwA,5.1,akarmaka	1	03	008	mahABArawam	mOsalaparvaH	-
3.1	pApAni	-	pApAni	pApa{napuM;1;bahu}/pApa{napuM;2;bahu}/pApa{napuM;8;bahu}	pApa{napuM;2;bahu}	karma,4.1	sup_samucciwaH,12.1#sup_samucciwaH,8.1#karma,4.1#karwA,7.1	1	03	008	mahABArawam	mOsalaparvaH	-
4.1	kurvanwaH	-	kurvanwaH	kurvaw{puM;8;bahu}/kurvaw{puM;1;bahu(kq3;Sawq_lat;wanAxiH)}	kurvaw{puM;1;bahu(kq3;Sawq_lat;wanAxiH)}	varwamAnasamAnakAlaH,2.1	varwamAnasamAnakAlaH,7.1#karwA,7.1#varwamAnasamAnakAlaH,2.1	1	03	008	mahABArawam	mOsalaparvaH	-
5.1	vqRNayaH	-	vqRNayaH	vqRNi{puM;1;bahu}/vqRNi{puM;8;bahu}	vqRNi{puM;1;bahu}	karwA,2.1;karwA,7.1	karwA,7.1;karwA,2.1	1	03	008	mahABArawam	mOsalaparvaH	-
6.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,2.1	sup_samucciwaH,9.1#kAlAXikaraNam,7.1#kAlAXikaraNam,2.1	1	03	008	mahABArawam	mOsalaparvaH	-
7.1	prAxviRan	-	prAxviRan	pra_xviR1{karwari;laf;pra;bahu;parasmEpaxI;axAxiH}	pra_xviR1{karwari;laf;pra;bahu;parasmEpaxI;axAxiH}	aBihiwa_karwA,5.1;sakarmaka	aBihiwa_karwA,5.1;sakarmaka	1	03	008	mahABArawam	mOsalaparvaH	-
8.1	brAhmaNAn	-	brAhmaNAn	brAhmaNa{puM;2;bahu}	brAhmaNa{puM;2;bahu}	samucciwaH,12.1	sup_samucciwaH,12.1#karma,4.1	1	03	008	mahABArawam	mOsalaparvaH	-
9.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,8.1	sup_samuccaya_xyowakaH,8.1#sambanXaH,8.1	1	03	008	mahABArawam	mOsalaparvaH	-
1.1	gurUn	-	gurUn	guru{puM;2;bahu}	guru{puM;2;bahu}	karma,4.1	viSeRaNam,9.1#karma,4.1	1	03	009	mahABArawam	mOsalaparvaH	-
10.1	vyuccaranwa	-	vyuccaranwa	vi_uw_cara{karwari;laf;pra;bahu;AwmanepaxI;BvAxiH;ArRaprayoga}	vi_uw_cara{karwari;laf;pra;bahu;AwmanepaxI;BvAxiH;ArRaprayoga}	aBihiwa_karwA,8.1,sakarmaka	aBihiwa_karwA,8.1,sakarmaka	1	03	009	mahABArawam	mOsalaparvaH	-
11.1	pawnIH	-	pawnIH	pawnI{swrI;2;bahu}	pawnI{swrI;2;bahu}	karma,16.1	karma,16.1	1	03	009	mahABArawam	mOsalaparvaH	-
12.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,11.1	sup_samuccaya_xyowakaH,11.1#sambanXaH,11.1	1	03	009	mahABArawam	mOsalaparvaH	-
13.1	pawayaH	-	pawayaH	pawi{puM;1;bahu}/pawi{puM;8;bahu}	pawi{puM;1;bahu}	karwA,16.1	karwA,16.1	1	03	009	mahABArawam	mOsalaparvaH	-
14.1	waWA	-	waWA	waWA{avya}	waWA{avya}	sambanXaH,13.1	sup_samuccaya_xyowakaH,13.1#sambanXaH,13.1	1	03	009	mahABArawam	mOsalaparvaH	-
15.1	avAmanyewAm	-	avAmanyewAm	ava_man{karwari;laf;pra;xvi;AwmanepaxI;xivAxiH}	ava_man{karwari;laf;pra;xvi;AwmanepaxI;xivAxiH}	aBihiwa_karwA,7.2,sakarmaka	aBihiwa_karwA,7.2,sakarmaka	1	03	009	mahABArawam	mOsalaparvaH	-
16.1	vyuccaranwa	-	vyuccaranwa	vi_uw_cara{karwari;laf;pra;bahu;AwmanepaxI;BvAxiH;ArRaprayoga}	vi_uw_cara{karwari;laf;pra;bahu;AwmanepaxI;BvAxiH;ArRaprayoga}	aBihiwa_karwA,13.1,sakarmaka	aBihiwa_karwA,13.1,sakarmaka	1	03	009	mahABArawam	mOsalaparvaH	-
17.1	.	-	.	-	-	-	-	1	03	009	mahABArawam	mOsalaparvaH	-
2.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,1.1	sambanXaH,1.1	1	03	009	mahABArawam	mOsalaparvaH	-
3.1	api	-	api	api{avya}	api{avya}	sambanXaH,2.1	sup_samuccaya_xyowakaH,2.1#sambanXaH,2.1	1	03	009	mahABArawam	mOsalaparvaH	-
4.1	avamanyanwa	-	avamanyanwa	ava_man{karwari;laf;pra;bahu;AwmanepaxI;xivAxiH;ArRaprayoga}	ava_man{karwari;laf;pra;bahu;AwmanepaxI;xivAxiH;ArRaprayoga}	aBihiwa_karwA	aBihiwa_karwA	1	03	009	mahABArawam	mOsalaparvaH	-
5.1	na	-	na	na{avya}	na{avya}	prawiReXaH,15.1	prawiReXaH,15.1	1	03	009	mahABArawam	mOsalaparvaH	-
6.1	wu	-	wu	wu{avya}	wu{avya}	sambanXaH,5.1	sup_samucciwaH,2.1#sambanXaH,5.1	1	03	009	mahABArawam	mOsalaparvaH	-
7.1	rAma-	-	rAma-janArxanO	rAma	rAma	samAsaH,7.2	samAsaH,7.2	1	03	009	mahABArawam	mOsalaparvaH	-
7.2	janArxanO	-	--	janArxana{puM;1;xvi}/janArxana{puM;2;xvi}/janArxana{puM;8;xvi}	janArxana{puM;1;xvi}	karwA,15.1	karwA,15.1#sup_samucciwaH,11.1#sup_samucciwaH,13.1	1	03	009	mahABArawam	mOsalaparvaH	-
8.1	pawnyaH	-	pawnyaH	pawnI{swrI;1;bahu}/pawnI{swrI;8;bahu}	pawnI{swrI;1;bahu}	karwA,10.1	sup_samucciwaH,13.1#karwA,10.1	1	03	009	mahABArawam	mOsalaparvaH	-
9.1	pawIn	-	pawIn	pawi{puM;2;bahu}	pawi{puM;2;bahu}	karma,10.1	karma,10.1	1	03	009	mahABArawam	mOsalaparvaH	-
1.1	viBAvasuH	-	viBAvasuH	viBAvasu{puM;1;eka}	viBAvasu{puM;1;eka}	karwA,4.1	karwA,4.1	1	03	010	mahABArawam	mOsalaparvaH	-
2.1	prajvaliwaH	-	prajvaliwaH	prajvaliwa{puM;1;eka}	prajvaliwa{puM;1;eka}	viSeRaNam,1.1	karwA,4.1#viSeRaNam,1.1	1	03	010	mahABArawam	mOsalaparvaH	-
3.1	vAmam	-	vAmam	vAma{puM;2;eka}/vAma{napuM;1;eka}/vAma{napuM;2;eka}	vAma{puM;2;eka}	karma,4.1	karma,6.1#karwA,4.1#karma,4.1	1	03	010	mahABArawam	mOsalaparvaH	-
4.1	viparivarwawe	-	viparivarwawe	vi_pari_vqw1{karwari;lat;pra;eka;AwmanepaxI;BvAxiH}	vi_pari_vqw1{karwari;lat;pra;eka;AwmanepaxI;BvAxiH}	aBihiwa_karwA,1.1,sakarmaka	aBihiwa_karwA,1.1,sakarmaka	1	03	010	mahABArawam	mOsalaparvaH	-
5.1	nIla-	-	nIla-lohiwa-mAFjiRTA	nIla	nIla	samAsaH,5.2	samAsaH,5.2	1	03	010	mahABArawam	mOsalaparvaH	-
5.2	lohiwa-	-	--	lohiwa	lohiwa	samAsaH,5.3	samAsaH,5.3	1	03	010	mahABArawam	mOsalaparvaH	-
5.3	mAFjiRTA	-	--	mAFjiRTA{swrI;1;eka}	mAFjiRTA{swrI;1;eka}	viSeRaNam,7.1	karwA,4.1#viSeRaNam,7.1	1	03	010	mahABArawam	mOsalaparvaH	-
6.1	visqjan	-	visqjan	visqjaw{puM;1;eka(vi_sqj2;Sawq_lat;wuxAxiH)}	visqjaw{puM;1;eka(vi_sqj2;Sawq_lat;wuxAxiH)}	varwamAnasamAnakAlaH,4.1	varwamAnasamAnakAlaH,4.1#karwA,4.1	1	03	010	mahABArawam	mOsalaparvaH	-
7.1	arciRaH	-	arciRaH	arcis{napuM;5;eka}/arcis{napuM;6;eka}/arcis{swrI;1;bahu}/arcis{swrI;2;bahu}/arcis{swrI;5;eka}/arcis{swrI;6;eka}/arcis{swrI;8;bahu}	arcis{napuM;6;eka}	karma,6.1	RaRTIsambanXaH,5.3#RaRTIsambanXaH,3.1#RaRTIsambanXaH,2.1#RaRTIsambanXaH,1.1#hewuH5,6.1#hewuH5,4.1#karma,6.1	1	03	010	mahABArawam	mOsalaparvaH	-
8.1	pqWak	-	pqWak	pqWak{avya}	pqWak{avya}	kriyAviSeRaNam,6.1	kriyAviSeRaNam,4.1#kriyAviSeRaNam,6.1	1	03	010	mahABArawam	mOsalaparvaH	-
9.1	.	-	.	-	-	-	-	1	03	010	mahABArawam	mOsalaparvaH	-
1.1	uxaya-	-	uxaya-aswa-mane	uxaya(uw_i1;GaF;axAxiH)	uxaya(uw_i1;GaF;axAxiH)	samAsaH,1.2	samAsaH,1.2	1	03	011	mahABArawam	mOsalaparvaH	-
1.2	aswa-	-	--	aswa{avya}	aswa{avya}	samAsaH,1.3	samAsaH,1.3	1	03	011	mahABArawam	mOsalaparvaH	-
1.3	mane	-	--	mana{puM;7;eka}/mana{napuM;8;xvi}/mana{napuM;1;xvi}/mana{napuM;2;xvi}/mana{napuM;7;eka}/manA{swrI;8;eka}/manA{swrI;8;xvi}/manA{swrI;1;xvi}/manA{swrI;2;xvi}	mana{puM;7;eka}	kAlAXikaraNam,6.1	kAlAXikaraNam,6.1	1	03	011	mahABArawam	mOsalaparvaH	-
10.1	parivAriwaH	-	parivAriwaH	parivAriwa{puM;1;eka}/parivAriwa{puM;1;eka(pari_vq;Nic;karwari;kwa;BvAxiH)}	parivAriwa{puM;1;eka(pari_vq;Nic;kwa;BvAxiH)}	viSeRaNam,5.2	viSeRaNam,5.2	1	03	011	mahABArawam	mOsalaparvaH	-
11.1	.	-	.	-	-	-	-	1	03	011	mahABArawam	mOsalaparvaH	-
2.1	niwyam	-	niwyam	niwya{puM;2;eka}/niwya{napuM;1;eka}/niwya{napuM;2;eka}/niwya{avya}	niwya{avya}	kriyAviSeRaNam,6.1	kriyAviSeRaNam,1.1#kriyAviSeRaNam,6.1	1	03	011	mahABArawam	mOsalaparvaH	-
3.1	puryAm	-	puryAm	puri{swrI;7;eka}/purI{swrI;7;eka}	puri{swrI;7;eka}	xeSAXikaraNam,6.1	aXikaraNam,1.1#xeSAXikaraNam,6.1	1	03	011	mahABArawam	mOsalaparvaH	-
4.1	wasyAm	-	wasyAm	wax{sarvanAma;swrI;7;eka}	wax{sarvanAma;swrI;7;eka}	viSeRaNam,3.1	viSeRaNam,3.1#aXikaraNam,1.1	1	03	011	mahABArawam	mOsalaparvaH	-
5.1	xivas-	-	xivAkaraH	xivas	xivas	samAsaH,5.2	samAsaH,5.2	1	03	011	mahABArawam	mOsalaparvaH	-
5.2	karaH	-	--	kara{puM;1;eka}	kara{puM;1;eka}	karma,6.1	viSeRaNam,10.1#karma,6.1	1	03	011	mahABArawam	mOsalaparvaH	-
6.1	vyaxqSyawa	-	vyaxqSyawa	vi_xqS{karmaNi;laf;pra;eka;AwmanepaxI;BvAxiH;ArRaprayoga}	vi_xqS{karmaNi;laf;pra;eka;AwmanepaxI;BvAxiH;ArRaprayoga}	aBihiwa_karma,5.2,sakarmaka	aBihiwa_karma,5.2,sakarmaka	1	03	011	mahABArawam	mOsalaparvaH	-
7.1	asakqw	-	asakqw	asakqw{avya}	asakqw{avya}	kriyAviSeRaNam,6.1	kriyAviSeRaNam,6.1	1	03	011	mahABArawam	mOsalaparvaH	-
8.1	pumBiH	-	pumBiH	pums{puM;3;bahu}	pums{puM;3;bahu}	karwA,10.1	hewuH,1.1#karwA,10.1	1	03	011	mahABArawam	mOsalaparvaH	-
9.1	kabanXEH	-	kabanXEH	kabanXa{puM;3;bahu}	kabanXa{puM;3;bahu}	viSeRaNam,8.1	hewuH,1.1#viSeRaNam,8.1	1	03	011	mahABArawam	mOsalaparvaH	-
1.1	mahAnaseRu	-	mahAnaseRu	mahAnasa{puM;7;bahu}/mahAnasa{napuM;7;bahu}	mahAnasa{puM;7;bahu}	xeSAXikaraNam,9.1	aXikaraNam,2.1#xeSAXikaraNam,9.1	1	03	012	mahABArawam	mOsalaparvaH	-
10.1	nara-	-	nara-aXipa	nara	nara	samAsaH,10.2	samAsaH,10.2	1	03	012	mahABArawam	mOsalaparvaH	-
10.2	aXipa	-	--	aXipa{puM;8;eka}/aXipa{napuM;8;eka}	aXipa{puM;8;eka}	samboXyaH,9.1	aBexaH,6.1#samboXyaH,9.1	1	03	012	mahABArawam	mOsalaparvaH	-
11.1	.	-	.	-	-	-	-	1	03	012	mahABArawam	mOsalaparvaH	-
2.1	sixXe	-	sixXe	sixXi{swrI;8;eka}/sixXa{puM;7;eka(RiX2;kwa;BvAxiH)}/sixXa{napuM;7;eka(RiX2;kwa;BvAxiH)}/sixXa{puM;7;eka(RiX3;kwa;xivAxiH)}/sixXa{napuM;7;eka(RiX3;kwa;xivAxiH)}	sixXa{napuM;7;eka(RiX2;kwa;BvAxiH)}	viSeRaNam,3.1	viSeRaNam,3.1	1	03	012	mahABArawam	mOsalaparvaH	-
3.1	anne	-	anne	anna{napuM;1;xvi}/anna{napuM;2;xvi}/anna{napuM;8;xvi}/anna{napuM;7;eka}	anna{napuM;7;eka}	xeSAXikaraNam,9.1	aXikaraNam,2.1#xeSAXikaraNam,9.1	1	03	012	mahABArawam	mOsalaparvaH	-
4.1	saMskqwe	-	saMskqwe	saMskqwa{puM;7;eka}/saMskqwa{napuM;7;eka}	saMskqwa{puM;7;eka}	viSeRaNam,3.1	aXikaraNam,2.1#viSeRaNam,3.1	1	03	012	mahABArawam	mOsalaparvaH	-
5.1	awIva	-	awIva	awIva{avya}	awIva{avya}	wIvrawAxarSI,4.1	viSeRaNam,10.2#viSeRaNam,8.1#viSeRaNam,6.1#wIvrawAxarSI,4.1	1	03	012	mahABArawam	mOsalaparvaH	-
6.1	BArawa	-	BArawa	BArawa{puM;8;eka}	BArawa{puM;8;eka}	samboXyaH,9.1	samboXyaH,9.1	1	03	012	mahABArawam	mOsalaparvaH	-
7.1	AhAryamANe	-	AhAryamANe	-	-	viSeRaNam,3.1	viSeRaNam,3.1	1	03	012	mahABArawam	mOsalaparvaH	-
8.1	kqmayaH	-	kqmayaH	kqmi{puM;1;bahu}/kqmi{puM;8;bahu}	kqmi{puM;1;bahu}	karma,9.1	karma,9.1	1	03	012	mahABArawam	mOsalaparvaH	-
9.1	vyaxqSyanwa	-	vyaxqSyanwa	-	-	aBihiwa_karma,8.1,sakarmaka	aBihiwa_karma,8.1,sakarmaka	1	03	012	mahABArawam	mOsalaparvaH	-
1.1	puNya-	-	puNya-ahe	puNya	puNya	samAsaH,1.2	samAsaH,1.2	1	03	013	mahABArawam	mOsalaparvaH	-
1.2	ahe	-	--	ahi{puM;8;eka}/ahi{napuM;8;eka}/ahi{napuM;1;eka}/ahi{napuM;2;eka}/aha{puM;7;eka}	aha{puM;7;eka}	karma,2.1	karma,7.2#karma,4.1#karma,2.1	1	03	013	mahABArawam	mOsalaparvaH	-
10.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,9.1	sup_samuccaya_xyowakaH,9.1#sambanXaH,9.1	1	03	013	mahABArawam	mOsalaparvaH	-
11.1	axqSyawa	-	axqSyawa	xqS1{karmaNi;laf;pra;eka;AwmanepaxI;BvAxiH}	xqS1{karmaNi;laf;pra;eka;AwmanepaxI;BvAxiH}	aBihiwa_karma,12.1;sakarmaka	-	1	03	013	mahABArawam	mOsalaparvaH	-
12.1	kaScana	-	kaScana	kiFcana{sarvanAma;puM;1;eka}	kiFcana{sarvanAma;puM;1;eka}	karma,11.1	karma,11.1	1	03	013	mahABArawam	mOsalaparvaH	-
13.1	.	-	.	-	-	-	-	1	03	013	mahABArawam	mOsalaparvaH	-
2.1	vAcyamAne	-	vAcyamAne	-	-	samucciwaH,4.1	samucciwaH,4.1	1	03	013	mahABArawam	mOsalaparvaH	-
3.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,2.1	samuccaya_xyowakaH,2.1	1	03	013	mahABArawam	mOsalaparvaH	-
4.1	japawsu	-	japawsu	japaw{puM;7;bahu(jap1;Sawq_lat;BvAxiH)}/japaw{napuM;7;bahu(jap1;Sawq_lat;BvAxiH)}	japaw{puM;7;bahu(jap1;Sawq_lat;BvAxiH)}	BAvalakRaNasapwamI_samAnakAlaH,8.1	BAvalakRaNasapwamI_samAnakAlaH,11.1#BAvalakRaNasapwamI_samAnakAlaH,8.1	1	03	013	mahABArawam	mOsalaparvaH	-
5.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,4.1	sup_samucciwaH,9.1#sup_samuccaya_xyowakaH,4.1#sambanXaH,4.1	1	03	013	mahABArawam	mOsalaparvaH	-
6.1	mahaw-	-	mahaw-Awmasu	mahaw	mahaw	samAsaH,6.2	samAsaH,6.2	1	03	013	mahABArawam	mOsalaparvaH	-
6.2	Awmasu	-	--	Awman{puM;7;bahu}	Awman{puM;7;bahu}	karwA,4.1	viSeRaNam,4.1#sup_samucciwaH,4.1#aXikaraNam,11.1#karwA,4.1#aXikaraNam,8.1#aXikaraNam,7.2#aXikaraNam,4.1#BkarwA,4.1	1	03	013	mahABArawam	mOsalaparvaH	-
7.1	aBi-	-	aBi-XAvanwaH	aBi	aBi	samAsaH,7.2	samAsaH,7.2	1	03	013	mahABArawam	mOsalaparvaH	-
7.2	XAvanwaH	-	--	XAvaw{puM;1;bahu(XAv1;Sawq_lat;BvAxiH)}	XAvaw{puM;1;bahu(XAv1;Sawq_lat;BvAxiH)}	karma,8.1	karma,8.1	1	03	013	mahABArawam	mOsalaparvaH	-
8.1	SrUyanwe	-	SrUyanwe	Sru1{karmaNi;lat;pra;bahu;AwmanepaxI;BvAxiH}	Sru1{karmaNi;lat;pra;bahu;AwmanepaxI;BvAxiH}	aBihiwa_karma,7.2;sakarmaka	-	1	03	013	mahABArawam	mOsalaparvaH	-
9.1	na	-	na	na{avya}	na{avya}	prawiReXaH,11.1	prawiReXaH,11.1	1	03	013	mahABArawam	mOsalaparvaH	-
1.1	parasparam	-	parasparam	paraspara{puM;2;eka}/paraspara{napuM;1;eka}/paraspara{napuM;2;eka}/paraspara{avya}	paraspara{avya}	kriyAviSeRaNam,4.1	kriyAviSeRaNam,8.1#kriyAviSeRaNam,4.1#karma,4.1#karwA,8.1	1	03	014	mahABArawam	mOsalaparvaH	-
10.1	we	-	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;6;eka}/yuRmax{sarvanAma;4;eka}	wax{sarvanAma;puM;1;bahu}	karwA,8.1	prayojanam1,8.1#prayojanam1,4.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,3.1#RaRTIsambanXaH,1.1#viSeRaNam,9.1#karma,8.1#karma,4.1#karwA,8.1	1	03	014	mahABArawam	mOsalaparvaH	-
11.1	na	-	na	na{avya}	na{avya}	prawiReXaH,15.1	prawiReXaH,15.1	1	03	014	mahABArawam	mOsalaparvaH	-
12.1	AwmanaH	-	AwmanaH	Awman{puM;2;bahu}/Awman{puM;5;eka}/Awman{puM;6;eka}	Awman{puM;6;eka}	RaRTIsambanXaH,16.1	RaRTIsambanXaH,16.1#viSeRaNam,10.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,3.1#RaRTIsambanXaH,1.1#hewuH5,8.1#hewuH5,4.1#karma,8.1	1	03	014	mahABArawam	mOsalaparvaH	-
13.1	wu	-	wu	wu{avya}	wu{avya}	sambanXaH,12.1	sambanXaH,12.1	1	03	014	mahABArawam	mOsalaparvaH	-
14.1	kaWaFcana	-	kaWaFcana	kaWaFcana{avya}	kaWaFcana{avya}	kriyAviSeRaNam,15.1	kriyAviSeRaNam,15.1	1	03	014	mahABArawam	mOsalaparvaH	-
