anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
7.2	SreRTAn	7	-	SreRTa{puM;2;bahu}	SreRTa{puM;2;bahu}	karma,6.1	karma,6.1	1	09	004	mahABArawam	ASramavAsikaparvaH	-
8.1	AhAram	-	AhAram	AhAra{puM;2;eka}/AhAra{puM;2;eka(hq1;GaF;hqF;:BvAxiH)}	AhAra{puM;2;eka(hq1;GaF;hqF;:BvAxiH)}	karma,9.1	karma,9.1	1	09	004	mahABArawam	ASramavAsikaparvaH	-
9.1	akarow	-	akarow	kq3{karwari;laf;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;laf;pra;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,4.1;sakarmaka	aBihiwa_karwA,4.1;sakarmaka	1	09	004	mahABArawam	ASramavAsikaparvaH	-
1.1	gAnXArI	1	gAnXArI	gAnXArI{swrI;1;eka}/gAnXAri{puM;1;xvi}/gAnXAri{puM;2;xvi}/gAnXAri{puM;8;xvi}	gAnXArI{swrI;1;eka}	karwA,11.1	karwA,11.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
10.1	pUjiwA	8	pUjiwA	pUj1{karmaNi;lut;pra;eka;AwmanepaxI;pUjaz;:curAxiH}/pUjiwA{swrI;1;eka(pUj1;kwa;pUjaz;:curAxiH)}	pUjiwA{swrI;1;eka(pUj1;kwa;pUjaz;:curAxiH)}	viSeRaNam,1.1;aBihiwa_karma,1.1;sakarmaka	viSeRaNam,1.1;aBihiwa_karma,1.1;sakarmaka	1	09	005	mahABArawam	ASramavAsikaparvaH	-
11.1	aBufkwa	-	aBufkwa	A-Buj2{karwari;lot;ma;bahu;parasmEpaxI;Bujaz;:ruXAxiH}	Buj{karwari;laf;pra;eka;AwmanepaxI{XAwuH Bujaz} ruXAxiH}	aBihiwa_karwA,1.1;sakarmaka	aBihiwa_karwA,1.1;sakarmaka	1	09	005	mahABArawam	ASramavAsikaparvaH	-
12.1	BArawa	9	BArawa	BArawa{puM;8;eka}	BArawa{puM;8;eka}	samboXyaH,11.1	samboXyaH,11.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
13.1	.	.	-	-	-	-	-	1	09	005	mahABArawam	ASramavAsikaparvaH	-
2.1	ca	2	ca	ca{avya}	ca{avya}	sambanXaH,1.1	sambanXaH,1.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
3.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,2.1	sambanXaH,2.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
4.1	XarmajFA	3	XarmajFA	XarmajFA{swrI;1;eka}	XarmajFA{swrI;1;eka}	viSeRaNam,1.1	viSeRaNam,1.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
5.1	kunwyA	4	kunwyA	kunwI{swrI;3;eka}	kunwI{swrI;3;eka}	sahArWaH,11.1	sahArWaH,11.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
6.1	saha	5	saha	saha{avya}	saha{avya}	sahArWa_xyowakaH,5.1	sahArWa_xyowakaH,5.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
7.1	manasvinI	6	manasvinI	manasvinI{swrI;1;eka}	manasvinI{swrI;1;eka}	viSeRaNam,1.1	viSeRaNam,1.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
8.1	vaXUBiH	7	vaXUBiH	vaXU{swrI;3;bahu}	vaXU{swrI;3;bahu}	karwA,10.1	karwA,10.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
9.1	upacAreNa	-	upacAreNa	upacAra{puM;3;eka}	upacAra{puM;3;eka}	karaNam,10.1	karaNam,10.1	1	09	005	mahABArawam	ASramavAsikaparvaH	-
1.1	kqwa-	1	kqwa-AhAraM	kqwa	kqwa	@Bs3,1.2	@Bs3,1.2	1	09	006	mahABArawam	ASramavAsikaparvaH	-
1.2	AhAraM	-	-	kq3{kwa;dukqF;:wanAxiH}/kq2{kwa;kqF;:svAxiH}/kq1{kwa;kqF;:BvAxiH-AhAra;puM;2;eka}/AhAra{puM;2;eka(hq1;GaF;hqF;:BvAxiH)}	AhAra{puM;2;eka}	viSeRaNam,11.1	viSeRaNam,11.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
10.1	waM	8	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,11.1	viSeRaNam,11.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
11.1	nqpam	9	nqpam	nqpa{puM;2;eka}	nqpa{puM;2;eka}	karma,9.1	karma,9.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
12.1	.	.	-	-	-	-	-	1	09	006	mahABArawam	ASramavAsikaparvaH	-
2.1	kqwa-	2	kqwa-AhArAH	kqwa	kqwa	@Bs3,2.2	@Bs3,2.2	1	09	006	mahABArawam	ASramavAsikaparvaH	-
2.2	AhArAH	-	-	kq3{kwa;dukqF;:wanAxiH}/kq2{kwa;kqF;:svAxiH}/kq1{kwa;kqF;:BvAxiH-AhAra;puM;1;bahu}/AhAra{puM;8;bahu}/AhAra{puM;1;bahu(hq1;GaF;hqF;:BvAxiH)}	AhAra{puM;1;bahu}	viSeRaNam,6.1	viSeRaNam,6.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
3.1	sarve	3	sarve	sarva{sarvanAma;puM;1;bahu}/sarva{sarvanAma;napuM;1;xvi}/sarva{sarvanAma;napuM;2;xvi}/sarvA{sarvanAma;swrI;1;xvi}/sarvA{sarvanAma;swrI;2;xvi}	sarva{sarvanAma;puM;1;bahu}	viSeRaNam,6.1	viSeRaNam,6.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
4.1	we	4	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	wax{sarvanAma;puM;1;bahu}	viSeRaNam,6.1	viSeRaNam,6.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
5.1	vixura-	-	vixura-AxayaH	vixura	vixura	@Bs6,5.2	@Bs6,5.2	1	09	006	mahABArawam	ASramavAsikaparvaH	-
5.2	AxayaH	5	-	Axi{swrI;1;bahu}/ax2{Nijanwa;karwari;laf;ma;eka;parasmEpaxI;axaz;:axAxiH}/Axi{swrI;8;bahu}/Axi{puM;8;bahu}/Axi{puM;1;bahu}	Axi{puM;1;bahu}	viSeRaNam,6.1	viSeRaNam,6.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
6.1	pANdavAH	6	pANdavAH	pANdava{puM;1;bahu}/pANdava{puM;8;bahu}	pANdava{puM;1;bahu}	karwA,9.1	karwA,9.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
7.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,6.1	sambanXaH,6.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
8.1	kuru-	7	kuru-SreRTam	kuru	kuru	@T7,8.2	@T7,8.2	1	09	006	mahABArawam	ASramavAsikaparvaH	-
8.2	SreRTam	-	-	SreRTa{puM;2;eka}/SreRTa{napuM;1;eka}/SreRTa{napuM;2;eka}	SreRTa{puM;2;eka}	viSeRaNam,11.1	viSeRaNam,11.1	1	09	006	mahABArawam	ASramavAsikaparvaH	-
9.1	upAwiRTanwa(upAwiRTan)	-	upAwiRTanwa	upa_RWA1{karwari;laf;pra;bahu;parasmEpaxI;RWA;:BvAxiH}	upa_RWA1{karwari;laf;pra;bahu;parasmEpaxI;RWA;:BvAxiH}	aBihiwa_karwA,6.1;sakarmaka	aBihiwa_karwA,6.1;sakarmaka	1	09	006	mahABArawam	ASramavAsikaparvaH	-
1.1	wawaH	1	wawaH	wawaH{avya}	wawaH{avya}	kAlAXikaraNam,2.1	kAlAXikaraNam,2.1	1	09	007	mahABArawam	ASramavAsikaparvaH	-
10.1	ambikA-	-	ambikA-suwaH	ambikA	ambikA	@T6,10.2	@T6,10.2	1	09	007	mahABArawam	ASramavAsikaparvaH	-
10.2	suwaH	-	-	suwa{puM;1;eka(Ru3;kwa;RuF;:svAxiH)}/suwa{puM;1;eka(Su1;kwa;Su;:BvAxiH)}/suwa{puM;1;eka(Ru2;kwa;Ru;:axAxiH)}/suwa{puM;1;eka}	suwa{puM;1;eka(suwa-Ru2;kwa;Ru;:axAxiH)}	karwA,2.1	karwA,2.1	1	09	007	mahABArawam	ASramavAsikaparvaH	-
11.1	.	.	-	-	-	-	-	1	09	007	mahABArawam	ASramavAsikaparvaH	-
2.1	abravIw	-	abravIw	brU1{karwari;laf;pra;eka;parasmEpaxI;brUF;:axAxiH}	brU1{karwari;laf;pra;eka;parasmEpaxI;brUF;:axAxiH}	aBihiwa_karwA,10.2;sakarmaka	aBihiwa_karwA,10.2;sakarmaka	1	09	007	mahABArawam	ASramavAsikaparvaH	-
3.1	mahArAja	-	mahArAja	mahArAja{puM;8;eka}	mahArAja{puM;8;eka}	samboXyaH,2.1	samboXyaH,2.1	1	09	007	mahABArawam	ASramavAsikaparvaH	-
4.1	kunwI-	-	kunwI-puwram	kunwI	kunwI	@T6,4.2	@T6,4.2	1	09	007	mahABArawam	ASramavAsikaparvaH	-
4.2	puwram	2	-	puwra{puM;2;eka}/puwra{napuM;1;eka}/puwra{napuM;2;eka}	puwra{napuM;2;eka}	karma,2.1	karma,2.1	1	09	007	mahABArawam	ASramavAsikaparvaH	-
5.1	upahvare	-	upahvare	upahvara{puM;7;eka}	upahvara{puM;7;eka}	xeSAXikaraNam,2.1	xeSAXikaraNam,2.1	1	09	007	mahABArawam	ASramavAsikaparvaH	-
6.1	niRaNNam	3	niRaNNam	niRaNNa{puM;2;eka(Rax1;kwa;RaxLz;:BvAxiH)}/niRaNNa{napuM;1;eka(Rax1;kwa;RaxLz;:BvAxiH)}/niRaNNa{napuM;2;eka(Rax1;kwa;RaxLz;:BvAxiH)}	niRaNNa{napuM;2;eka(Rax1;kwa;RaxLz;:BvAxiH)}	viSeRaNam,4.2	viSeRaNam,4.2	1	09	007	mahABArawam	ASramavAsikaparvaH	-
7.1	pANinA	4	pANinA	pANi{puM;3;eka}	pANi{puM;3;eka}	karaNam,9.1	karaNam,9.1	1	09	007	mahABArawam	ASramavAsikaparvaH	-
8.1	pqRTe	5	pqRTe	pqRTa{napuM;1;xvi}/pqRTa{napuM;2;xvi}/pqRTa{napuM;8;xvi}/pqRTa{napuM;7;eka}	pqRTa{napuM;2;xvi}	xeSAXikaraNam,9.1	xeSAXikaraNam,9.1	1	09	007	mahABArawam	ASramavAsikaparvaH	-
9.1	saMspqSan	6	saMspqSan	sam_spqSaw{puM;1;eka(saM-spqS1;Sawq_lat;spqSaz;:wuxAxiH)}	sam_spqSaw{puM;1;eka(saM-spqS1;Sawq_lat;spqSaz;:wuxAxiH)}	varwamAnasamAnakAlaH,2.1	varwamAnasamAnakAlaH,2.1	1	09	007	mahABArawam	ASramavAsikaparvaH	-
1.1	apramAxaH	1	apramAxaH	apramAxa{puM;1;eka}	apramAxa{puM;1;eka}	karma,3.1	karma,3.1	1	09	008	mahABArawam	ASramavAsikaparvaH	-
10.1	.	.	-	-	-	-	-	1	09	008	mahABArawam	ASramavAsikaparvaH	-
2.1	wvayA	-	wvayA	yuRmax{sarvanAma;3;eka}	yuRmax{sarvanAma;3;eka}	karwA,3.1	karwA,3.1	1	09	008	mahABArawam	ASramavAsikaparvaH	-
3.1	kAryaH	2	kAryaH	kArI{swrI;1;bahu}/kArya{puM;1;eka}	kArya{puM;1;eka}	aBihiwa_karma,1.1	aBihiwa_karma,1.1	1	09	008	mahABArawam	ASramavAsikaparvaH	-
4.1	sarvaWA	3	sarvaWA	sarvaWA{avya}	sarvaWA{avya}	kriyAviSeRaNam,3.1	kriyAviSeRaNam,3.1	1	09	008	mahABArawam	ASramavAsikaparvaH	-
5.1	kuru-	4	kuru-nanxana	kuru	@T6,5.2	@T6,5.2	@T6,5.2	1	09	008	mahABArawam	ASramavAsikaparvaH	-
5.2	nanxana	-	-	nanxana{puM;8;eka}	nanxana{puM;8;eka}	samboXyaH,3.1	samboXyaH,3.1	1	09	008	mahABArawam	ASramavAsikaparvaH	-
6.1	aRta-	5	aRta-afge	aRta	aRta	@Bs6,6.2	@Bs6,6.2	1	09	008	mahABArawam	ASramavAsikaparvaH	-
6.2	afge	-	-	afga{puM;7;eka}/afga{napuM;8;xvi}/afga{napuM;1;xvi}/afga{napuM;2;xvi}/afga{napuM;7;eka}/afgA{swrI;8;eka}/afgA{swrI;8;xvi}/afgA{swrI;1;xvi}/afgA{swrI;2;xvi}	afga{puM;7;eka}	viSeRaNam,8.1	viSeRaNam,8.1	1	09	008	mahABArawam	ASramavAsikaparvaH	-
7.1	rAja-	6	rAja-SArxUla	rAja	rAja	@T6,7.2	@T6,7.2	1	09	008	mahABArawam	ASramavAsikaparvaH	-
7.2	SArxUla	-	-	SArxUla{puM;8;eka}/SArxUla{napuM;8;eka}	SArxUla{puM;8;eka}	viSeRaNam,5.2	viSeRaNam,5.2	1	09	008	mahABArawam	ASramavAsikaparvaH	-
8.1	rAjye	7	rAjye	rAjya{napuM;1;xvi}/rAjya{napuM;2;xvi}/rAj1{BAve;lat;u;eka;AwmanepaxI;rAjqz;:BvAxiH}/rAjya{napuM;8;xvi}/rAjya{napuM;7;eka}	rAjya{napuM;7;eka}	viRayAXikaraNam,3.1	viRayAXikaraNam,3.1	1	09	008	mahABArawam	ASramavAsikaparvaH	-
9.1	Xarma-	8	Xarma-puraskqwe	Xarma	Xarma	@T63,9.2	@T63,9.2	1	09	008	mahABArawam	ASramavAsikaparvaH	-
9.2	puraskqwe	-	-	puraskqwA{swrI;1;xvi}/puraskqwA{swrI;2;xvi}	puraskqwa{puM;7;eka}	viSeRaNam,8.1	viSeRaNam,8.1	1	09	008	mahABArawam	ASramavAsikaparvaH	-
1.1	waw	1	waw	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	waw{sarvanAma;napuM;2;eka}	viSeRaNam,8.1	viSeRaNam,8.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
10.1	ca	9	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,8.1	samuccaya_xyowakaH,8.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
11.1	(aswi)	-	-	as{karwari lat pra eka parasmEpaxI{XAwuH asaz} axAxiH}	as{karwari;lat;pra;eka;parasmEpaxI{XAwuH;asaz} axAxiH}	aBihiwa_karwA,8.1	aBihiwa_karwA,8.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
12.1	kOnweya	10	kOnweya	kOnweya{puM;8;eka}	kOnweya{puM;8;eka}	samboXyaH,14.1	samboXyaH,14.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
13.1	vixvAn	11	vixvAn	vixvas{puM;1;eka}	vixvas{puM;1;eka}	viXeya_viSeRaNam,17.1	viXeya_viSeRaNam,17.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
14.1	asi	-	asi	as2{karwari;lat;ma;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;ma;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,15.1;akarmaka;sambanXaH,15.1	aBihiwa_karwA,15.1;akarmaka;sambanXaH,15.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
15.1	niboXa	-	niboXa	buX1{karwari;lat;ma;eka;parasmEpaxI;asaz;:BvAxiH}	buX1{karwari;lat;ma;eka;parasmEpaxI;asaz;:BvAxiH}	aBihiwa_karwA,17.1;akarmaka	aBihiwa_karwA,17.1;akarmaka	1	09	009	mahABArawam	ASramavAsikaparvaH	-
16.1	waw	-	waw	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}	vAkyakarma,15.1;sambanXaH,11.1	vAkyakarma,15.1;sambanXaH,11.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
17.1	(wvam)	-	-	-	yuRmax{sarvanAma;1;eka}	karwA,14.1	karwA,14.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
18.1	.	.	-	-	-	-	-	1	09	009	mahABArawam	ASramavAsikaparvaH	-
2.1	wu	-	wu	wu{avya}	wu{avya}	sambanXaH,1.1	sambanXaH,1.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
3.1	Sakyam	2	Sakyam	Sakya{puM;2;eka(Sak3;yaw;SakLz;:svAxiH)}/Sakya{napuM;1;eka(Sak3;yaw;SakLz;:svAxiH)}/Sakya{napuM;2;eka(Sak3;yaw;SakLz;:svAxiH)}	Sakya{puM;2;eka(Sak3;yaw;SakLz;:svAxiH)}	viXeya_viSeRaNam,8.1	viXeya_viSeRaNam,8.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
4.1	yaWA	3	yaWA	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,6.1	kriyAviSeRaNam,6.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
5.1	wAwa	4	wAwa	wAwa{puM;8;eka}	wAwa{puM;8;eka}	samboXyaH,11.1	samboXyaH,11.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
6.1	rakRiwum	5	rakRiwum	rakR1{avya;wumun;rakRaz;:BvAxiH}	rakR1{avya;wumun;rakRaz;:BvAxiH}	sahAyakakriyA,3.1	sahAyakakriyA,3.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
7.1	pANdu-	-	pANdu-nanxana	pANdu	pANdu	@T6,7.2	@T6,7.2	1	09	009	mahABArawam	ASramavAsikaparvaH	-
7.2	nanxana	6	-	nanxana{puM;8;eka}	nanxana{puM;8;eka}	samboXyaH,11.1	samboXyaH,11.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
8.1	rAjyam	7	rAjyam	rAjya{napuM;1;eka}/rAjya{napuM;2;eka}	rAjya{napuM;2;eka}	karwA,11.1	karwA,11.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
9.1	Xarmam	8	Xarmam	Xarma{puM;2;eka}	Xarma{puM;2;eka}	samucciwaH,8.1	samucciwaH,8.1	1	09	009	mahABArawam	ASramavAsikaparvaH	-
1.1	vixyA-	1	vixyA-vqxXAn	vixyA	vixyA	@T3,1.2	@T3,1.2	1	09	010	mahABArawam	ASramavAsikaparvaH	-
1.2	vqxXAn	-	--	vqxXa{puM;2;bahu}	vqxXa{puM;2;bahu}	karma,5.1	karma,5.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
10.1	yaw	6	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yax{sarvanAma;napuM;2;eka}	karma,11.1	karma,11.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
11.1	brUyuH	-	brUyuH	brU1{karwari;viXilif;pra;bahu;parasmEpaxI;brUF;:axAxiH}	brU1{karwari;viXilif;pra;bahu;parasmEpaxI;brUF;:axAxiH}	aBihiwa_karwA,8.1;sakarmaka;	aBihiwa_karwA,8.1;sakarmaka;	1	09	010	mahABArawam	ASramavAsikaparvaH	-
11.2	(waw)	-	-	waw{avya}/wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}	karma,7.1;karma,12.1;niwyasambanXaH,10.1	karma,7.1;karma,12.1;niwyasambanXaH,10.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
12.1	kuryAH	7	kuryAH	kq3{karwari;viXilif;ma;eka;parasmEpaxI;dukqF;:wanAxiH}	kq3{karwari;viXilif;ma;eka;parasmEpaxI;dukqF;:wanAxiH}	samucciwaH,7.1	samucciwaH,7.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
13.1	ca	-	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,7.1	samuccaya_xyowakaH,7.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
14.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,13.1	sambanXaH,13.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
15.1	avicArayan	-	avicArayan	a-vi_cArayaw{puM;1;eka{kqxanwa}({kqw_XAwu car2} Sawq_lat{XAwuH caraz} curAxiH)}	a-vi_cArayaw{puM;1;eka{kqxanwa}({kqw_XAwu car2} Sawq_lat{XAwuH caraz} curAxiH)}	varwamAnasamAnakAlaH,12.1	varwamAnasamAnakAlaH,12.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
16.1	.	.	-	-	-	-	-	1	09	010	mahABArawam	ASramavAsikaparvaH	-
2.1	saxA	2	saxA	saxA{avya}	saxA{avya}	kAlAXikaraNam,5.1	kAlAXikaraNam,5.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
3.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,2.1	sambanXaH,2.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
4.1	wvam	3	wvam	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,5.1;karwA,7.1;karwA,12.1	karwA,5.1;karwA,7.1;karwA,12.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
5.1	upAsIWAH	-	upAsIWAH	upa_As1{karwari;viXilif;ma;eka;AwmanepaxI;axAxiH}	upa_As1{karwari;viXilif;ma;eka;AwmanepaxI;axAxiH}	aBihiwa_karwA,4.1;sakarmaka	aBihiwa_karwA,4.1;sakarmaka	1	09	010	mahABArawam	ASramavAsikaparvaH	-
6.1	yuXiRTira	-	yuXiRTira	yuXiRTira{puM;8;eka}	yuXiRTira{puM;8;eka}	samboXyaH,5.1	samboXyaH,5.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
7.1	SqNuyAH	4	SqNuyAH	SruNuyAH{Sru;karwari;viXilif;ma;eka;parasmEpaxI{XAwuH Sru} BvAxiH}}	SruNuyAH{Sru;karwari;viXilif;ma;eka;parasmEpaxI{XAwuH;Sru}BvAxiH}}	aBihiwa_karwA,4.1;sakarmaka	aBihiwa_karwA,4.1;sakarmaka	1	09	010	mahABArawam	ASramavAsikaparvaH	-
8.1	we	-	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	wax{sarvanAma;puM;1;bahu}	karwA,11.1;sambanXaH,1.2	karwA,11.1;sambanXaH,1.2	1	09	010	mahABArawam	ASramavAsikaparvaH	-
9.1	ca	5	ca	ca{avya}	ca{avya}	sambanXaH,11.1	sambanXaH,11.1	1	09	010	mahABArawam	ASramavAsikaparvaH	-
1.1	prAwaH	1	prAwaH	prAwaH{avya}	prAwaH{avya}	kAlAXikaraNam,2.1	kAlAXikaraNam,2.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
10.1	kAryam	7	kAryam	kArya{puM;2;eka}/kArya{napuM;1;eka}/kArya{napuM;2;eka}	kArya{puM;2;eka}	karma,9.1	karma,9.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
11.1	AwmanaH	-	AwmanaH	Awman{puM;6;eka}	Awman{puM;6;eka}	RaRTIsambanXaH,10.1	RaRTIsambanXaH,10.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
12.1	(wvam)	-	-	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,9.1	karwA,9.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
13.1	.	.	-	-	-	-	-	1	09	011	mahABArawam	ASramavAsikaparvaH	-
2.1	uwWAya	-	uwWAya	RWA1{avya;lyap;RWA;:BvAxiH}	uw_RWA1{avya;lyap;RWA;:BvAxiH}	pUrvakAlaH,9.1	pUrvakAlaH,9.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
3.1	wAn	2	wAn	wax{sarvanAma;puM;2;bahu}	wax{sarvanAma;puM;2;bahu}	karma,5.1;karma,9.1	karma,5.1;karma,9.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
4.1	rAjan	-	rAjan	rAjan{puM;8;eka}/rAjaw{puM;1;eka(rAj1;Sawq_lat;rAjqz;:BvAxiH)}	rAjan{puM;8;eka}	samboXyaH,9.1	samboXyaH,9.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
5.1	pUjayiwvA	-	pUjayiwvA	pUj1{avya;kwvA;pUjaz;:curAxiH}	pUj1{avya;kwvA;pUjaz;:curAxiH}	pUrvakAlaH,9.1	pUrvakAlaH,9.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
6.1	yaWA-	3	yaWA-viXi	yaWA	yaWA  	@A1,6.2	@A1,6.2	1	09	011	mahABArawam	ASramavAsikaparvaH	-
6.2	viXi	-	-	viXi{napuM;8;eka}/viXi{napuM;1;eka}/viXi{napuM;2;eka}/viXI{swrI;8;eka}	viXi{avya}	kriyAviSeRaNam,5.1	kriyAviSeRaNam,5.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
7.1	kqwya-	-	kqwya-kAle	kqwya	kqwya	@T6,7.2	@T6,7.2	1	09	011	mahABArawam	ASramavAsikaparvaH	-
7.2	kAle	4	-	kqw1{Nyaw;kqwIz;:wuxAxiH}/kqw2{Nyaw;kqwIz;:ruXAxiH-kAla;puM;7;eka}/kAla{napuM;8;xvi}/kAla{napuM;1;xvi}/kAla{napuM;2;xvi}/kAla{napuM;7;eka}/kAlA{swrI;8;eka}/kAlA{swrI;8;xvi}/kAlA{swrI;1;xvi}/kAlA{swrI;2;xvi}	kAla{puM;7;eka}	karwA,8.1	karwA,8.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
8.1	samuwpanne	5	samuwpanne	sam_uwpanna{puM;7;eka(sam-pax1;kwa;paxaz;:xivAxiH)}/sam_uwpanna{napuM;1;xvi(pax1;kwa;paxaz;:xivAxiH)}/sam_uwpanna{napuM;2;xvi(pax1;kwa;paxaz;:xivAxiH)}/sam_uwpanna{napuM;7;eka(pax1;kwa;paxaz;:xivAxiH)}/sam_uwpannA{swrI;1;xvi(pax1;kwa;paxaz;:xivAxiH)}/sam_uwpannA{swrI;2;xvi(pax1;kwa;paxaz;:xivAxiH)}	sam-uwpanna{puM;7;eka(sam-pax1;kwa;paxaz;:xivAxiH)}	BAvalakRaNasapwamI_pUrvakAlaH,9.1	BAvalakRaNasapwamI_pUrvakAlaH,9.1	1	09	011	mahABArawam	ASramavAsikaparvaH	-
9.1	pqcCeWAH(pqcCeH)	6	pqcCeWAH	pracC{karwari;viXilif;ma;eka;parasmEpaxI{XAwuH praCaz} wuxAxiH)}	pracC{karwari;viXilif;ma;eka;parasmEpaxI{XAwuH praCaz} wuxAxiH)}	aBihiwa_karwA,12.1;sakarmaka	aBihiwa_karwA,12.1;sakarmaka	1	09	011	mahABArawam	ASramavAsikaparvaH	-
1.1	we	1	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;4;eka}/yuRmax{sarvanAma;6;eka}	wax{sarvanAma;puM;1;bahu}	karwA,7.1	karwA,7.1	1	09	012	mahABArawam	ASramavAsikaparvaH	-
