anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
1.1	wawra	-	wawra	wawra{avya}	wawra{avya}	karma,5.1	xeSAXikaraNam,6.1#xeSAXikaraNam,5.1#karma,5.1	1	06	253	1000 @Sentences	-	-
2.1	wvam	-	wvam	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,6.1;karwA,5.1	karwA,6.1#karwA,6.1#karwA,5.1	1	06	253	1000 @Sentences	-	-
3.1	ixAnIM	-	ixAnIM	ixAnIm{avya}	ixAnIm{avya}	kAlAXikaraNam,5.1	kAlAXikaraNam,6.1#kAlAXikaraNam,5.1	1	06	253	1000 @Sentences	-	-
4.1	kimarWaM	-	kimarWaM	kimarWam{avya}	kimarWam{avya}	prayojanam,5.1	prayojanam,5.1	1	06	253	1000 @Sentences	-	-
5.1	ganwum	-	ganwum	gam1{avya;wumun;BvAxiH}	gam1{avya;wumun;BvAxiH}	iRkarma,6.1	iRkarma,6.1	1	06	253	1000 @Sentences	-	-
6.1	icCasi	-	icCasi	iR2{karwari;lat;ma;eka;parasmEpaxI;wuxAxiH}	iR2{karwari;lat;ma;eka;parasmEpaxI;wuxAxiH}	aBihiwa_karwA,2.1;sakarmaka	aBihiwa_karwA,2.1;sakarmaka	1	06	253	1000 @Sentences	-	-
1.1	(wvaM)	-	-	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,4.1	karwA,4.1	1	06	254	1000 @Sentences	-	-
2.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,4.1	xeSAXikaraNam,4.1	1	06	254	1000 @Sentences	-	-
3.1	xevaM	-	xevaM	xeva{puM;2;eka}	xeva{puM;2;eka}	karma,4.1	karma,4.1	1	06	254	1000 @Sentences	-	-
4.1	paSya	-	paSya	xqS1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}	xqS1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,1.1;sakarmaka	-	1	06	254	1000 @Sentences	-	-
1.1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,8.1;karwA,5.1	karwA,8.1;karwA,5.1	1	06	255	1000 @Sentences	-	-
2.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,5.1	xeSAXikaraNam,8.1#xeSAXikaraNam,5.1	1	06	255	1000 @Sentences	-	-
3.1	navInaM	-	navInaM	navIna{puM;2;eka}/navIna{napuM;1;eka}/navIna{napuM;2;eka}	navIna{puM;2;eka}	viSeRaNam,4.1	viSeRaNam,7.1#viSeRaNam,6.1#karma,8.1#karma,5.1#karwA,8.1#viSeRaNam,4.1	1	06	255	1000 @Sentences	-	-
4.1	pATaM	-	pATaM	pATa{puM;2;eka}	pATa{puM;2;eka}	karma,5.1	karma,5.1	1	06	255	1000 @Sentences	-	-
5.1	gqhIwvA	-	gqhIwvA	gqh1{avya;kwvA;BvAxiH}/grah1{avya;kwvA;kryAxiH}	gqh1{avya;kwvA;BvAxiH}	pUrvakAlaH,8.1	pUrvakAlaH,8.1	1	06	255	1000 @Sentences	-	-
6.1	svakIyaM	-	svakIyaM	svakIya{puM;2;eka}/svakIya{napuM;1;eka}/svakIya{napuM;2;eka}	svakIya{napuM;2;eka}	viSeRaNam,7.1	viSeRaNam,7.1#karma,8.1#karwA,8.1	1	06	255	1000 @Sentences	-	-
7.1	gqham	-	gqham	gqha{napuM;1;eka}/gqha{napuM;2;eka}	gqha{napuM;2;eka}	karma,8.1	karma,8.1#karwA,8.1	1	06	255	1000 @Sentences	-	-
8.1	AgacCawi	-	AgacCawi	Af_gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	Af_gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,1.1;sakarmaka	aBihiwa_karwA,1.1;sakarmaka	1	06	255	1000 @Sentences	-	-
1.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,5.1	xeSAXikaraNam,5.1#xeSAXikaraNam,4.1	1	06	256	1000 @Sentences	-	-
2.1	prAwaH	-	prAwaH	prAwaH{avya}	prAwaH{avya}	kAlAXikaraNam,5.1	kAlAXikaraNam,5.1#kAlAXikaraNam,4.1	1	06	256	1000 @Sentences	-	-
3.1	SuxXaH	-	SuxXaH	SuxXa{puM;1;eka}	SuxXa{puM;1;eka}	viSeRaNam,4.1	viSeRaNam,4.1#karwA_be_verbs,5.1	1	06	256	1000 @Sentences	-	-
4.1	vAyuH	-	vAyuH	vA1{karwari;viXilif;pra;bahu;parasmEpaxI;axAxiH}/vAyu{puM;1;eka}	vAyu{puM;1;eka}	karwA,5.1	karwA_be_verbs,5.1#karwA,5.1	1	06	256	1000 @Sentences	-	-
5.1	Bavawi	-	Bavawi	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka}	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,4.1	aBihiwa_karwA,4.1	1	06	256	1000 @Sentences	-	-
1.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,4.1	xeSAXikaraNam,4.1	1	06	257	1000 @Sentences	-	-
2.1	mama	-	mama	asmax{sarvanAma;6;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,3.1	RaRTIsambanXaH,3.1	1	06	257	1000 @Sentences	-	-
3.1	BqwyaH	-	BqwyaH	Bqwya{puM;1;eka}	Bqwya{puM;1;eka}	karwA,4.1	karwA_be_verbs,4.1#karwA,4.1	1	06	257	1000 @Sentences	-	-
4.1	aswi	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,3.1	aBihiwa_karwA,3.1	1	06	257	1000 @Sentences	-	-
1.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,4.1	xeSAXikaraNam,4.1	1	06	258	1000 @Sentences	-	-
2.1	vqRaBaH	-	vqRaBaH	vqRaBa{puM;1;eka}	vqRaBa{puM;1;eka}	karwA,4.1	karwA,4.1	1	06	258	1000 @Sentences	-	-
3.1	jalam	-	jalaM	jala{napuM;2;eka}/jala{napuM;1;eka}	jala{napuM;2;eka}	karma,4.1	karma,4.1	1	06	258	1000 @Sentences	-	-
4.1	pibawi	-	pibawi	pA1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	pA1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,2.1;sakarmaka	aBihiwa_karwA,2.1;sakarmaka	1	06	258	1000 @Sentences	-	-
1.1	wawra	-	wawra	wawra{avya}	wawra{avya}	karma,3.1	xeSAXikaraNam,4.1#xeSAXikaraNam,3.1#karma,3.1	1	06	259	1000 @Sentences	-	-
2.1	Safkara-	-	Safkara-	Safkara-	Safkara-	RaRTI-wawpuruRaH,2.2	RaRTI-wawpuruRaH,2.2	1	06	259	1000 @Sentences	-	-
2.2	xAsaH	-	xAsaH	xAsa{puM;1;eka}	xAsa{puM;1;eka}	karwA,4.1;karwA,3.1	karwA,4.1;karwA,3.1	1	06	259	1000 @Sentences	-	-
3.1	ganwuM	-	ganwuM	gam1{avya;wumun;BvAxiH}	gam1{avya;wumun;BvAxiH}	wumunkarma,4.1	wumunkarma,4.1	1	06	259	1000 @Sentences	-	-
4.1	Saknowi	-	Saknowi	Sak3{karwari;lat;pra;eka;parasmEpaxI;svAxiH}	Sak3{karwari;lat;pra;eka;parasmEpaxI;svAxiH}	aBihiwa_karwA,2.2;sakarmaka	aBihiwa_karwA,2.2;sakarmaka	1	06	259	1000 @Sentences	-	-
5.1	na	-	na	na{avya}	na{avya}	prawiReXaH,4.1	prawiReXaH,4.1	1	06	259	1000 @Sentences	-	-
6.1	vA	-	vA	vA{avya}	vA{avya}	sambanXaH,4.1	sambanXaH,4.1	1	06	259	1000 @Sentences	-	-
1.1	wawra	-	wawra	wawra{avya}	wawra{avya}	karma,4.1	xeSAXikaraNam,4.1#karma,4.1	1	06	260	1000 @Sentences	-	-
2.1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,4.1	karwA,4.1	1	06	260	1000 @Sentences	-	-
3.1	prAwaH	-	prAwaH	prAwaH{avya}	prAwaH{avya}	kAlAXikaraNam,4.1	kAlAXikaraNam,4.1	1	06	260	1000 @Sentences	-	-
4.1	gacCawi	-	gacCawi	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	gam1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,2.1	aBihiwa_karwA,2.1	1	06	260	1000 @Sentences	-	-
1.1	(wvam)	-	(wvaM)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,4.1	karwA,4.1	1	06	261	1000 @Sentences	-	-
2.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,4.1	xeSAXikaraNam,4.1	1	06	261	1000 @Sentences	-	-
3.1	sUryam	-	sUryaM	sUrya{puM;2;eka}	sUrya{puM;2;eka}	karma,4.1	karma,4.1	1	06	261	1000 @Sentences	-	-
4.1	paSya	-	paSya	xqS1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}	xqS1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,1.1;sakarmaka	aBihiwa_karwA,1.1;sakarmaka	1	06	261	1000 @Sentences	-	-
1.1	(wvam)	-	(wvaM)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,5.1;karwA,3.1	karwA,5.1;karwA,3.1	1	06	262	1000 @Sentences	-	-
2.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,3.1	xeSAXikaraNam,5.1#xeSAXikaraNam,3.1	1	06	262	1000 @Sentences	-	-
3.1	sWiwvA	-	sWiwvA	RWA1{avya;kwvA;BvAxiH}	RWA1{avya;kwvA;BvAxiH}	pUrvakAlaH,5.1	pUrvakAlaH,5.1	1	06	262	1000 @Sentences	-	-
4.1	kim	-	kiM	kim{avya}/kim{sarvanAma;napuM;1;eka}/kim{sarvanAma;napuM;2;eka}	kim{sarvanAma;napuM;2;eka}	karma,5.1	karma,5.1#prayojanam1,5.1	1	06	262	1000 @Sentences	-	-
5.1	kariRyasi	-	kariRyasi	kq2{karwari;lqt;ma;eka;parasmEpaxI;svAxiH}/kq3{karwari;lqt;ma;eka;parasmEpaxI;wanAxiH}/kQ1{karwari;lqt;ma;eka;parasmEpaxI;wuxAxiH}	kq2{karwari;lqt;ma;eka;parasmEpaxI;svAxiH}	aBihiwa_karwA,1.1;sakarmaka	aBihiwa_karwA,1.1;sakarmaka	1	06	262	1000 @Sentences	-	-
1.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,4.1	xeSAXikaraNam,4.1	1	06	263	1000 @Sentences	-	-
2.1	snAnAya	-	snAnAya	snAna{napuM;4;eka}	snAna{napuM;4;eka}	prayojanam,4.1	prayojanam,4.1	1	06	263	1000 @Sentences	-	-
3.1	jalam	-	jalam	jala{napuM;2;eka}/jala{napuM;1;eka}	jala{napuM;1;eka}	karwA,4.1	karwA_be_verbs,4.1#karwA,4.1	1	06	263	1000 @Sentences	-	-
4.1	aswi	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,3.1	aBihiwa_karwA,3.1	1	06	263	1000 @Sentences	-	-
5.1	kim	-	kim	kim{avya}/kim{sarvanAma;napuM;1;eka}/kim{sarvanAma;napuM;2;eka}	kim{avya}	sambanXaH,4.1	sambanXaH,4.1	1	06	263	1000 @Sentences	-	-
1.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,5.1	xeSAXikaraNam,5.1#xeSAXikaraNam,3.1	1	06	264	1000 @Sentences	-	-
2.1	havana-	-	havana-arWam	havana(hu1;lyut;juhowyAxiH)	havana(hu1;lyut;juhowyAxiH)	cawurWI-wawpuruRaH,2.2	cawurWI-wawpuruRaH,2.2	1	06	264	1000 @Sentences	-	-
2.2	arWam	-	--	arWa{puM;2;eka}/arWa{napuM;1;eka}/arWa{napuM;2;eka}	arWa{puM;2;eka}	prayojanam,5.1	prayojanam,5.1	1	06	264	1000 @Sentences	-	-
3.1	inXanam	-	inXanaM	inXana{napuM;1;eka}/inXana{napuM;2;eka}/inXana{napuM;1;eka(inX1;lyut;ruXAxiH)}/inXana{napuM;2;eka(inX1;lyut;ruXAxiH)}	inXana{napuM;1;eka}	karwA,5.1	viXeya_viSeRaNam,2.2#karwA_be_verbs,5.1#karwA,5.1	1	06	264	1000 @Sentences	-	-
4.1	na	-	na	na{avya}	na{avya}	prawiReXaH,5.1	prawiReXaH,5.1	1	06	264	1000 @Sentences	-	-
5.1	aswi	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,3.1	aBihiwa_karwA,3.1	1	06	264	1000 @Sentences	-	-
1.1	waWA	-	waWA	waWA{avya}	waWA{avya}	sambanXaH,7.1	sambanXaH,7.1#kriyAviSeRaNam,7.1	1	06	265	1000 @Sentences	-	-
2.1	ISvara-	-	ISvara-jFAnasya	ISvara-	ISvara-	RaRTI-wawpuruRaH,2.2	RaRTI-wawpuruRaH,2.2	1	06	265	1000 @Sentences	-	-
2.2	jFAnasya	-	--	jFAna{napuM;6;eka}/jFAna{puM;6;eka}	jFAna{napuM;6;eka}	RaRTIsambanXaH,3.1	RaRTIsambanXaH,7.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,3.1	1	06	265	1000 @Sentences	-	-
3.1	apekRA	-	apekRA	apekRA{swrI;1;eka}	apekRA{swrI;1;eka}	karwA,7.1	karwA_be_verbs,7.1#karwA,7.1	1	06	265	1000 @Sentences	-	-
4.1	sarveRu	-	sarveRu	sarva{sarvanAma;puM;7;bahu}/sarva{sarvanAma;napuM;7;bahu}	sarva{sarvanAma;puM;7;bahu}	viSeRaNam,5.1	aXikaraNam,7.1#viSeRaNam,5.1	1	06	265	1000 @Sentences	-	-
5.1	manuRyeRu	-	manuRyeRu	manuRya{puM;7;bahu}	manuRya{puM;7;bahu}	aXikaraNam,7.1	aXikaraNam,7.1	1	06	265	1000 @Sentences	-	-
6.1	avaSyam	-	avaSyaM	avaSyam{avya}	avaSyam{avya}	kriyAviSeRaNam,7.1	kriyAviSeRaNam,7.1	1	06	265	1000 @Sentences	-	-
7.1	Bavawi	-	Bavawi	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka}	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,3.1	aBihiwa_karwA,3.1	1	06	265	1000 @Sentences	-	-
1.1	(wvam)	-	(wvaM)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,3.1	karwA,3.1	1	06	266	1000 @Sentences	-	-
2.1	waWA	-	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,3.1	kriyAviSeRaNam,3.1	1	06	266	1000 @Sentences	-	-
3.1	kuru	-	kuru	kq3{karwari;lot;ma;eka;parasmEpaxI;wanAxiH}	kq3{karwari;lot;ma;eka;parasmEpaxI;wanAxiH}	aBihiwa_karwA,1.1	aBihiwa_karwA,1.1	1	06	266	1000 @Sentences	-	-
1.1	waWA	-	waWA	waWA{avya}	waWA{avya}	sambanXaH,5.1	sambanXaH,5.1#kriyAviSeRaNam,5.1	1	06	267	1000 @Sentences	-	-
2.1	wawra	-	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,5.1	xeSAXikaraNam,5.1	1	06	267	1000 @Sentences	-	-
3.1	aham	-	aham	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,5.1	karwA,5.1	1	06	267	1000 @Sentences	-	-
4.1	Amram	-	AmraM	Amra{napuM;1;eka}/Amra{napuM;2;eka}	Amra{napuM;2;eka}	karma,5.1	karma,5.1	1	06	267	1000 @Sentences	-	-
5.1	BakRayiRyAmi	-	BakRayiRyAmi	BakR2{karwari;lqt;u;eka;parasmEpaxI;curAxiH}	BakR2{karwari;lqt;u;eka;parasmEpaxI;curAxiH}	aBihiwa_karwA,3.1;sakarmaka	aBihiwa_karwA,3.1;sakarmaka	1	06	267	1000 @Sentences	-	-
1.1	waWA	-	waWA	waWA{avya}	waWA{avya}	sambanXaH,5.1	sambanXaH,5.1#kriyAviSeRaNam,3.1	1	06	268	1000 @Sentences	-	-
2.1	wArakAn	-	wArakAn	wAraka{puM;2;bahu}	wAraka{puM;2;bahu}	karma,3.1	karma,3.1	1	06	268	1000 @Sentences	-	-
3.1	xqRtvA	-	xqRtvA	xqS1{avya;kwvA;BvAxiH}	xqS1{avya;kwvA;BvAxiH}	pUrvakAlaH,5.1	pUrvakAlaH,5.1	1	06	268	1000 @Sentences	-	-
4.1	manuRyaH	-	manuRyaH	manuRya{puM;1;eka}	manuRya{puM;1;eka}	karwA,5.1;karwA,3.1	karwA,5.1;karwA,3.1	1	06	268	1000 @Sentences	-	-
5.1	svapiwi	-	svapiwi	Rvap1{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	Rvap1{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,4.1;sakarmaka	aBihiwa_karwA,4.1;sakarmaka	1	06	268	1000 @Sentences	-	-
1.1	waWA	-	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,9.1	sambanXaH,9.1#kriyAviSeRaNam,4.1#kriyAviSeRaNam,9.1	1	06	269	1000 @Sentences	-	-
2.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,1.1	sambanXaH,1.1	1	06	269	1000 @Sentences	-	-
3.1	Axi-	-	Axi-sqRtim	Axi}/Axin	Axi-	RaRTI-wawpuruRaH,3.2	RaRTI-wawpuruRaH,3.2	1	06	269	1000 @Sentences	-	-
3.2	sqRtim	-	--	sqRti{swrI;2;eka}/sqRti{puM;2;eka}	sqRti{swrI;2;eka}	karma,4.1	viSeRaNam,5.2#karma,4.1	1	06	269	1000 @Sentences	-	-
4.1	AraBya	-	AraBya	Af_raB1{avya;lyap;BvAxiH}	Af_raB1{avya;lyap;BvAxiH}	kAlAXikaraNam,9.1	sambanXa_upa,9.1#sambanXa_upa,5.2#kAlAXikaraNam,9.1	1	06	269	1000 @Sentences	-	-
5.1	vexa-	-	vexa-upaxeSam	vexa	vexa	RaRTI-wawpuruRaH,5.2	RaRTI-wawpuruRaH,5.2	1	06	269	1000 @Sentences	-	-
5.2	upaxeSam	-	--	upaxeSa{puM;2;eka(upa_xiS1;GaF;wuxAxiH)}/upaxeSa{napuM;1;eka}/upaxeSa{napuM;2;eka}	upaxeSa{puM;2;eka(upa_xiS1;GaF;wuxAxiH)}	sanxarBa_binxuH,6.1	upa_apekRA,6.1#karwA_be_verbs,9.1#sanxarBa_binxuH,6.1	1	06	269	1000 @Sentences	-	-
6.1	anwarA	-	anwarA	anwarA{avya}	anwarA{avya}	xeSAXikaraNam,9.1	xeSAXikaraNam,9.1	1	06	269	1000 @Sentences	-	-
7.1	sarva-	-	sarva-manuRyANAM	sarva	sarva	karmaXArayaH,7.2	karmaXArayaH,7.2	1	06	269	1000 @Sentences	-	-
7.2	manuRyANAM	-	--	manuRya{puM;6;bahu}	manuRya{puM;6;bahu}	RaRTIsambanXaH,8.1	RaRTIsambanXaH,8.1#RaRTIsambanXaH,5.2	1	06	269	1000 @Sentences	-	-
8.1	pravqwwiH	-	pravqwwiH	pravqwwi{swrI;1;eka}	pravqwwi{swrI;1;eka}	karwA,9.1	karwA_be_verbs,9.1#karwA,9.1	1	06	269	1000 @Sentences	-	-
9.1	Bavew	-	Bavew	BU1{karwari;viXilif;pra;eka;parasmEpaxI;BvAxiH}	BU1{karwari;viXilif;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,8.1;sakarmaka	aBihiwa_karwA,8.1;sakarmaka	1	06	269	1000 @Sentences	-	-
1.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,4.1	kAlAXikaraNam,4.1	1	06	270	1000 @Sentences	-	-
2.1	aham	-	aham	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,4.1	karwA,4.1	1	06	270	1000 @Sentences	-	-
3.1	api	-	api	api{avya}	api{avya}	sambanXaH,2.1	sambanXaH,2.1	1	06	270	1000 @Sentences	-	-
4.1	AgamiRyAmi	-	AgamiRyAmi	Af_gam1{karwari;lqt;u;eka;parasmEpaxI;BvAxiH}	Af_gam1{karwari;lqt;u;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,2.1	aBihiwa_karwA,2.1	1	06	270	1000 @Sentences	-	-
1.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,5.1	kAlAXikaraNam,5.1	1	06	271	1000 @Sentences	-	-
2.1	wawra	-	wawra	wawra{avya}	wawra{avya}	karma,5.1	xeSAXikaraNam,5.1#karma,5.1	1	06	271	1000 @Sentences	-	-
3.1	wvam	-	wvaM	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,5.1	karwA,5.1	1	06	271	1000 @Sentences	-	-
4.1	na	-	na	na{avya}	na{avya}	prawiReXaH,5.1	prawiReXaH,5.1	1	06	271	1000 @Sentences	-	-
5.1	AgamiRyasi	-	AgamiRyasi	Af_gam1{karwari;lqt;ma;eka;parasmEpaxI;BvAxiH}	Af_gam1{karwari;lqt;ma;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,3.1	aBihiwa_karwA,3.1	1	06	271	1000 @Sentences	-	-
6.1	kim	-	kim	kim{avya}/kim{sarvanAma;napuM;1;eka}/kim{sarvanAma;napuM;2;eka}	kim{avya}	sambanXaH,5.1	sambanXaH,5.1	1	06	271	1000 @Sentences	-	-
1.1	waxA	-	waxA	waxA{avya}	waxA{avya}	vIpsA,2.1	vIpsA,2.1#kAlAXikaraNam,5.1	1	06	272	1000 @Sentences	-	-
2.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,5.1	kAlAXikaraNam,5.1	1	06	272	1000 @Sentences	-	-
3.1	aXarmasya	-	aXarmasya	aXarma{puM;6;eka}	aXarma{puM;6;eka}	RaRTIsambanXaH,4.1	RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1	1	06	272	1000 @Sentences	-	-
4.1	aByuwWAnam	-	aByuwWAnaM	aByuwWAna{napuM;1;eka}/aByuwWAna{napuM;2;eka}	aByuwWAna{napuM;1;eka}	karwA,5.1	karwA_be_verbs,5.1#karwA,5.1	1	06	272	1000 @Sentences	-	-
5.1	Bavawi	-	Bavawi	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka}	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,4.1	aBihiwa_karwA,4.1	1	06	272	1000 @Sentences	-	-
1.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,5.1	kAlAXikaraNam,5.1	1	06	273	1000 @Sentences	-	-
2.1	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;napuM;6;eka}	RaRTIsambanXaH,3.1	RaRTIsambanXaH,3.1	1	06	273	1000 @Sentences	-	-
3.1	mAwA	-	mAwA	mAwq{swrI;1;eka}	mAwq{swrI;1;eka}	karwA,5.1	karwA,5.1	1	06	273	1000 @Sentences	-	-
4.1	wam	-	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,5.1	muKyakarma,5.1#gONakarma,5.1#karma,5.1	1	06	273	1000 @Sentences	-	-
5.1	Aha	-	Aha	brU1{karwari;lit;pra;eka;AwmanepaxI;axAxiH}	brU1{karwari;lit;pra;eka;AwmanepaxI;axAxiH}	aBihiwa_karwA,3.1;sakarmaka	aBihiwa_karwA,3.1;sakarmaka	1	06	273	1000 @Sentences	-	-
1.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,4.1	kAlAXikaraNam,4.1	1	06	274	1000 @Sentences	-	-
2.1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,4.1	karwA,4.1	1	06	274	1000 @Sentences	-	-
3.1	awra	-	awra	awra{avya}	awra{avya}	karma,4.1	xeSAXikaraNam,4.1#karma,4.1	1	06	274	1000 @Sentences	-	-
4.1	AgamiRyawi	-	AgamiRyawi	Af_gam1{karwari;lqt;pra;eka;parasmEpaxI;BvAxiH}	Af_gam1{karwari;lqt;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,2.1	aBihiwa_karwA,2.1	1	06	274	1000 @Sentences	-	-
5.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,4.1	sambanXaH,4.1	1	06	274	1000 @Sentences	-	-
1.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,4.1	kAlAXikaraNam,4.1	1	06	275	1000 @Sentences	-	-
2.1	sarvawra	-	sarvawra	sarvawra{avya}	sarvawra{avya}	xeSAXikaraNam,4.1	xeSAXikaraNam,4.1	1	06	275	1000 @Sentences	-	-
3.1	prakASaH	-	prakASaH	prakASa{puM;1;eka}	prakASa{puM;1;eka}	karwA,4.1	karwA_be_verbs,4.1#karwA,4.1	1	06	275	1000 @Sentences	-	-
4.1	Bavawi	-	Bavawi	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/BavawI{swrI;8;eka}/Bavaw{sarvanAma;puM;7;eka}/Bavaw{puM;7;eka}	BU1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,3.1	aBihiwa_karwA,3.1	1	06	275	1000 @Sentences	-	-
1.1	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,4.1	kAlAXikaraNam,4.1	1	06	276	1000 @Sentences	-	-
2.1	aham	-	aham	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,4.1	karwA,4.1	1	06	276	1000 @Sentences	-	-
3.1	uxyAnam	-	uxyAnaM	uxyAna{napuM;1;eka}/uxyAna{napuM;2;eka}	uxyAna{napuM;2;eka}	karma,4.1	karma,4.1	1	06	276	1000 @Sentences	-	-
4.1	gacCAmi	-	gacCAmi	gam1{karwari;lat;u;eka;parasmEpaxI;BvAxiH}	gam1{karwari;lat;u;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,2.1;sakarmaka	aBihiwa_karwA,2.1;sakarmaka	1	06	276	1000 @Sentences	-	-
1.1	wax	-	wax	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}	karma,4.1	karma,4.1#viSeRaNam,2.1	1	06	277	1000 @Sentences	-	-
2.1	ahaM	-	ahaM	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,4.1	karwA,4.1	1	06	277	1000 @Sentences	-	-
3.1	na	-	na	na{avya}	na{avya}	prawiReXaH,4.1	prawiReXaH,4.1	1	06	277	1000 @Sentences	-	-
