anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
14.1	vakwA	-	vakwA	vac1{karwari;lut;pra;eka;parasmEpaxI;axAxiH}/vac1{karmaNi;lut;pra;eka;AwmanepaxI;axAxiH}/brU1{karwari;lut;pra;eka;parasmEpaxI;axAxiH}/brU1{karwari;lut;pra;eka;AwmanepaxI;axAxiH}/brU1{karmaNi;lut;pra;eka;AwmanepaxI;axAxiH}/vakwq{puM;1;eka(vac1;wqc;X;axAxiH)}/vakwq{puM;1;eka(brU1;wqc;X;axAxiH)}/vakwA{swrI;1;eka(vanc1;kwa;X;BvAxiH)}	vakwq{puM;1;eka}	karwA,20.1	viSeRaNam,12.1#viSeRaNam,6.1#vAkyakarma,13.1#sup_samucciwaH,6.1#karma,20.1#viSeRaNam,26.1#viSeRaNam,24.1#viSeRaNam,23.1#viSeRaNam,22.1#viSeRaNam,20.1#viSeRaNam,18.1#viSeRaNam,17.1	1	1	22	upaniRax	kaTopaniRax	-
15.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,14.1	sup_samuccaya_xyowakaH,14.1#sambanXaH,14.1	1	1	22	upaniRax	kaTopaniRax	-
16.1	asya	-	asya	ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,14.1	vAkyakarma,14.1#vAkyakarma,13.1#viSeRaNam,25.1#karwA,20.1#karma,20.1#RaRTIsambanXaH,23.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,8.1	1	1	22	upaniRax	kaTopaniRax	-
17.1	wvAxqk	-	wvAxqk	wvAxqS{puM;1;eka}/wvAxqS{napuM;1;eka}/wvAxqS{napuM;2;eka}/wvAxqS{napuM;8;eka}	wvAxqS{puM;1;eka}	viSeRaNam,14.1	muKyakarma,14.1#muKyakarma,13.1#karmasamAnAXikaraNam,9.1#karma,16.1#viSeRaNam,6.1#sup_samucciwaH,14.1#sup_samucciwaH,6.1#karwA,14.1#karmasamAnAXikaraNam,24.1#karmasamAnAXikaraNam,23.1#karmasamAnAXikaraNam,22.1#karmasamAnAXikaraNam,20.1#karmasamAnAXikaraNam,18.1#karmasamAnAXikaraNam,12.1#karmasamAnAXikaraNam,6.1#karma,20.1#gONakarma,14.1	1	1	22	upaniRax	kaTopaniRax	-
18.1	anyaH	-	anyaH	anya{sarvanAma;puM;1;eka}	anya{sarvanAma;puM;1;eka}	viSeRaNam,14.1	viSeRaNam,26.1#viSeRaNam,24.1#viSeRaNam,23.1#viSeRaNam,22.1#viSeRaNam,20.1#viSeRaNam,17.1#viSeRaNam,14.1#viSeRaNam,6.1#sup_samucciwaH,14.1#sup_samucciwaH,6.1#karwA,14.1#karma,20.1#gONakarma,14.1	1	1	22	upaniRax	kaTopaniRax	-
19.1	na	-	na	na{avya}	na{avya}	prawiReXaH,18.1	prawiReXaH,18.1	1	1	22	upaniRax	kaTopaniRax	-
2.1	awra	-	awra	awra{avya}	awra{avya}	xeSAXikaraNam,4.1	xeSAXikaraNam,20.1#xeSAXikaraNam,16.1#xeSAXikaraNam,14.1#xeSAXikaraNam,13.1	1	1	22	upaniRax	kaTopaniRax	-
20.1	laByaH	-	laByaH	laBya{puM;1;eka(laB1;yaw;X;BvAxiH)}	laBya{puM;1;eka(laB1;yaw;X;BvAxiH)}	-	viSeRaNam,26.1#viSeRaNam,24.1#viSeRaNam,23.1#viSeRaNam,22.1#viSeRaNam,18.1#viSeRaNam,17.1#viSeRaNam,14.1#viSeRaNam,6.1#sup_samucciwaH,6.1#karwA,14.1#karmasamAnAXikaraNam,18.1#karmasamAnAXikaraNam,17.1#karmasamAnAXikaraNam,12.1#karmasamAnAXikaraNam,9.1#karmasamAnAXikaraNam,6.1#gONakarma,14.1	1	1	22	upaniRax	kaTopaniRax	-
21.1	na	-	na	na{avya}	na{avya}	prawiReXaH,22.1	prawiReXaH,22.1	1	1	22	upaniRax	kaTopaniRax	-
22.1	anyaH	-	anyaH	anya{sarvanAma;puM;1;eka}	anya{sarvanAma;puM;1;eka}	viSeRaNam,23.1	viSeRaNam,26.1#viSeRaNam,24.1#viSeRaNam,23.1#viSeRaNam,20.1#viSeRaNam,18.1#viSeRaNam,17.1#viSeRaNam,14.1#viSeRaNam,6.1#sup_samucciwaH,14.1#sup_samucciwaH,6.1#karma,20.1	1	1	22	upaniRax	kaTopaniRax	-
23.1	varaH	-	varaH	vara{puM;1;eka}	vara{puM;1;eka}	karwA,27.1	viSeRaNam,26.1#viSeRaNam,24.1#viSeRaNam,22.1#viSeRaNam,20.1#viSeRaNam,18.1#viSeRaNam,17.1#viSeRaNam,14.1#viSeRaNam,6.1#sup_samucciwaH,14.1#sup_samucciwaH,6.1#karmasamAnAXikaraNam,24.1#karmasamAnAXikaraNam,22.1#karmasamAnAXikaraNam,20.1#karmasamAnAXikaraNam,18.1#karmasamAnAXikaraNam,17.1#karmasamAnAXikaraNam,12.1#karmasamAnAXikaraNam,9.1#karmasamAnAXikaraNam,6.1#karma,20.1	1	1	22	upaniRax	kaTopaniRax	-
24.1	wulyaH	-	wulyaH	wulya{puM;1;eka}	wulya{puM;1;eka}	viSeRaNam,23.1	viSeRaNam,26.1#viSeRaNam,23.1#viSeRaNam,22.1#viSeRaNam,20.1#viSeRaNam,18.1#viSeRaNam,17.1#viSeRaNam,14.1#viSeRaNam,6.1#sup_samucciwaH,14.1#sup_samucciwaH,6.1#karmasamAnAXikaraNam,23.1#karmasamAnAXikaraNam,22.1#karmasamAnAXikaraNam,20.1#karmasamAnAXikaraNam,18.1#karmasamAnAXikaraNam,17.1#karmasamAnAXikaraNam,12.1#karmasamAnAXikaraNam,9.1#karmasamAnAXikaraNam,6.1#karma,20.1	1	1	22	upaniRax	kaTopaniRax	-
25.1	ewasya	-	ewasya	ewax{sarvanAma;puM;6;eka}/ewax{sarvanAma;napuM;6;eka}	ewax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,23.1	wulanA_binxuH,24.1#RaRTIsambanXaH,23.1#RaRTIsambanXaH,17.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,8.1	1	1	22	upaniRax	kaTopaniRax	-
26.1	kaSciw	-	kaSciw	kiFciw{sarvanAma;puM;1;eka}	kiFciw{sarvanAma;puM;1;eka}	viSeRaNam,23.1	viSeRaNam,24.1#viSeRaNam,23.1#viSeRaNam,22.1#viSeRaNam,20.1#viSeRaNam,18.1#viSeRaNam,17.1#viSeRaNam,14.1#viSeRaNam,6.1#sup_samucciwaH,14.1#sup_samucciwaH,6.1#karma,20.1	1	1	22	upaniRax	kaTopaniRax	-
27.1	(aswi)	-	-	-	-	-	-	1	1	22	upaniRax	kaTopaniRax	-
3.1	api	-	api	api{avya}	api{avya}	sambanXaH,2.1	sambanXaH,2.1	1	1	22	upaniRax	kaTopaniRax	-
4.1	vicikiwsiwam	-	vicikiwsiwam	vicikiwsiwa{napuM;1;eka}	vicikiwsiwa{napuM;1;eka}	-	-	1	1	22	upaniRax	kaTopaniRax	-
5.1	kila	-	kila	kila{avya}	kila{avya}	sambanXaH,6.1	sambanXaH,6.1	1	1	22	upaniRax	kaTopaniRax	-
6.1	wvam	-	wvam	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,13.1	sup_samucciwaH,14.1#karwA,13.1	1	1	22	upaniRax	kaTopaniRax	-
7.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,6.1	sup_samuccaya_xyowakaH,6.1#sambanXaH,6.1	1	1	22	upaniRax	kaTopaniRax	-
8.1	mqwyo	-	mqwyo	mqwyu{puM;8;eka}	mqwyu{puM;8;eka}	samboXyaH,13.1	samboXyaH,13.1	1	1	22	upaniRax	kaTopaniRax	-
9.1	yaw	-	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	karwqsamAnAXikaraNam,13.1	viSeRaNam,17.1#niwya_sambanXaH1,25.1#muKyakarma,14.1#muKyakarma,13.1#karma,16.1#viSeRaNam,6.1#sup_samucciwaH,14.1#karwA,14.1#gONakarma,14.1#vAkyakarma_xyowakaH,16.1#vAkyakarma_xyowakaH,14.1#vAkyakarma_xyowakaH,13.1#sambanXaH,16.1#sambanXaH,13.1	1	1	22	upaniRax	kaTopaniRax	-
1.1	Sawa-	-	Sawa-Ayus	Sawa	Sawa	xvigu_wawpuruRaH,1.2	xvigu_wawpuruRaH,1.2	1	1	23	upaniRax	kaTopaniRax	-
1.2	AyuRaH	-	--	Ayus{napuM;5;eka}/Ayus{napuM;6;eka}	Ayus{napuM;5;eka}/Ayus{napuM;6;eka}	RaRTIsambanXaH,2.2	karwA,10.1#karma,10.1#RaRTIsambanXaH,15.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,6.2#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,2.2#hewuH5,17.1#hewuH5,14.1#hewuH5,11.1#hewuH5,10.1#hewuH5,3.1	1	1	23	upaniRax	kaTopaniRax	-
10.1	Ayawanam	-	Ayawanam	Ayawana{napuM;1;eka}/Ayawana{napuM;2;eka}/Ayawana{napuM;1;eka(Af_yaw1;lyut;X;BvAxiH)}/Ayawana{napuM;2;eka(Af_yaw1;lyut;X;BvAxiH)}	Ayawana{napuM;1;eka}}/Ayawana{napuM;2;eka}	karma,11.1	muKyakarma,11.1#muKyakarma,3.1#karma,17.1	1	1	23	upaniRax	kaTopaniRax	-
11.1	vqNIRva	-	vqNIRva	vq2{karwari;lot;ma;eka;AwmanepaxI;kryAxiH}	vq2{karwari;lot;ma;eka;AwmanepaxI;kryAxiH}	-	samucciwaH,3.1	1	1	23	upaniRax	kaTopaniRax	-
12.1	svayam	-	svayam	svayam{avya}	svayam{avya}	kriyAviSeRaNam,14.1	kriyAviSeRaNam,17.1#kriyAviSeRaNam,14.1#kriyAviSeRaNam,11.1#kriyAviSeRaNam,10.1#kriyAviSeRaNam,3.1	1	1	23	upaniRax	kaTopaniRax	-
13.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,12.1	sup_samuccaya_xyowakaH,12.1#samuccaya_xyowakaH,11.1#samuccaya_xyowakaH,3.1#sambanXaH,12.1	1	1	23	upaniRax	kaTopaniRax	-
14.1	jIva	-	jIva	jIv1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}/jIva{puM;8;eka}/jIva{napuM;8;eka}	jIv1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}	samucciwaH,17.1	samucciwaH,11.1#samucciwaH,3.1	1	1	23	upaniRax	kaTopaniRax	-
15.1	SaraxaH	-	SaraxaH	Sarax{swrI;1;bahu}/Sarax{swrI;2;bahu}/Sarax{swrI;5;eka}/Sarax{swrI;6;eka}/Sarax{swrI;8;bahu}	Sarax{swrI;1;bahu}	RaRTIsambanXaH,14.1	RaRTIsambanXaH,14.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,6.2#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,2.2#hewuH5,17.1#hewuH5,14.1#hewuH5,11.1#hewuH5,10.1#hewuH5,3.1#muKyakarma,11.1#karma,17.1#gONakarma,11.1	1	1	23	upaniRax	kaTopaniRax	-
16.1	yAvaw	-	yAvaw	yAvaw{avya}	yAvaw{avya}	sambanXaH,17.1	sambanXaH,17.1	1	1	23	upaniRax	kaTopaniRax	-
17.1	icCasi	-	icCasi	iR2{karwari;lat;ma;eka;parasmEpaxI;wuxAxiH}	iR2{karwari;lat;ma;eka;parasmEpaxI;wuxAxiH}	-	-	1	1	23	upaniRax	kaTopaniRax	-
2.1	puwra-	-	puwra-pOwra	puwra	puwra	xvanxvaH,2.2	bahuvrIhiH,2.2#RaRTI_wawpuruRaH,2.2	1	1	23	upaniRax	kaTopaniRax	-
2.2	pOwrAn	-	--	pOwra{puM;2;bahu}	pOwra{puM;2;bahu}	karma,3.1	muKyakarma,3.1#gONakarma,3.1#aBexaH,7.1#aBexaH,5.1#aBexaH,4.1	1	1	23	upaniRax	kaTopaniRax	-
3.1	vqNIRva	-	vqNIRva	vq2{karwari;lot;ma;eka;AwmanepaxI;kryAxiH}	vq2{karwari;lot;ma;eka;AwmanepaxI;kryAxiH}	-	samucciwaH,11.1	1	1	23	upaniRax	kaTopaniRax	-
4.1	bahUn	-	bahUn	bahu{puM;2;bahu}	bahu{puM;2;bahu}	viSeRaNam,5.1	wIvrawAxarSI,5.1#viSeRaNam,7.1#viSeRaNam,5.1#viSeRaNam,2.2#muKyakarma,11.1#muKyakarma,3.1#gONakarma,11.1#gONakarma,3.1	1	1	23	upaniRax	kaTopaniRax	-
5.1	paSUn	-	paSUn	paSu{puM;2;bahu}	paSu{puM;2;bahu}	samucciwaH,2.2	muKyakarma,11.1#muKyakarma,3.1#gONakarma,11.1#gONakarma,3.1	1	1	23	upaniRax	kaTopaniRax	-
6.1	haswi-	-	haswin-hiraNya	haswin	haswin	xvanxvaH,6.2	bahuvrIhiH,6.2#RaRTI_wawpuruRaH,6.2	1	1	23	upaniRax	kaTopaniRax	-
6.2	hiraNyam	-	--	hiraNya{napuM;1;eka}/hiraNya{napuM;2;eka}/hiraNya{puM;2;eka}	hiraNya{napuM;1;eka}hiraNya{napuM;2;eka}/hiraNya{puM;2;eka}	samucciwaH,2.2	muKyakarma,11.1#muKyakarma,3.1#gONakarma,11.1#gONakarma,3.1#viSeRaNam,10.1#viSeRaNam,9.1	1	1	23	upaniRax	kaTopaniRax	-
7.1	aSvAn	-	aSvAn	aSva{puM;2;bahu}	aSva{puM;2;bahu}	samucciwaH,2.2	muKyakarma,11.1#muKyakarma,3.1#gONakarma,11.1#gONakarma,3.1	1	1	23	upaniRax	kaTopaniRax	-
8.1	BUmeH	-	BUmeH	BUmi{swrI;5;eka}/BUmi{swrI;6;eka}	BUmi{swrI;5;eka}/BUmi{swrI;6;eka}	RaRTIsambanXaH,10.1	karwA,10.1#karma,10.1#RaRTIsambanXaH,15.1#RaRTIsambanXaH,14.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,6.2#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.1#RaRTIsambanXaH,2.2#hewuH5,17.1#hewuH5,14.1#hewuH5,11.1#hewuH5,10.1#hewuH5,3.1	1	1	23	upaniRax	kaTopaniRax	-
9.1	mahaw	-	mahaw	mahaw{napuM;8;eka}/mahaw{napuM;1;eka}/mahaw{napuM;2;eka}	mahaw{napuM;8;eka}/mahaw{napuM;1;eka}/mahaw{napuM;2;eka}	viSeRaNam,10.1	wIvrawAxarSI,10.1#viSeRaNam,10.1#viSeRaNam,6.2#muKyakarma,11.1#muKyakarma,3.1#viSeRaNam,14.1	1	1	23	upaniRax	kaTopaniRax	-
1.1	ewaw	-	ewaw	ewax{sarvanAma;napuM;1;eka}/ewax{sarvanAma;napuM;2;eka}	ewax{sarvanAma;napuM;2;eka}	viSeRaNam,5.1	viSeRaNam,16.2#viSeRaNam,15.1#viSeRaNam,7.1#viSeRaNam,5.1#viSeRaNam,2.1#sup_samucciwaH,8.2#muKyakarma,6.1#karma,7.1#karma,4.1#viSeRaNam,12.1	1	1	24	upaniRax	kaTopaniRax	-
10.1	mahA-	-	mahaw-BUmi	mahaw	mahaw	karmaXArayaH_1,10.2	karmaXArayaH_1,10.2#bahuvrIhiH,10.2	1	1	24	upaniRax	kaTopaniRax	-
10.2	BUmO	-	--	BUmi{swrI;7;eka}/BUmi{puM;7;eka}	BUmi{swrI;7;eka}	aXikaraNam,13.1	aXikaraNam,17.1#aXikaraNam,16.2#aXikaraNam,13.1#aXikaraNam,8.2#aXikaraNam,7.1#aXikaraNam,6.1#aXikaraNam,4.1	1	1	24	upaniRax	kaTopaniRax	-
11.1	nacikewaH	-	nacikewaH	nacikewas{puM;8;eka}	nacikewas{puM;8;eka}	samboXyaH,13.1	samboXyaH,13.1	1	1	24	upaniRax	kaTopaniRax	-
12.1	wvam	-	wvam	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,13.1	viXeya_viSeRaNam,1.1#karwA_be_verbs,13.1#karwA,6.1	1	1	24	upaniRax	kaTopaniRax	-
13.1	eXi	-	eXi	as2{karwari;lot;ma;eka;parasmEpaxI;axAxiH}	as2{karwari;lot;ma;eka;parasmEpaxI;axAxiH}	-	samucciwaH,7.1#samucciwaH,6.1	1	1	24	upaniRax	kaTopaniRax	-
14.1	kAmAnAm	-	kAmAnAm	kAma{puM;6;bahu}/kAmA{swrI;6;bahu}	kAma{puM;6;bahu}	RaRTIsambanXaH,16.2	karwA,16.2#karma,16.2#RaRTIsambanXaH,16.2#RaRTIsambanXaH,11.1#RaRTIsambanXaH,10.2#RaRTIsambanXaH,8.2#RaRTIsambanXaH,7.1#RaRTIsambanXaH,5.1#nirXAraNam,5.1	1	1	24	upaniRax	kaTopaniRax	-
15.1	wvA	-	wvA	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	karma,17.1	sup_samucciwaH,8.2#karma,17.1	1	1	24	upaniRax	kaTopaniRax	-
16.1	kAma-	-	kAma-BAja	kAma	kAma	wawpuruRaH,16.2	bahuvrIhiH,16.2#RaRTI_wawpuruRaH,16.2	1	1	24	upaniRax	kaTopaniRax	-
16.2	BAjam	-	--	BAja{puM;2;eka(Baj1;GaF;X;BvAxiH)}/BAja{puM;2;eka(Baj2;GaF;X;curAxiH)}/BAja{puM;2;eka(BAja1;GaF;X;curAxiH)}/BAja{napuM;1;eka}/BAja{napuM;2;eka}	BAja{puM;2;eka(Baj1;GaF;X;BvAxiH)}	karmasamAnAXikaraNam,17.1	viSeRaNam,15.1#viSeRaNam,7.1#viSeRaNam,5.1#viSeRaNam,2.1#sup_samucciwaH,8.2#karmasamAnAXikaraNam,15.1#karmasamAnAXikaraNam,8.2#karmasamAnAXikaraNam,7.1#karmasamAnAXikaraNam,5.1#karmasamAnAXikaraNam,2.1#karma,17.1#viXeya_viSeRaNam,12.1#viSeRaNam,8.2	1	1	24	upaniRax	kaTopaniRax	-
17.1	karomi	-	karomi	kq3{karwari;lat;u;eka;parasmEpaxI;wanAxiH}	kq3{karwari;lat;u;eka;parasmEpaxI;wanAxiH}	-	-	1	1	24	upaniRax	kaTopaniRax	-
2.1	wulyam	-	wulyam	wulya{puM;2;eka}/wulya{napuM;1;eka}/wulya{napuM;2;eka}	wulya{puM;2;eka}	viSeRaNam,5.1	viSeRaNam,16.2#viSeRaNam,15.1#viSeRaNam,7.1#viSeRaNam,5.1#sup_samucciwaH,8.2#muKyakarma,6.1#karmasamAnAXikaraNam,16.2#karmasamAnAXikaraNam,15.1#karmasamAnAXikaraNam,8.2#karmasamAnAXikaraNam,7.1#karmasamAnAXikaraNam,5.1#karma,7.1#karma,4.1#viSeRaNam,12.1#gONakarma,6.1	1	1	24	upaniRax	kaTopaniRax	-
3.1	yaxi	-	yaxi	yaxi{avya}	yaxi{avya}	AvaSyakawA_xyowakaH,4.1	AvaSyakawA_xyowakaH,17.1#AvaSyakawA_xyowakaH,13.1#AvaSyakawA_xyowakaH,7.1#AvaSyakawA_xyowakaH,6.1#AvaSyakawA_xyowakaH,4.1	1	1	24	upaniRax	kaTopaniRax	-
4.1	manyase	-	manyase	man2{karmaNi;lat;ma;eka;AwmanepaxI;wanAxiH}/man1{karwari;lat;ma;eka;AwmanepaxI;xivAxiH}	man2{karmaNi;lat;ma;eka;AwmanepaxI;wanAxiH}	-	-	1	1	24	upaniRax	kaTopaniRax	-
5.1	varam	-	varam	varam{avya}/vara{puM;2;eka}/vara{napuM;1;eka}/vara{napuM;2;eka}	varam{avya}/vara{puM;2;eka}	karma,4.1	viSeRaNam,16.2#viSeRaNam,15.1#viSeRaNam,7.1#viSeRaNam,2.1#sup_samucciwaH,8.2#muKyakarma,6.1#karmasamAnAXikaraNam,16.2#karmasamAnAXikaraNam,15.1#karmasamAnAXikaraNam,8.2#karmasamAnAXikaraNam,7.1#karmasamAnAXikaraNam,2.1#karma,7.1#karma,4.1#viSeRaNam,12.1#gONakarma,6.1	1	1	24	upaniRax	kaTopaniRax	-
6.1	vqNIRva	-	vqNIRva	vq2{karwari;lot;ma;eka;AwmanepaxI;kryAxiH}	vq2{karwari;lot;ma;eka;AwmanepaxI;kryAxiH}	-	samucciwaH,7.1	1	1	24	upaniRax	kaTopaniRax	-
7.1	viwwam	-	viwwam	vix1{karwari;lot;ma;xvi;parasmEpaxI;axAxiH}/viwwa{napuM;1;eka}/viwwa{napuM;2;eka}	viwwa{napuM;2;eka}	karma,6.1	viSeRaNam,15.1#sup_samucciwaH,8.2#muKyakarma,6.1#karmasamAnAXikaraNam,16.2#karmasamAnAXikaraNam,15.1#karmasamAnAXikaraNam,8.2#karmasamAnAXikaraNam,5.1#karmasamAnAXikaraNam,2.1#karma,4.1#viSeRaNam,12.1#samucciwaH,6.1	1	1	24	upaniRax	kaTopaniRax	-
8.1	cira-	-	cira-jIvikA	cira	cira	wawpuruRaH,8.2	bahuvrIhiH,8.2#RaRTI_wawpuruRaH,8.2	1	1	24	upaniRax	kaTopaniRax	-
8.2	jIvikAm	-	--	jIvikA{swrI;2;eka}/jIvikA{swrI;2;eka(jIv1;Nvul;X;BvAxiH)}	jIvikA{swrI;2;eka}	karmasamAnAXikaraNam,6.1	viSeRaNam,15.1#muKyakarma,6.1#karmasamAnAXikaraNam,7.1#karmasamAnAXikaraNam,5.1#karmasamAnAXikaraNam,2.1#karmasamAnAXikaraNam,1.1#karma,7.1#karma,4.1#gONakarma,6.1#karmasamAnAXikaraNam,16.2#karmasamAnAXikaraNam,15.1	1	1	24	upaniRax	kaTopaniRax	-
9.1	ca	-	ca	ca{avya}	ca{avya}	sup_samuccaya_xyowakaH,8.2	sup_samuccaya_xyowakaH,8.2#samuccaya_xyowakaH,7.1#samuccaya_xyowakaH,6.1#sambanXaH,8.2	1	1	24	upaniRax	kaTopaniRax	-
1.1	ye	-	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi}	yax{sarvanAma;puM;1;bahu}	vIpsA,2.1	viSeRaNam,2.1#vIpsA,2.1#karma,8.1#viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,12.1#viSeRaNam,4.1#viSeRaNam,3.1	1	1	25	upaniRax	kaTopaniRax	-
10.1	imAH	-	imAH	ixam{sarvanAma;swrI;1;bahu}/ixam{sarvanAma;swrI;2;bahu}	ixam{sarvanAma;swrI;1;bahu}	viSeRaNam,11.1	viSeRaNam,17.1#viSeRaNam,12.1#viSeRaNam,11.1#viSeRaNam,4.1#viSeRaNam,3.1#karma,9.1#karma,8.1#karma,17.1	1	1	25	upaniRax	kaTopaniRax	-
11.1	rAmAH	-	rAmAH	rAma{puM;1;bahu}/rAmA{swrI;1;bahu}/rAmA{swrI;2;bahu}/rAma{puM;8;bahu}/rAmA{swrI;8;bahu}	rAmA{swrI;1;bahu}	karma,17.1	samboXyaH,9.1#karma,9.1#karma,8.1#karma,17.1	1	1	25	upaniRax	kaTopaniRax	-
12.1	sa-	-	saraWAH	sa	sa	bahuvrIhiH,12.2	bahuvrIhiH,12.2	1	1	25	upaniRax	kaTopaniRax	-
12.2	raWAH	-	-	raWa{puM;1;bahu}/raWa{puM;8;bahu}/raWA{swrI;8;bahu}/raWA{swrI;1;bahu}/raWA{swrI;2;bahu}	raWa{puM;1;bahu}	karmasamAnAXikaraNam,17.1	viSeRaNam,16.1#viSeRaNam,14.2#viSeRaNam,12.1#viSeRaNam,4.1#viSeRaNam,3.1#kriyAviSeRaNam,16.1#kriyAviSeRaNam,14.2#kriyAviSeRaNam,9.1#kriyAviSeRaNam,8.1#karma,14.2#karma,9.1#karma,8.1#karma,16.1#samboXyaH,14.2	1	1	25	upaniRax	kaTopaniRax	-
13.1	sa-	-	sawUryAH	sa	sa	bahuvrIhiH,13.2	bahuvrIhiH,13.2#RaRTI_wawpuruRaH,14.2	1	1	25	upaniRax	kaTopaniRax	-
13.2	wUryAH	-	-	wUr1{Nic;karwari;ASIrlif;ma;eka;parasmEpaxI;xivAxiH}/wUrya{puM;1;bahu(wUr1;Nyaw;X;xivAxiH)}/wUryA{swrI;1;bahu(wUr1;Nyaw;X;xivAxiH)}/wUryA{swrI;2;bahu(wUr1;Nyaw;X;xivAxiH)}/wUrya{puM;1;bahu}/wUryA{swrI;8;bahu}	wUrya{puM;1;bahu}	karmasamAnAXikaraNam,17.1	viSeRaNam,13.2#viSeRaNam,12.1#viSeRaNam,4.1#viSeRaNam,3.1#kriyAviSeRaNam,16.1#kriyAviSeRaNam,14.2#kriyAviSeRaNam,9.1#kriyAviSeRaNam,8.1#viSeRaNam,11.1#karma,9.1#karma,8.1#karma,16.1#viSeRaNam,15.1#viSeRaNam,10.1#viSeRaNam,2.1	1	1	25	upaniRax	kaTopaniRax	-
14.1	na	-	na	na{avya}	na{avya}	prawiReXaH,17.1	prawiReXaH,17.1	1	1	25	upaniRax	kaTopaniRax	-
15.1	hi	-	hi	hi{avya}	hi{avya}	sambanXaH,14.1	sambanXaH,14.1#sambanXaH,9.1	1	1	25	upaniRax	kaTopaniRax	-
16.1	IxqSAH	-	IxqSAH	IxqSa{puM;1;bahu}/IxqSa{puM;8;bahu}	IxqSa{puM;1;bahu}	viSeRaNam,12.2	viSeRaNam,12.2#viSeRaNam,4.1#viSeRaNam,3.1#viSeRaNam,17.1#viSeRaNam,2.1#karma,17.1	1	1	25	upaniRax	kaTopaniRax	-
17.1	lamBanIyAH	-	lamBanIyAH	lamBanIya{puM;1;bahu(laB1;anIyar;X;BvAxiH)}/lamBanIyA{swrI;1;bahu(laB1;anIyar;X;BvAxiH)}/lamBanIyA{swrI;2;bahu(laB1;anIyar;X;BvAxiH)}	lamBanIya{puM;1;bahu(laB1;anIyar;X;BvAxiH)}	-	-	1	1	25	upaniRax	kaTopaniRax	-
18.1	manuRyEH	-	manuRyEH	manuRya{puM;3;bahu}	manuRya{puM;3;bahu}	karwA,17.1	karwA,17.1#hewuH,17.1#hewuH,9.1#hewuH,8.1	1	1	25	upaniRax	kaTopaniRax	-
19.1	ABiH	-	ABiH	ixam{sarvanAma;swrI;3;bahu}	ixam{sarvanAma;swrI;3;bahu}	viSeRaNam,21.1	viSeRaNam,21.1#karwA,17.1#karaNam,17.1#hewuH,17.1#hewuH,9.1#hewuH,8.1	1	1	25	upaniRax	kaTopaniRax	-
2.1	ye	-	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi}	yax{sarvanAma;puM;1;bahu}	viSeRaNam,3.1	viSeRaNam,1.1#karma,9.1#karma,8.1#viSeRaNam,17.1#viSeRaNam,16.1#viSeRaNam,12.1#viSeRaNam,4.1#viSeRaNam,3.1	1	1	25	upaniRax	kaTopaniRax	-
