anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
3.1	ayam	3.1	-	ixam{sarvanAma;puM;1;eka}/aya{puM;2;eka}	ixam{sarvanAma;puM;1;eka}	viSeRaNam,4.1	viSeRaNam,4.1	1	03	021	raGuvaMSam	-	-
4.1	arBakaH	5.1	-	arBaka{puM;1;eka}	arBaka{puM;1;eka}	karwA,12.1	karwA,12.1	1	03	021	raGuvaMSam	-	-
5.1	Sruwasya	1.1	Sruwasya	Sruwa{napuM;6;eka}/Sruwa{puM;6;eka(Sru1;kwa;Sru;:BvAxiH)}/Sruwa{napuM;6;eka(Sru1;kwa;Sru;:BvAxiH)}	Sruwa{napuM;6;eka(Sru1;kwa;Sru;:BvAxiH)}	RaRTIsambanXaH,6.1	RaRTIsambanXaH,6.1	1	03	021	raGuvaMSam	-	-
6.1	anwam	4.1	-	anwa{puM;2;eka}/anwa{napuM;1;eka}/anwa{napuM;2;eka}	anwa{napuM;2;eka}	karma,12.1	karma,12.1	1	03	021	raGuvaMSam	-	-
7.1	waWA	6.1	waWA	waWA{avya}	waWA{avya}	kriyAviSeRaNam,10.1	sambanXaH,11.1#sambanXaH,10.1#kriyAviSeRaNam,10.1	1	03	021	raGuvaMSam	-	-
8.1	yuXi	8.1	yuXi	yuX{swrI;7;eka}	yuX{swrI;7;eka}	aXikaraNam,10.1	aXikaraNam,10.1	1	03	021	raGuvaMSam	-	-
9.1	pareRAm	7.1	pareRAm	para{sarvanAma;puM;6;bahu}/para{sarvanAma;napuM;6;bahu}	para{sarvanAma;napuM;6;bahu}	RaRTIsambanXaH,10.1	RaRTIsambanXaH,10.1	1	03	021	raGuvaMSam	-	-
1.1	saH	3.1	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,13.1	karwA,14.1#karwA,13.1	1	03	022	raGuvaMSam	-	-
10.1	xine	7.1	xine	xina{puM;7;eka}/xina{napuM;8;xvi}/xina{napuM;1;xvi}/xina{napuM;2;xvi}/xina{napuM;7;eka}/xinA{swrI;8;eka}/xinA{swrI;8;xvi}/xinA{swrI;1;xvi}/xinA{swrI;2;xvi}	xina{puM;7;eka}	vIpsA,11.1	vIpsA,12.1#vIpsA,11.1	1	03	022	raGuvaMSam	-	-
11.1	xine	8.1	-	xina{puM;7;eka}/xina{napuM;8;xvi}/xina{napuM;1;xvi}/xina{napuM;2;xvi}/xina{napuM;7;eka}/xinA{swrI;8;eka}/xinA{swrI;8;xvi}/xinA{swrI;1;xvi}/xinA{swrI;2;xvi}	xina{napuM;7;eka}	aXikaraNam,13.1	aXikaraNam,14.1#aXikaraNam,13.1	1	03	022	raGuvaMSam	-	-
12.1	vqxXim	10.1	vqxXiM	vqxXi{swrI;2;eka}	vqxXi{swrI;2;eka}	karma,13.1	karma,14.1#karma,13.1	1	03	022	raGuvaMSam	-	-
13.1	pupoRa	9.1	pupoRa	puR2{karwari;lit;pra;eka;parasmEpaxI;puRaz;:xivAxiH}/puR2{karwari;lit;u;eka;parasmEpaxI;puRaz;:xivAxiH}/puR1{karwari;lit;pra;eka;parasmEpaxI;puRaz;:BvAxiH}/puR1{karwari;lit;u;eka;parasmEpaxI;puRaz;:BvAxiH}/puR3{karwari;lit;pra;eka;parasmEpaxI;puRaz;:kryAxiH}/puR3{karwari;lit;u;eka;parasmEpaxI;puRaz;:kryAxiH}	puR2{karwari;lit;pra;eka;parasmEpaxI;puRaz;:xivAxiH}	aBihiwa_karwA,1.1;sakarmaka	aBihiwa_karwA,1.1;sakarmaka	1	03	022	raGuvaMSam	-	-
2.1	samagra-	4.1	samagrasaMpaxaH	samagra	samagra	bahuvrIhiH,2.2	bahuvrIhiH,2.2	1	03	022	raGuvaMSam	-	-
2.2	sampaxaH	4.2	-	sampax{swrI;1;bahu}/sampax{swrI;2;bahu}/sampax{swrI;5;eka}/sampax{swrI;6;eka}/sampax{swrI;8;bahu}	sampax{swrI;6;eka}	viSeRaNam,3.1	viSeRaNam,3.1	1	03	022	raGuvaMSam	-	-
3.1	piwuH	1.1	piwuH	piwq{puM;5;eka}/piwq{puM;6;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,4.1	RaRTIsambanXaH,4.1	1	03	022	raGuvaMSam	-	-
4.1	prayawnAw	2.1	prayawnAwsa	prayawna{puM;5;eka}	prayawna{puM;5;eka}	hewuH,12.1	hewuH,13.1#hewuH,12.1	1	03	022	raGuvaMSam	-	-
5.1	SuBEH	5.1	SuBEH	SuBa{puM;3;bahu}/SuBa{napuM;3;bahu}	SuBa{napuM;3;bahu}	viSeRaNam,6.2	viSeRaNam,6.2	1	03	022	raGuvaMSam	-	-
6.1	SarIra-	6.1	SarIrAvayavErxine	SarIra	SarIra	RaRTI-wawpuruRaH,6.2	RaRTI-wawpuruRaH,6.2	1	03	022	raGuvaMSam	-	-
6.2	avayavEH	6.2	-	avayava{puM;3;bahu}/avayava{napuM;3;bahu}	avayava{napuM;3;bahu}	karaNam,12.1	karaNam,13.1#karaNam,12.1	1	03	022	raGuvaMSam	-	-
7.1	hariw-	11.1	harixaSvaxIXiweranupraveSAxiva	hariw	hariw	bahuvrIhiH,7.2	bahuvrIhiH,7.2	1	03	022	raGuvaMSam	-	-
7.2	aSva-	11.2	-	aSva	aSva	RaRTI-wawpuruRaH,7.3	RaRTI-wawpuruRaH,7.3	1	03	022	raGuvaMSam	-	-
7.3	xIXiweH	11.3	-	xIXiwi{puM;5;eka}/xIXiwi{puM;6;eka}	xIXiwi{puM;6;eka}	RaRTIsambanXaH,8.2	RaRTIsambanXaH,8.2	1	03	022	raGuvaMSam	-	-
8.1	anu-	12.1	-	anu	anu	avyayIBAvaH,8.2	avyayIBAvaH,8.2	1	03	022	raGuvaMSam	-	-
8.2	praveSAw	12.2	-	praveSa{puM;5;eka}	praveSa{puM;5;eka}	hewuH,9.3	hewuH,9.2#hewuH,9.3	1	03	022	raGuvaMSam	-	-
9.1	bAla-	14.1	bAlacanxramAH	bAla	bAla	karmaXArayaH,9.2	karmaXArayaH,9.2	1	03	022	raGuvaMSam	-	-
9.2	canxramA-	14.2	-	canxramas{puM;1;eka}	canxramas{puM;1;eka}	kevala_samAsaH,9.3	upamAnam,1.1#kevala_samAsaH,9.3	1	03	022	raGuvaMSam	-	-
9.3	iva	13.1	-	iva{avya}	iva{avya}	upamAnam,1.1	upamAna_xyowakaH,9.2#upamAnam,1.1	1	03	022	raGuvaMSam	-	-
1.1	yaWA	3.1	yaWA	yaWA{avya}	yaWA{avya}	sambanXaH,4.1;niwya_sambanXaH,9.1	sambanXaH,4.1#niwya_sambanXaH,9.1	1	03	023	raGuvaMSam	-	-
10.1	waw-	16.1	-	waw	waw	RaRTI-wawpuruRaH,10.2	RaRTI-wawpuruRaH,10.2	1	03	023	raGuvaMSam	-	-
10.2	saxqSena	16.2	-	saxqSa{puM;3;eka}/saxqSa{napuM;3;eka}	saxqSa{napuM;3;eka}	viSeRaNam,11.1	viSeRaNam,11.1	1	03	023	raGuvaMSam	-	-
11.1	suwena	13.1	suwena	suwa{puM;3;eka}/suwa{puM;3;eka(Ru3;kwa;RuF;:svAxiH)}/suwa{napuM;3;eka(Ru3;kwa;RuF;:svAxiH)}/suwa{puM;3;eka(Su1;kwa;Su;:BvAxiH)}/suwa{napuM;3;eka(Su1;kwa;Su;:BvAxiH)}/suwa{puM;3;eka(Ru2;kwa;Ru;:axAxiH)}/suwa{napuM;3;eka(Ru2;kwa;Ru;:axAxiH)}	suwa{puM;3;eka}	hewuH,17.1	hewuH,17.1	1	03	023	raGuvaMSam	-	-
12.1	waw-	17.1	wawsamO	waw	waw	RaRTI-wawpuruRaH,12.2	RaRTI-wawpuruRaH,12.2	1	03	023	raGuvaMSam	-	-
12.2	samO	17.2	-	sama{sarvanAma;puM;1;xvi}/sama{sarvanAma;puM;2;xvi}/sama{puM;8;xvi}/sama{puM;1;xvi}/sama{puM;2;xvi}	sama{puM;1;xvi}	karwA,17.1	viSeRaNam,13.1#karwA,17.1	1	03	023	raGuvaMSam	-	-
13.1	nqpaH	10.1	nqpaH	nqpa{puM;1;eka}	nqpa{puM;1;eka}	sup_samucciwaH,12.2	karwA,17.1#sup_samucciwaH,12.2	1	03	023	raGuvaMSam	-	-
14.1	sA	11.1	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	viSeRaNam,15.1	viSeRaNam,15.1	1	03	023	raGuvaMSam	-	-
15.1	mAgaXI	14.1	mAgaXI	mAgaXI{swrI;1;eka}	mAgaXI{swrI;1;eka}	sup_samucciwaH,12.2	sup_samucciwaH,12.2	1	03	023	raGuvaMSam	-	-
16.1	ca	12.1	ca	ca{avya}	ca{avya}	sup_samuccaya_xyowakaH,12.2	sup_samuccaya_xyowakaH,15.1#sup_samuccaya_xyowakaH,12.2	1	03	023	raGuvaMSam	-	-
17.1	nananxawuH	15.1	nananxawuswawsaxqSena	nax{karwari;lit;pra;xvi;parasmEpaxI;tunaxiz;BvAxiH	nax{karwari;lit;pra;xvi;parasmEpaxI;tunaxiz;BvAxiH	aBihiwa_karwA,13.1	aBihiwa_karwA,13.1	1	03	023	raGuvaMSam	-	-
2.1	Sara-	2.1	SarajanmanA	Sara	Sara	bahuvrIhiH,2.2	bahuvrIhiH,2.2	1	03	023	raGuvaMSam	-	-
2.2	janmanA	2.2	-	janman{napuM;3;eka}	janman{napuM;3;eka}	hewuH,4.1	hewuH,4.1	1	03	023	raGuvaMSam	-	-
3.1	umA-	1.1	umAvqRAfkO	umA	umA	xvanxvaH,3.2	xvanxvaH,3.2	1	03	023	raGuvaMSam	-	-
3.2	vqRa-	1.2	-	vqRa	vqRa	bahuvrIhiH,3.3	bahuvrIhiH,3.3	1	03	023	raGuvaMSam	-	-
3.3	afkO	1.3	-	afka{puM;1;xvi}/afka{puM;2;xvi}/afka{puM;8;xvi}	afka{puM;1;xvi}	karwA,4.1	karwA,4.1	1	03	023	raGuvaMSam	-	-
4.1	(nananxawuH)	4.1	(nananxawuH)	nax{karwari;lit;pra;xvi;parasmEpaxI;tunaxiz;BvAxiH	nax{karwari;lit;pra;xvi;parasmEpaxI;tunaxiz;BvAxiH	aBihiwa_karwA,3.1	aBihiwa_karwA,3.1	1	03	023	raGuvaMSam	-	-
5.1	yaWA	7.1	yaWA	yaWA{avya}	yaWA{avya}	sambanXaH,8.1;niwya_sambanXaH,9.1	sambanXaH,8.1#niwya_sambanXaH,9.1	1	03	023	raGuvaMSam	-	-
6.1	jayanwena	6.1	jayanwena	jayanwa{puM;3;eka}	jayanwa{puM;3;eka}	hewuH,8.1	hewuH,8.1	1	03	023	raGuvaMSam	-	-
7.1	SacI-	5.1	SacIpuranxarO	SacI	SacI	xvanxvaH,7.2	xvanxvaH,7.2	1	03	023	raGuvaMSam	-	-
7.2	puranxarO	5.2	-	puranxara{puM;8;xvi}/puranxara{puM;1;xvi}/puranxara{puM;2;xvi}	puranxara{puM;1;xvi}	karwA,8.1	karwA,8.1	1	03	023	raGuvaMSam	-	-
8.1	(nananxawuH)	8.1	(nananxawuH)	nax{karwari;lit;pra;xvi;parasmEpaxI;tunaxiz;BvAxiH	nax{karwari;lit;pra;xvi;parasmEpaxI;tunaxiz;BvAxiH	aBihiwa_karwA,7.1	aBihiwa_karwA,7.1	1	03	023	raGuvaMSam	-	-
9.1	waWA	9.1	waWA	waWA{avya}	waWA{avya}	sambanXaH,17.1	sambanXaH,17.1	1	03	023	raGuvaMSam	-	-
1.1	raWa-	1.1	raWAfganAmnoriva	raWa	raWa	RaRTI-wawpuruRaH,1.2	RaRTI-wawpuruRaH,1.2	1	03	024	raGuvaMSam	-	-
1.2	afga-	1.2	--	afga	afga	bahuvrIhiH,1.3	bahuvrIhiH,1.3	1	03	024	raGuvaMSam	-	-
1.3	nAmnoH-	1.3	--	nAman{napuM;6;xvi}/nAman{napuM;7;xvi}	nAman{napuM;6;xvi}	kevala_samAsaH,1.4	aXikaraNam,4.1#aXikaraNam,3.2#karwA,3.2#karma,3.2#RaRTIsambanXaH,6.1#RaRTIsambanXaH,3.2#kevala_samAsaH,1.4	1	03	024	raGuvaMSam	-	-
1.4	iva	2.1	-	iva{avya}	iva{avya}	upamAnam,7.1	upamAnam_rahiwa_upamAna_xyowakaH,3.2#upamAna_xyowakaH,3.2#upamAnam,7.1	1	03	024	raGuvaMSam	-	-
2.1	BAva-	4.1	BAvabanXanaM	BAva(BU1;GaF;BvAxiH)	BAva(BU1;GaF;BvAxiH)	RaRTI-wawpuruRaH,2.2	RaRTI-wawpuruRaH,3.2#RaRTI-wawpuruRaH,2.2	1	03	024	raGuvaMSam	-	-
2.2	banXanam	4.2	--	banXana{napuM;1;eka(banX1;lyut;kryAxiH)}/banXana{napuM;2;eka(banX1;lyut;kryAxiH)}/banXana{puM;2;eka}	banXana{napuM;1;eka(banX1;lyut;kryAxiH)}	viSeRaNam,6.2	karwA_be_verbs,4.1#upamAnam,6.1#viSeRaNam,6.1#viSeRaNam,6.2	1	03	024	raGuvaMSam	-	-
3.1	baBUva	8.1	baBUva	BU1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BvAxiH}/BU1{karwari;lit;u;eka;parasmEpaxI;BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,5.1;sakarmaka	aBihiwa_karwA,5.1;sakarmaka	1	03	024	raGuvaMSam	-	-
4.1	yaw	6.1	yawprema	yaw{avya}	yaw{avya}	sambanXaH,5.1	viSeRaNam,6.1#sambanXaH,6.1#sambanXaH,5.1	1	03	024	raGuvaMSam	-	-
5.1	prema	7.1	-	preman{napuM;1;eka}/preman{napuM;2;eka}	preman{napuM;1;eka}	karwA,3.1	karma,3.2#karwA_be_verbs,4.1#karwA,3.1	1	03	024	raGuvaMSam	-	-
6.1	paraspara-	5.1	parasparASrayam	paraspara	paraspara	RaRTI-wawpuruRaH,6.2	RaRTI-wawpuruRaH,7.2#RaRTI-wawpuruRaH,6.2	1	03	024	raGuvaMSam	-	-
6.2	ASrayam	5.2	.	ASraya{puM;2;eka}/ASraya{napuM;1;eka}/ASraya{napuM;2;eka}/Af_Sri{karwari;laf;u;eka;parasmEpaxI;SriF;BvAxiH}	ASraya{napuM;1;eka}	viSeRaNam,5.1	viSeRaNam,6.1#sambanXaH,6.1#viSeRaNam,5.1	1	03	024	raGuvaMSam	-	-
7.1	wayoH	3.1	-	wax{sarvanAma;puM;5;xvi}/wax{sarvanAma;puM;6;xvi}/wax{sarvanAma;napuM;5;xvi}/wax{sarvanAma;napuM;6;xvi}/wax{sarvanAma;swrI;5;xvi}/wax{sarvanAma;swrI;6;xvi}	wax{sarvanAma;puM;6;xvi}	RaRTIsambanXaH,2.2	RaRTIsambanXaH,3.2#RaRTIsambanXaH,2.2	1	03	024	raGuvaMSam	-	-
1.1	viBakwam	12.1	viBakwam	viBakwa{puM;2;eka(vi_Baj1;kwa;BvAxiH)}/viBakwa{napuM;1;eka(vi_Baj1;kwa;BvAxiH)}/viBakwa{napuM;2;eka(vi_Baj1;kwa;BvAxiH)}	viBakwa{puM;1;eka(vi_Baj1;kwa;BvAxiH)}	viSeRaNam,8.1	viSeRaNam,4.1#karma,8.1#viSeRaNam,8.1	2	03	024	raGuvaMSam	-	-
2.1	api	13.1	api	api{avya}	api{avya}	sambanXaH,1.1	sup_samuccaya_xyowakaH,1.1#sambanXaH,1.1	2	03	024	raGuvaMSam	-	-
3.1	eka-	11.1	eka-suwena	eka	eka	karmaXArayaH,3.2	karmaXArayaH,3.2	2	03	024	raGuvaMSam	-	-
3.2	suwena	11.2	--	suwa{puM;3;eka}/suwa{puM;3;eka(Ru2;kwa;axAxiH)}/suwa{napuM;3;eka(Ru2;kwa;axAxiH)}/suwa{puM;3;eka(Ru3;kwa;svAxiH)}/suwa{napuM;3;eka(Ru3;kwa;svAxiH)}	suwa{puM;3;eka}	karwA,1.1	karwA,8.1#karwA,1.1#hewuH,8.1#hewuH,1.1	2	03	024	raGuvaMSam	-	-
4.1	waw	9.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}	viSeRaNam,8.1	viSeRaNam,1.1#sup_samucciwaH,1.1#karma,1.1#viSeRaNam,8.1	2	03	024	raGuvaMSam	-	-
5.1	parasparasya	14.1	parasparasya	paraspara{puM;6;eka}/paraspara{napuM;6;eka}	paraspara{puM;6;eka}	sanxarBa_binxuH,6.1	upa_apekRA,6.1#sanxarBa_binxuH,6.1	2	03	024	raGuvaMSam	-	-
6.1	upari	15.1	upari	upari{avya}	upari{avya}	xeSAXikaraNam,7.1	xeSAXikaraNam_upa,7.1#xeSAXikaraNam,7.1#xeSAXikaraNam,3.2#xeSAXikaraNam,1.1	2	03	024	raGuvaMSam	-	-
7.1	paryacIyawa	16.1	paryacIyawa	pari_ci1{karmaNi;laf;pra;eka;AwmanepaxI;svAxiH}	pari_ci1{karmaNi;laf;pra;eka;AwmanepaxI;svAxiH}	aBihiwa_karma,8.1	aBihiwa_karma,8.1	2	03	024	raGuvaMSam	-	-
8.1	(prema)	10.1	.	preman{napuM;1;eka}	preman{napuM;1;eka}	karma,7.1	karma,7.1	2	03	024	raGuvaMSam	-	-
1.1	uvAca	6.1	uvAca	vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;:axAxiH}/vac1{karwari;lit;u;eka;parasmEpaxI;vacaz;:axAxiH}	vac1{karwari;lit;pra;eka;parasmEpaxI;vacaz;:axAxiH}	aBihiwa_karwA,5.1;sakarmaka.1	aBihiwa_karwA,5;sakarmaka.1	1	03	025	raGuvaMSam	-	-
2.1	XAwryA	3.1	XAwryA	XAwrI{swrI;3;eka}/XAwrI{swrI;3;eka(XA1;wqc;duXAF;:juhowyAxiH)}/XAwrI{swrI;3;eka(Xe1;wqc;Xet;:BvAxiH)}	XAwrI{swrI;3;eka(Xe1;wqc;Xet;:BvAxiH)}	karwA,3.2	karwA,3.2	1	03	025	raGuvaMSam	-	-
3.1	praWama-	4.1	praWamoxiwaM	praWama	praWama	karmaXArayaH,3.2	karmaXArayaH,3.2	1	03	025	raGuvaMSam	-	-
3.2	uxiwaM	4.2	-	uw_i1{karwari;lot;ma;xvi;parasmEpaxI;iN;:axAxiH}/uxiwa{puM;2;eka(vax1;kwa;vaxaz;:BvAxiH)}/uxiwa{napuM;1;eka(vax1;kwa;vaxaz;:BvAxiH)}/uxiwa{napuM;2;eka(vax1;kwa;vaxaz;:BvAxiH)}/uxiwa{puM;2;eka(i1;kwa;iN;:axAxiH)}/uxiwa{napuM;1;eka(i1;kwa;iN;:axAxiH)}/uxiwa{napuM;2;eka(i1;kwa;iN;:axAxiH)}	uxiwa{napuM;2;eka(vax1;kwa;vaxaz;:BvAxiH)}	viSeRaNam,4.1	viSeRaNam,4.1	1	03	025	raGuvaMSam	-	-
4.1	vacaH	5.1	vacaH	vaca{puM;1;eka}/vacas{napuM;1;eka}/vacas{napuM;2;eka}/vacas{napuM;8;eka}	vacas{napuM;2;eka}	karma,1.1	karma,1.1	1	03	025	raGuvaMSam	-	-
5.1	(saH)	1.1	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,1.1	karwA,1.1	1	03	025	raGuvaMSam	-	-
6.1	(arBakaH)	2.1	-	arBaka{puM;1;eka}	arBaka{puM;1;eka}	viSeRaNam,5.1	viSeRaNam,5.1	1	03	025	raGuvaMSam	-	-
1.1	yayO	13.1	yayO	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}/yayi{puM;7;eka}	yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,7.1	aBihiwa_karwA,7;akarmakaH.1#aBihiwa_karwA,7.1	2	03	025	raGuvaMSam	-	-
2.1	waxIyAm	9.1	waxIyAmavalambya	waxIyA{swrI;2;eka}	waxIyA{swrI;2;eka}	viSeRaNam,5.1	viSeRaNam,5.1	2	03	025	raGuvaMSam	-	-
3.1	avalambya	11.1	-	lab1{avya;lyap;labiz;:BvAxiH}	ava_lab1{avya;lyap;labiz;:BvAxiH}	pUrvakAlaH,1.1	pUrvakAlaH,1.1	2	03	025	raGuvaMSam	-	-
4.1	ca	12.1	cAfgulim	ca{avya}	ca{avya}	sambanXaH,1.1	sambanXaH,1.1	2	03	025	raGuvaMSam	-	-
5.1	afgulim	10.1	-	afguli{swrI;2;eka}	afguli{swrI;2;eka}	karma,3.1	karma,3.1	2	03	025	raGuvaMSam	-	-
6.1	(saH)	7.1	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,7.1	viSeRaNam,7.1	2	03	025	raGuvaMSam	-	-
7.1	(arBakaH)	8.1	-	arBaka{puM;1;eka}	arBaka{puM;1;eka}	karwA,1.1;karwA,3.1	karwA,1.1#karwA,3.1	2	03	025	raGuvaMSam	-	-
1.1	aBUw	19.1	aBUcca	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,5.1;akarmakaH.1	aBihiwa_karwA,5;akarmakaH.1#aBihiwa_karwA,5.1;akarmakaH.1	3	03	025	raGuvaMSam	-	-
2.1	ca	18.1	-	ca{avya}	ca{avya}	sambanXaH,1.1	sambanXaH,1.1	3	03	025	raGuvaMSam	-	-
3.1	namraH	17.1	namraH	namra{puM;1;eka}	namra{puM;1;eka}	viXeya_viSeRaNam,5.1	viXeya_viSeRaNam,5.1	3	03	025	raGuvaMSam	-	-
4.1	praNipAwa-	16.1	praNipAwaSikRayA	praNipAwa	praNipAwa	RaRTI-wawpuruRaH,4.2	RaRTI-wawpuruRaH,4.2	3	03	025	raGuvaMSam	-	-
4.2	SikRayA	16.2	-	SikRA{swrI;3;eka}	SikRA{swrI;3;eka}	karaNam,1.1	karaNam,1.1	3	03	025	raGuvaMSam	-	-
5.1	(saH)	14.1	-	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,1.1	karwA,1.1	3	03	025	raGuvaMSam	-	-
6.1	(arBakaH)	15.1	-	arBaka{puM;1;eka}	arBaka{puM;1;eka}	viSeRaNam,5.1	viSeRaNam,5.1	3	03	025	raGuvaMSam	-	-
1.1	piwuH	23.1	piwurmuxaM	piwq{puM;5;eka}/piwq{puM;6;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,2.1	RaRTIsambanXaH,6.1#RaRTIsambanXaH,2.1	4	03	025	raGuvaMSam	-	-
2.1	muxam	24.1	-	mux{swrI;2;eka}	mux{swrI;2;eka}	karma,4.1	karma,2.1#karma,3.1#karma,4.1	4	03	025	raGuvaMSam	-	-
3.1	wena	20.1	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;napuM;3;eka}	hewuH,4.1	hewuH,2.1#hewuH,3.1#hewuH,4.1	4	03	025	raGuvaMSam	-	-
4.1	wawAna	25.1	wawAna	wan{karwari;lit;pra;eka;parasmEpaxI;wanuz;:wanAxiH}/wan{karwari;lit;u;eka;parasmEpaxI;wanuz;:wanAxiH}	wan{karwari;lit;pra;eka;parasmEpaxI;wanuz;:wanAxiH}	aBihiwa_karwA,6.1	-#aBihiwa_karwA,4;sakarmakaH.1#aBihiwa_karwA,4.1#aBihiwa_karwA,3.1#aBihiwa_karwA,6.1	4	03	025	raGuvaMSam	-	-
5.1	saH	21.1	soZrBakaH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,6.1	viSeRaNam,4.1#viSeRaNam,5.1#viSeRaNam,6.1	4	03	025	raGuvaMSam	-	-
6.1	arBakaH	22.1	-	arBaka{puM;1;eka}	arBaka{puM;1;eka}	karwA,4.1	karwA,2.1#karwA,3.1#karwA,4.1	4	03	025	raGuvaMSam	-	-
1.1	wam	7.1	wamafkamAropya	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,3.1	viSeRaNam,2.1#karma,3.1	1	03	026	raGuvaMSam	-	-
10.1	upAnwa-	9.1	upAnwasaMmIliwalocano	upAnwa	upAnwa	bahuvrIhiH,10.3	bahuvrIhiH,10.3	1	03	026	raGuvaMSam	-	-
10.2	saMmIliwa-	9.2	-	saMmIliwa	saMmIliwa	karmaXArayaH,10.3	karmaXArayaH,10.3	1	03	026	raGuvaMSam	-	-
10.3	locanaH	9.3	-	locana{puM;1;eka}	locana{puM;1;eka}	karwA,5.1	viSeRaNam,11.2#karwA,5.1	1	03	026	raGuvaMSam	-	-
11.1	nq-	11.1	nqpaScirAwsuwasparSarasajFawAM	nq	nq	upapaxa-wawpuruRaH,11.2	upapaxa-wawpuruRaH,11.2	1	03	026	raGuvaMSam	-	-
11.2	paH	11.2	-	pa{puM;1;eka}	pa{puM;1;eka}	karwA,14.1;karwA,3.1	karwA,14.1#karwA,3.1	1	03	026	raGuvaMSam	-	-
12.1	cirAw	12.1	-	cira{puM;5;eka}/cira{napuM;5;eka}	cira{napuM;5;eka}	awyanwa-sambaXa-kAlaH,14.1	apAxAnam,14.1#awyanwa-sambaXa-kAlaH,14.1	1	03	026	raGuvaMSam	-	-
13.1	suwa-	13.1	-	suwa	suwa	RaRTI-wawpuruRaH,13.2	RaRTI-wawpuruRaH,13.2	1	03	026	raGuvaMSam	-	-
13.2	sparSarasajFawAm	13.2	-	sparSarasajFawA{swrI;2;eka}	sparSarasajFawA{swrI;2;eka}	karma,14.1	karma,14.1	1	03	026	raGuvaMSam	-	-
14.1	yayO	14.1	yayO	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}	yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,11.2;sakarmaka	aBihiwa_karwA,11.2;sakarmaka	1	03	026	raGuvaMSam	-	-
15.1	(san)	10.1	-	as2{Sawq;lat;asaz;axAxiH(saw;nA;puM;1;eka)}/as2{Sawq;lat;asaz;axAxiH(saw;nA;puM;8;eka)}	as2{Sawq;lat;asaz;axAxiH(saw;nA;puM;1;eka)}	varwamAnasamAnakAlaH,14.1	varwamAnasamAnakAlaH,14.1	1	03	026	raGuvaMSam	-	-
2.1	afkam	8.1	-	afka{puM;2;eka}	afka{puM;2;eka}	xeSa-karma,3.1	karma,3.1#karmapravacanIya,3.1#xeSa-karma,3.1#karmapravacanIya,3.1	1	03	026	raGuvaMSam	-	-
3.1	Aropya	9.1	-	Af_ruh1{avya;Nijanwa;lyap;ruhaz;:BvAxiH}	Af_ruh1{avya;Nijanwa;lyap;ruhaz;:BvAxiH}	pUrvakAlaH,14.1	pUrvakAlaH,14.1	1	03	026	raGuvaMSam	-	-
4.1	SarIra-	1.1	SarIrayogajEH	SarIra	SarIra	RaRTI-wawpuruRaH,4.2	RaRTI-wawpuruRaH,4.2	1	03	026	raGuvaMSam	-	-
4.2	yogajEH	1.2	-	yogaja{puM;3;bahu}/yogaja{napuM;3;bahu}	yogaja{napuM;3;bahu}	viSeRaNam,5.1	viSeRaNam,5.1	1	03	026	raGuvaMSam	-	-
5.1	suKEH	2.1	suKErniRiFcanwamivAmqwaM	suKa{puM;3;bahu}/suKa{napuM;3;bahu}	suKa{napuM;3;bahu}	hewuH,6.1	hewuH,6.1	1	03	026	raGuvaMSam	-	-
