anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
7.1	api	3.1	api	api{avya}	api{avya}	sambanXaH,6.1	sambanXaH,6.1	1	01	014	mahABArawam	uxyogaparvaH	-
8.1	Xarma-	1.1	Xarma-rAja	Xarma	Xarma	bahuvrIhiH,8.2	bahuvrIhiH,8.2	1	01	014	mahABArawam	uxyogaparvaH	-
8.2	rAjaH	1.2	--	rAja{puM;1;eka}	rAja{puM;1;eka}	karwA,4.1	sup_samucciwaH,1.3#prayojakakarwA,4.1#karwA,4.1	1	01	014	mahABArawam	uxyogaparvaH	-
-	-	-	.	-	-	-	-	2	01	014	mahABArawam	uxyogaparvaH	-
1.1	Xarma-	6.1	Xarma-arWa-yukwa	Xarma	Xarma	cawurWI_wawpuruRaH,1.2	cawurWI_wawpuruRaH,1.2#bahuvrIhiH,1.3#RaRTI_wawpuruRaH,1.3	2	01	014	mahABArawam	uxyogaparvaH	-
1.2	arWa-	6.2	--	arWa	arWa	wqwIyA_wawpuruRaH,1.3	wqwIyA_wawpuruRaH,1.3#karmaXArayaH_4,1.3	2	01	014	mahABArawam	uxyogaparvaH	-
1.3	yukwam	6.3	--	yukwa{puM;2;eka(yuj1;kwa;X;xivAxiH)}/yukwa{napuM;1;eka(yuj1;kwa;X;xivAxiH)}/yukwa{napuM;2;eka(yuj1;kwa;X;xivAxiH)}/yukwa{puM;2;eka(yuj2;kwa;X;ruXAxiH)}/yukwa{napuM;1;eka(yuj2;kwa;X;ruXAxiH)}/yukwa{napuM;2;eka(yuj2;kwa;X;ruXAxiH)}	yukwa{puM;2;eka(yuj1;kwa;X;xivAxiH)}	viSeRaNam,3.2	viSeRaNam,3.2	2	01	014	mahABArawam	uxyogaparvaH	-
2.1	ca	2.1	ca	ca{avya}	ca{avya}	samuccaya_xyowakaH,1.3	sup_samuccaya_xyowakaH,1.3#sambanXaH,1.3	2	01	014	mahABArawam	uxyogaparvaH	-
3.1	mahI-	7.1	mahI-pawi	mahI	mahI	RaRTI_wawpuruRaH,3.2	bahuvrIhiH,3.2#RaRTI_wawpuruRaH,3.2	2	01	014	mahABArawam	uxyogaparvaH	-
3.2	pawiwvam	7.2	--	pawi{wva;napuM;1;eka}/pawi{wva;napuM;2;eka}	pawi{wva;napuM;2;eka}	karma,8.1	sup_samucciwaH,1.3#karma,8.1	2	01	014	mahABArawam	uxyogaparvaH	-
4.1	grAme	4.1	grAme	grAma{puM;7;eka}	grAma{puM;7;eka}	aXikaraNam,8.1	aXikaraNam,1.3#aXikaraNam,8.1	2	01	014	mahABArawam	uxyogaparvaH	-
5.1	api	5.1	api	api{avya}	api{avya}	sambanXaH,4.1	sambanXaH,4.1	2	01	014	mahABArawam	uxyogaparvaH	-
6.1	kasmiMSciw	3.1	kasmiMSciw	kasmiMSciw{avya}/kiFciw{sarvanAma;puM;7;eka}/kiFciw{sarvanAma;napuM;7;eka}	kiFciw{sarvanAma;puM;7;eka}	viSeRaNam,4.1	aXikaraNam,1.3#viSeRaNam,4.1	2	01	014	mahABArawam	uxyogaparvaH	-
7.1	ayam	1.1	ayam	ixam{sarvanAma;puM;1;eka}/aya{puM;2;eka}	ixam{sarvanAma;puM;1;eka}	karwA,8.1	sup_samucciwaH,1.3#karwA,8.1	2	01	014	mahABArawam	uxyogaparvaH	-
8.1	buBURew	8.1	buBURew	BU2{san;karwari;viXilif;pra;eka;parasmEpaxI;BvAxiH}	BU2{san;karwari;viXilif;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,7.1	aBihiwa_karwA,7.1	2	01	014	mahABArawam	uxyogaparvaH	-
1.1	piwryam	3.1	piwryam	piwrya{puM;2;eka}/piwrya{napuM;1;eka}/piwrya{napuM;2;eka}	piwrya{napuM;1;eka}	viSeRaNam,3.1	karmasamAnAXikaraNam,8.1#karmasamAnAXikaraNam,3.1#viSeRaNam,3.1	1	01	015	mahABArawam	uxyogaparvaH	-
10.1	miWyA-	9.1	miWyA-upacAra	miWyA	miWyA	karmaXArayaH,10.2	bahuvrIhiH,10.2#RaRTI_wawpuruRaH,10.2#karmaXArayaH,10.2	1	01	015	mahABArawam	uxyogaparvaH	-
10.2	upacAreNa	9.2	--	upacAra{puM;3;eka}/upacAra{napuM;3;eka}	upacAra{puM;3;eka}	karaNam,16.1	karwA,8.1#karwA,5.1#karaNam,5.1#hewuH,8.1#hewuH,5.1#karaNam,16.1	1	01	015	mahABArawam	uxyogaparvaH	-
11.1	waWA	7.1	waWA	waWA{avya}	waWA{avya}	samuccaya_xyowakaH,16.1	kriyAviSeRaNam,16.1#kriyAviSeRaNam,8.1#kriyAviSeRaNam,5.1#samuccaya_xyowakaH,16.1	1	01	015	mahABArawam	uxyogaparvaH	-
12.1	api	10.1	api	api{avya}	api{avya}	sambanXaH,10.2	sambanXaH,11.1#sambanXaH,10.2	1	01	015	mahABArawam	uxyogaparvaH	-
13.1	anena	8.1	anena	ixam{sarvanAma;puM;3;eka}/ixam{sarvanAma;napuM;3;eka}/ana{puM;3;eka}	ixam{sarvanAma;puM;3;eka}	viSeRaNam,10.2	karaNam,16.1#hewuH,16.1#gawikarwA,16.1#viSeRaNam,10.2	1	01	015	mahABArawam	uxyogaparvaH	-
14.1	kqcCram	13.1	kqcCram	kqcCra{puM;2;eka}/kqcCra{napuM;1;eka}/kqcCra{napuM;2;eka}	kqcCra{napuM;1;eka}	karma,16.1	kriyAviSeRaNam,16.1#kriyAviSeRaNam,8.1#kriyAviSeRaNam,5.1#karmasamAnAXikaraNam,17.3#karmasamAnAXikaraNam,16.1#karmasamAnAXikaraNam,15.1#gawikarma,16.1#gawikarwA,16.1#karma,16.1	1	01	015	mahABArawam	uxyogaparvaH	-
15.1	mahaw	11.1	mahaw	mahaw{napuM;8;eka}/mahaw{napuM;1;eka}/mahaw{napuM;2;eka}	mahaw{napuM;1;eka}	viSeRaNam,14.1	wIvrawAxarSI,16.1#viSeRaNam,17.3#viSeRaNam,16.1#viSeRaNam,14.1#karmasamAnAXikaraNam,17.3#karmasamAnAXikaraNam,16.1#karmasamAnAXikaraNam,14.1#gawikarma,16.1#gawikarwA,16.1	1	01	015	mahABArawam	uxyogaparvaH	-
16.1	prApwam	14.1	prApwam	prApwa{puM;2;eka(pra_Ap1;kwa;X;svAxiH)}/prApwa{napuM;1;eka(pra_Ap1;kwa;X;svAxiH)}/prApwa{napuM;2;eka(pra_Ap1;kwa;X;svAxiH)}	prApwa{napuM;1;eka(pra_Ap1;kwa;X;svAxiH)}	vAkyakarma,5.1	karmasamAnAXikaraNam,15.1#karmasamAnAXikaraNam,14.1#vAkyakarma,5.1	1	01	015	mahABArawam	uxyogaparvaH	-
17.1	a-	12.1	a-sahya-rUpa	a	a	naF_wawpuruRaH,17.3	naF_wawpuruRaH,17.3#naF_bahuvrIhiH,17.3	1	01	015	mahABArawam	uxyogaparvaH	-
17.2	sahya-	12.2	--	sahya	sahya	bahuvrIhiH,17.3	bahuvrIhiH,17.3#RaRTI_wawpuruRaH,17.3	1	01	015	mahABArawam	uxyogaparvaH	-
17.3	rUpam	12.3	--	rUpa{napuM;1;eka}/rUpa{napuM;2;eka}/rUpa{puM;2;eka}	rUpa{napuM;1;eka}	viSeRaNam,14.1	viSeRaNam,16.1#viSeRaNam,14.1#karmasamAnAXikaraNam,16.1#karmasamAnAXikaraNam,15.1#karmasamAnAXikaraNam,14.1#gawikarma,16.1#viSeRaNam,15.1#gawikarwA,16.1	1	01	015	mahABArawam	uxyogaparvaH	-
18.1	.	-	.	-	-	-	-	1	01	015	mahABArawam	uxyogaparvaH	-
2.1	hi	4.1	hi	hi{avya}	hi{avya}	sambanXaH,1.1	kAraNa_xyowakaH,16.1#kAraNa_xyowakaH,8.1#kAraNa_xyowakaH,5.1#sambanXaH,1.1	1	01	015	mahABArawam	uxyogaparvaH	-
3.1	rAjyam	5.1	rAjyam	rAjya{napuM;1;eka}/rAjya{napuM;2;eka}	rAjya{napuM;1;eka}	karma,8.1	karmasamAnAXikaraNam,8.1#karmasamAnAXikaraNam,1.1#vAkyakarma,5.1#karma,8.1	1	01	015	mahABArawam	uxyogaparvaH	-
4.1	(iwi)	15.1	iwi	iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,16.1	vAkyakarma_xyowakaH,3.1#vAkyakarma_xyowakaH,16.1	1	01	015	mahABArawam	uxyogaparvaH	-
5.1	vixiwam	17.1	vixiwam	vixiwa{puM;2;eka(vix1;kwa;X;axAxiH)}/vixiwa{napuM;1;eka(vix1;kwa;X;axAxiH)}/vixiwa{napuM;2;eka(vix1;kwa;X;axAxiH)}	vixiwa{napuM;1;eka(vix1;kwa;X;axAxiH)}	-	-	1	01	015	mahABArawam	uxyogaparvaH	-
6.1	nqpANAm	16.1	nqpANAm	nqpa{puM;6;bahu}	nqpa{puM;6;bahu}	RaRTIsambanXaH,5.1	nirXAraNam,9.2#RaRTIsambanXaH,10.2#RaRTIsambanXaH,9.2#RaRTIsambanXaH,3.1#RaRTIsambanXaH,5.1	1	01	015	mahABArawam	uxyogaparvaH	-
7.1	yaWA	1.1	yaWA	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,8.1	niwya_sambanXaH,11.1#kriyAviSeRaNam,8.1#kriyAviSeRaNam,5.1	1	01	015	mahABArawam	uxyogaparvaH	-
8.1	apakqRtam	6.1	apakqRtam	apakqRta{puM;2;eka(apa_kqR2;kwa;X;wuxAxiH)}/apakqRta{napuM;1;eka(apa_kqR2;kwa;X;wuxAxiH)}/apakqRta{napuM;2;eka(apa_kqR2;kwa;X;wuxAxiH)}	apakqRta{puM;1;eka(apa_kqR2;kwa;X;wuxAxiH)}	samucciwaH,16.1	karmasamAnAXikaraNam,3.1#karmasamAnAXikaraNam,1.1#samucciwaH,16.1	1	01	015	mahABArawam	uxyogaparvaH	-
9.1	XqwarARtra-	2.1	XqwarARtra-puwra	XqwarARtra	XqwarARtra	RaRTI_wawpuruRaH,9.2	bahuvrIhiH,9.2#RaRTI_wawpuruRaH,9.2	1	01	015	mahABArawam	uxyogaparvaH	-
9.2	puwrEH	2.2	--	puwra{puM;3;bahu}/puwra{napuM;3;bahu}	puwra{puM;3;bahu}	karwA,8.1	karwA,8.1#karwA,5.1#hewuH,8.1#hewuH,5.1	1	01	015	mahABArawam	uxyogaparvaH	-
-	-	-	.	-	-	-	-	1	01	016	mahABArawam	uxyogaparvaH	-
1.1	na	8.1	na	na{avya}	na{avya}	prawiReXaH,5.1	prawiReXaH,5.1	1	01	016	mahABArawam	uxyogaparvaH	-
10.1	puwrEH	3.1	puwrEH	puwra{puM;3;bahu}	puwra{puM;3;bahu}	karwA,5.1	sahArWaH,9.1#sahArWaH,5.1#karwA,5.1#hewuH,5.1	1	01	016	mahABArawam	uxyogaparvaH	-
11.1	waWApi	11.1	waWApi	waWApi{avya}	waWApi{avya}	anuyogI,15.1	kArya_xyowakaH,15.1#anuyogI,15.1	1	01	016	mahABArawam	uxyogaparvaH	-
12.1	rAjA	14.1	rAjA	rAjan{puM;1;eka}	rAjan{puM;1;eka}	karwA,15.1	karwA,15.1	1	01	016	mahABArawam	uxyogaparvaH	-
13.1	sahiwaH	13.1	sahiwaH	sahiwa{puM;1;eka}/sahiwq{puM;8;eka}/sahiwq{napuM;8;eka}	sahiwa{puM;1;eka}	sahArWa_xyowakaH,14.1	sahArWa_xyowakaH,14.1#sahArWa_xyowakaH,10.1#sahArWa_xyowakaH,8.2#sahArWa_xyowakaH,7.1#viSeRaNam,12.1	1	01	016	mahABArawam	uxyogaparvaH	-
14.1	suhqxBiH	12.1	suhqxBiH	suhqx{puM;3;bahu}/suhqx{swrI;3;bahu}	suhqx{puM;3;bahu}	sahArWaH,12.1	sahArWaH,9.1#sahArWaH,5.1#sahArWaH,12.1	1	01	016	mahABArawam	uxyogaparvaH	-
15.1	aBIpsawi(aBIpsawe)	18.1	aBIpsawe	aBi_Ap1{san;karwari;lat;pra;eka;parasmEpaxI;svAxiH}	aBi_Ap1{san;karwari;lat;pra;eka;parasmEpaxI;svAxiH}	aBihiwakarwA,12.1	aBihiwakarwA,12.1	1	01	016	mahABArawam	uxyogaparvaH	-
16.1	anAmayam	16.1	anAmayam	anAmaya{puM;2;eka}/anAmaya{napuM;1;eka}/anAmaya{napuM;2;eka}	anAmaya{puM;2;eka}	karma,15.1	karma,15.1	1	01	016	mahABArawam	uxyogaparvaH	-
17.1	eva	17.1	eva	eva{avya}	eva{avya}	sambanXaH,16.1	sambanXaH,16.1	1	01	016	mahABArawam	uxyogaparvaH	-
18.1	weRAm	15.1	weRAm	wax{sarvanAma;puM;6;bahu}/wax{sarvanAma;napuM;6;bahu}	wax{sarvanAma;puM;6;bahu}	RaRTIsambanXaH,16.1	RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#nirXAraNam,14.1#nirXAraNam,10.1#RaRTIsambanXaH,16.1	1	01	016	mahABArawam	uxyogaparvaH	-
2.1	ca	9.1	ca	ca{avya}	ca{avya}	sambanXaH,1.1	sambanXaH,1.1	1	01	016	mahABArawam	uxyogaparvaH	-
3.1	api	7.1	api	api{avya}	api{avya}	sambanXaH,2.1	sambanXaH,2.1	1	01	016	mahABArawam	uxyogaparvaH	-
4.1	pArWaH	6.1	pArWaH	pArWa{puM;1;eka}	pArWa{puM;1;eka}	karma,5.1	karma,5.1	1	01	016	mahABArawam	uxyogaparvaH	-
5.1	vijiwaH	10.1	vijiwaH	vijiwa{puM;1;eka(vi_ji1;kwa;BvAxiH)}	vijiwa{puM;1;eka(vi_ji1;kwa;BvAxiH)}	prawiyogI,11.1	varwamAnasamAnakAlaH,15.1#prawiyogI,11.1	1	01	016	mahABArawam	uxyogaparvaH	-
6.1	raNe	5.1	raNe	raNa{puM;7;eka}/raNa{napuM;7;eka}	raNa{puM;7;eka}	aXikaraNam,5.1	aXikaraNam,5.1	1	01	016	mahABArawam	uxyogaparvaH	-
7.1	wEH	1.1	wEH	wax{sarvanAma;puM;3;bahu}/wax{sarvanAma;napuM;3;bahu}	wax{sarvanAma;puM;3;bahu}	viSeRaNam,10.1	sahArWaH,9.1#sahArWaH,5.1#karwA,5.1#karaNam,5.1#hewuH,5.1#viSeRaNam,10.1	1	01	016	mahABArawam	uxyogaparvaH	-
8.1	sva-	4.1	sva-wejas	sva	sva	karmaXArayaH,8.2	bahuvrIhiH,8.2#RaRTI_wawpuruRaH,8.2#karmaXArayaH,8.2	1	01	016	mahABArawam	uxyogaparvaH	-
8.2	wejasA	4.2	--	wejas{napuM;3;eka}/wejas{puM;3;eka}	wejas{napuM;3;eka}	karaNam,5.1	sahArWaH,9.1#sahArWaH,5.1#karwA,9.1#karwA,5.1#karaNam,5.1#hewuH,5.1	1	01	016	mahABArawam	uxyogaparvaH	-
9.1	Xqwa-	2.1	Xqwa-rARtra	Xqwa(Xq1;kwa;BvAxiH)}/Xqwa(Xq2{kwa;BvAxiH)	Xqwa(Xq1;kwa;BvAxiH)	karmaXArayaH_1,9.2	karmaXArayaH_1,9.2	1	01	016	mahABArawam	uxyogaparvaH	-
9.2	rARtrasya	2.2	--	rARtra{puM;6;eka}/rARtra{napuM;6;eka}	rARtra{puM;6;eka}	RaRTIsambanXaH,10.1	RaRTIsambanXaH,10.1#RaRTIsambanXaH,8.2#RaRTIsambanXaH,6.1#RaRTIsambanXaH,4.1	1	01	016	mahABArawam	uxyogaparvaH	-
-	-	-	.	-	-	-	-	1	01	017	mahABArawam	uxyogaparvaH	-
1.1	yaw	1.1	yaw	yaw{avya}/yax{sarvanAma;napuM;1;eka}/yax{sarvanAma;napuM;2;eka}	yaw{avya}	niwya_sambanXaH1,9.1	viSeRaNam,9.1#viSeRaNam,6.1#viSeRaNam,2.1#sup_samucciwaH,13.2#niwya_sambanXaH1,9.1#niwya_sambanXaH1,2.1#karma,6.1#karma,5.1#sambanXaH,10.1	1	01	017	mahABArawam	uxyogaparvaH	-
10.1	prArWayanwe	14.1	prArWayanwe	pra_arWa1{karwari;lat;pra;bahu;AwmanepaxI;curAxiH}	pra_arWa1{karwari;lat;pra;bahu;AwmanepaxI;curAxiH}	aBihiwa_karwA,12.2	aBihiwa_karwA,12.2	1	01	017	mahABArawam	uxyogaparvaH	-
11.1	puruRa-	13.1	puruRa-pravIra	puruRa	puruRa	RaRTI_wawpuruRaH,11.2	bahuvrIhiH,11.2#RaRTI_wawpuruRaH,11.2	1	01	017	mahABArawam	uxyogaparvaH	-
11.2	pravIrAH	13.2	--	pravIra{puM;1;bahu}/pravIrA{swrI;1;bahu}/pravIrA{swrI;2;bahu}/pravIra{puM;8;bahu}/pravIrA{swrI;8;bahu}	pravIra{puM;1;bahu}	viSeRaNam,12.2	viSeRaNam,12.2#sup_samucciwaH,13.2#karma,10.1#karma,6.1#karma,5.1#karwA,10.1	1	01	017	mahABArawam	uxyogaparvaH	-
12.1	kunwI-	10.1	kunwI-suwa	kunwI	kunwI	RaRTI_wawpuruRaH,12.2	bahuvrIhiH,12.2#RaRTI_wawpuruRaH,12.2	1	01	017	mahABArawam	uxyogaparvaH	-
12.2	suwAH	10.2	--	suwa{puM;1;bahu}/suwa{puM;1;bahu(Ru2;kwa;axAxiH)}/suwA{swrI;1;bahu(Ru2;kwa;axAxiH)}/suwA{swrI;2;bahu(Ru2;kwa;axAxiH)}/suwa{puM;1;bahu(Ru3;kwa;svAxiH)}/suwA{swrI;1;bahu(Ru3;kwa;svAxiH)}/suwA{swrI;2;bahu(Ru3;kwa;svAxiH)}/suwa{puM;8;bahu}/suwA{swrI;8;bahu}	suwa{puM;1;bahu}	karwA,10.2	viSeRaNam,11.2#sup_samucciwaH,13.2#karma,10.1#karma,6.1#karma,5.1#karwA,10.1#karwA,10.2	1	01	017	mahABArawam	uxyogaparvaH	-
13.1	mAxravawI-	11.1	mAxravawI-suwa	mAxravawI	mAxravawI	RaRTI_wawpuruRaH,13.2	bahuvrIhiH,13.2#RaRTI_wawpuruRaH,13.2	1	01	017	mahABArawam	uxyogaparvaH	-
13.2	suwO	11.2	--	suwa{puM;1;xvi}/suwa{puM;2;xvi}/suwi{swrI;7;eka}/suwa{puM;1;xvi(Ru2;kwa;axAxiH)}/suwa{puM;2;xvi(Ru2;kwa;axAxiH)}/suwa{puM;1;xvi(Ru3;kwa;svAxiH)}/suwa{puM;2;xvi(Ru3;kwa;svAxiH)}/suwa{puM;8;xvi}/suwi{puM;7;eka}	suwa{puM;1;xvi}	sup_samucciwa,12.2	aXikaraNam,12.2#aXikaraNam,10.1#aXikaraNam,8.1#aXikaraNam,6.1#aXikaraNam,5.1#aXikaraNam,4.2#karma,10.1#karma,6.1#karma,5.1#karwA,10.1#sup_samucciwa,12.2	1	01	017	mahABArawam	uxyogaparvaH	-
14.1	ca	12.1	ca	ca{avya}	ca{avya}	sup_samuccaya_xyowakaH,12.2	sup_samuccaya_xyowakaH,12.2#sambanXaH,13.2	1	01	017	mahABArawam	uxyogaparvaH	-
2.1	waw	2.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}	viSeRaNam,6.1	viSeRaNam,9.1#viSeRaNam,6.1#viSeRaNam,1.1#sup_samucciwaH,13.2#karma,6.1#karma,5.1	1	01	017	mahABArawam	uxyogaparvaH	-
3.1	svayam	4.1	svayam	svayam{avya}	svayam{avya}	kriyAviSeRaNam,5.1	kriyAviSeRaNam,13.2#kriyAviSeRaNam,12.2#kriyAviSeRaNam,10.1#kriyAviSeRaNam,8.1#kriyAviSeRaNam,6.1#kriyAviSeRaNam,5.1#kriyAviSeRaNam,4.2	1	01	017	mahABArawam	uxyogaparvaH	-
4.1	pANdu-	3.1	pANdu-suwa	pANdu	pANdu	RaRTI_wawpuruRaH,4.2	karmaXArayaH_3,4.2#RaRTI_wawpuruRaH,4.2	1	01	017	mahABArawam	uxyogaparvaH	-
4.2	suwEH	3.2	--	suwa{puM;3;bahu}/suwa{puM;3;bahu(Ru2;kwa;axAxiH)}/suwa{napuM;3;bahu(Ru2;kwa;axAxiH)}/suwa{puM;3;bahu(Ru3;kwa;svAxiH)}/suwa{napuM;3;bahu(Ru3;kwa;svAxiH)}	suwa{puM;3;bahu}	karwA,5.1	karwA,6.1#hewuH,13.2#hewuH,12.2#hewuH,10.1#hewuH,8.1#hewuH,6.1#hewuH,5.1#karwA,5.1	1	01	017	mahABArawam	uxyogaparvaH	-
5.1	vijiwya	5.1	vijiwya	vi_ji1{avya;lyap;BvAxiH}	vi_ji1{avya;lyap;BvAxiH}	pUrvakAlaH,6.1	pUrvakAlaH,12.2#pUrvakAlaH,10.1#pUrvakAlaH,6.1	1	01	017	mahABArawam	uxyogaparvaH	-
6.1	samAhqwam	8.1	samAhqwam	samAhqwa{puM;2;eka(sam_Af_hq1;kwa;BvAxiH)}/samAhqwa{napuM;1;eka(sam_Af_hq1;kwa;BvAxiH)}/samAhqwa{napuM;2;eka(sam_Af_hq1;kwa;BvAxiH)}	samAhqwa{puM;1;eka(sam_Af_hq1;kwa;BvAxiH)}	prawiyogI,1.1	viSeRaNam,9.1#viSeRaNam,2.1#viSeRaNam,1.1#sup_samucciwaH,13.2#karma,10.1#karma,5.1#prawiyogI,1.1	1	01	017	mahABArawam	uxyogaparvaH	-
7.1	BUmi-	6.1	BUmi-pawi	BUmi	BUmi	RaRTI_wawpuruRaH,7.2	RaRTI_wawpuruRaH,7.2	1	01	017	mahABArawam	uxyogaparvaH	-
7.2	pawIn	6.2	--	pawi{puM;2;bahu}	pawi{puM;2;bahu}	karma,8.1	sup_samucciwaH,13.2#karma,10.1#karma,6.1#karma,5.1#karma,8.1	1	01	017	mahABArawam	uxyogaparvaH	-
8.1	nipIdya	7.1	nipIdya	ni_pId1{avya;lyap;curAxiH}	ni_pId1{avya;lyap;curAxiH}	pUrvakAlaH,6.1	pUrvakAlaH,12.2#pUrvakAlaH,10.1#pUrvakAlaH,6.1	1	01	017	mahABArawam	uxyogaparvaH	-
9.1	waw	9.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}	anuyogI,10.1	viSeRaNam,6.1#viSeRaNam,2.1#viSeRaNam,1.1#sup_samucciwaH,13.2#karma,10.1#karma,6.1#karma,5.1#anuyogI,10.1	1	01	017	mahABArawam	uxyogaparvaH	-
-	-	-	.	-	-	-	-	1	01	018	mahABArawam	uxyogaparvaH	-
1.1	bAlAH	3.1	bAlAH	bAla{puM;1;bahu}/bAlA{swrI;1;bahu}/bAlA{swrI;2;bahu}/bAla{puM;8;bahu}/bAlA{swrI;8;bahu}	bAla{puM;1;bahu}	karwA,9.2	viSeRaNam,17.1#sup_samucciwaH,14.1#karmasamAnAXikaraNam,17.1#karma,8.1#karmasamAnAXikaraNam,3.1#viSeRaNam,3.1#karwA,9.2	1	01	018	mahABArawam	uxyogaparvaH	-
10.1	rAjyam	9.1	rAjyam	rAjya{napuM;1;eka}/rAjya{napuM;2;eka}	rAjya{napuM;2;eka}	karma,11.1	sup_samucciwaH,14.1#karmasamAnAXikaraNam,16.1#karmasamAnAXikaraNam,14.1#karma,12.1#karma,8.1#karmasamAnAXikaraNam,7.1#karma,11.1	1	01	018	mahABArawam	uxyogaparvaH	-
11.1	jihIrRaxBiH	8.1	jihIrRaxBiH	jihIrRa{puM;3;bahu}	jihIrRa{puM;3;bahu}	karwA,7.1	karwA,7.1	1	01	018	mahABArawam	uxyogaparvaH	-
12.1	asaxBiH	7.1	asaxBiH	asaw{napuM;3;bahu(as1;Sawq_lat;BvAxiH)}	asaw{napuM;3;bahu(as1;Sawq_lat;BvAxiH)}	viSeRaNam,13.1	viSeRaNam,13.1#viSeRaNam,5.1#viSeRaNam,4.1#karwA,18.1#karaNam,18.1#karaNam,8.1#karaNam,6.1#hewuH,18.1#hewuH,8.1#hewuH,6.1	1	01	018	mahABArawam	uxyogaparvaH	-
13.1	ugrEH	6.1	ugrEH	ugra{puM;3;bahu}/ugra{napuM;3;bahu}	ugra{puM;3;bahu}	viSeRaNam,13.1	viSeRaNam,12.1#viSeRaNam,5.1#viSeRaNam,4.1#karwA,18.1#karaNam,18.1#karaNam,8.1#karaNam,6.1#hewuH,18.1#hewuH,12.1#hewuH,8.1#hewuH,6.1#viSeRaNam,6.1#viSeRaNam,13.1	1	01	018	mahABArawam	uxyogaparvaH	-
14.1	sarvam	16.1	sarvam	sarva{sarvanAma;puM;2;eka}/sarva{sarvanAma;napuM;1;eka}/sarva{sarvanAma;napuM;2;eka}	sarva{sarvanAma;napuM;1;eka}	karma,18.1	viSeRaNam,18.1#viSeRaNam,16.1#viSeRaNam,10.1#karma,12.1#karma,8.1#muKyakarma,18.1#karmasamAnAXikaraNam,18.1#karma,18.1	1	01	018	mahABArawam	uxyogaparvaH	-
15.1	ca	15.1	ca	ca{avya}	ca{avya}	sambanXaH,14.1	sup_samuccaya_xyowakaH,14.1#sambanXaH,14.1	1	01	018	mahABArawam	uxyogaparvaH	-
16.1	waw	14.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;1;eka}	anuyogI,18.1	viSeRaNam,18.1#viSeRaNam,14.1#viSeRaNam,10.1#sup_samucciwaH,14.1#karma,12.1#karma,8.1#muKyakarma,18.1#karmasamAnAXikaraNam,18.1#anuyogI,18.1	1	01	018	mahABArawam	uxyogaparvaH	-
17.1	vaH	17.1	vaH	yuRmax{sarvanAma;2;bahu}/yuRmax{sarvanAma;6;bahu}/yuRmax{sarvanAma;4;bahu}	yuRmax{sarvanAma;6;bahu}	RaRTIsambanXaH,18.1	prayojanam1,18.1#prayojanam1,12.1#prayojanam1,8.1#prayojanam1,6.1#karma,8.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,7.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,5.1#sup_samucciwaH,14.1#karma,12.1#RaRTIsambanXaH,18.1	1	01	018	mahABArawam	uxyogaparvaH	-
18.1	vixiwam	19.1	vixiwam	vixiwa{puM;2;eka(vix1;kwa;axAxiH)}/vixiwa{napuM;1;eka(vix1;kwa;axAxiH)}/vixiwa{napuM;2;eka(vix1;kwa;axAxiH)}	vixiwa{napuM;1;eka(vix1;kwa;axAxiH)}	-	sup_samucciwaH,14.1#karma,12.1#karma,8.1	1	01	018	mahABArawam	uxyogaparvaH	-
19.1	yaWAvaw	18.1	yaWAvaw	yaWAvaw{avya}	yaWAvaw{avya}	kriyAviSeRaNam,18.1	kriyAviSeRaNam,18.1#kriyAviSeRaNam,8.1	1	01	018	mahABArawam	uxyogaparvaH	-
2.1	wu	4.1	wu	wu{avya}	wu{avya}	sambanXaH,1.1	sambanXaH,1.1	1	01	018	mahABArawam	uxyogaparvaH	-
3.1	ime	1.1	ime	ixam{sarvanAma;puM;1;bahu}/ixam{sarvanAma;napuM;1;xvi}/ixam{sarvanAma;napuM;2;xvi}/ixam{sarvanAma;swrI;1;xvi}/ixam{sarvanAma;swrI;2;xvi}	ixam{sarvanAma;puM;1;bahu}	viSeRaNam,1.1	sup_samucciwaH,14.1#karma,8.1#viSeRaNam,1.1	1	01	018	mahABArawam	uxyogaparvaH	-
4.1	wEH	5.1	wEH	wax{sarvanAma;puM;3;bahu}/wax{sarvanAma;napuM;3;bahu}	wax{sarvanAma;puM;3;bahu}	viSeRaNam,12.1	viSeRaNam,13.1#viSeRaNam,12.1#viSeRaNam,5.1#karaNam,18.1#karaNam,8.1#karaNam,6.1#hewuH,18.1#hewuH,12.1#hewuH,8.1#hewuH,6.1#viSeRaNam,6.1	1	01	018	mahABArawam	uxyogaparvaH	-
