anvaya_no	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	sentno	chaptno	slokano	book	part1	part2
6.1	aswi	-	aswi	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA,1.1	-	6	1	05	upaniRax	ISAvAsyopaniRax	-
7.1	.	-	.	-	-	-	-	6	1	05	upaniRax	ISAvAsyopaniRax	-
1.1	yaH	-	yaH	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	karwA,7.1	karwA,7.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
10.1	AwmAnam	-	AwmAnam	Awman{puM;2;eka}	Awman{puM;2;eka}	karma,14.1	karma,14.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
11.1	wawaH	-	wawaH	wawaH{wasil;avya}	wawaH{wasil;avya}	sambanXaH,13.1	sambanXaH,13.1#apAxAnam,7.1#hewuH5,13.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
12.1	na	-	na	na{avya}	na{avya}	prawiReXaH,13.1	prawiReXaH,13.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
13.1	vijugupsawe	-	vijugupsawe	vi_gup1{karwari;lat;pra;eka;AwmanepaxI;BvAxiH}	vi_gup1{karwari;lat;pra;eka;AwmanepaxI;BvAxiH}	aBihiwa_karwA	-	1	1	06	upaniRax	ISAvAsyopaniRax	-
14.1	(anupaSyawi)	-	anupaSyawi	anu_xqS1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/anupaSyaw{puM;7;eka(anu_xqS1;Sawq_lat;BvAxiH)}/anupaSyaw{napuM;7;eka(anu_xqS1;Sawq_lat;BvAxiH)}	anu_xqS1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	-	1	1	06	upaniRax	ISAvAsyopaniRax	-
15.1	(yaH)	-	yaH	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	karwA,14.1	karwA,14.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
16.1	(saH)	-	-	wax{sarva;puM;1;eka}	wax{sarva;puM;1;eka}	karwA,13.1	karwA,13.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
2.1	wu	-	wu	wu{avya}	wu{avya}	sambanXaH,7.1	sambanXaH,7.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
3.1	sarvANi	-	sarvANi	sarva{sarvanAma;napuM;1;bahu}/sarva{sarvanAma;napuM;2;bahu}/sarvANI{swrI;8;eka}	sarva{sarvanAma;napuM;2;bahu}	viSeRaNam,4.1	viSeRaNam,4.1#karma,7.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
4.1	BUwAni	-	BUwAni	BUwa{napuM;1;bahu}/BUwa{napuM;2;bahu}/BUwa{napuM;1;bahu(BU1;kwa;BvAxiH)}/BUwa{napuM;2;bahu(BU1;kwa;BvAxiH)}	BUwa{napuM;2;bahu(BU1;kwa;BvAxiH)}	karma,7.1	viSeRaNam,3.1#karma,7.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
5.1	Awman(Awmani)	-	Awmani	Awman{puM;7;eka}	Awman{puM;7;eka}	viRayAXikaraNam,7.1	viSeRaNam,7.1#aXikaraNam,7.1#aXikaraNam,4.1#viRayAXikaraNam,7.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
6.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,7.1	sambanXaH,7.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
7.1	anupaSyawi	-	anupaSyawi	anu_xqS1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}/anupaSyaw{puM;7;eka(anu_xqS1;Sawq_lat;BvAxiH)}/anupaSyaw{napuM;7;eka(anu_xqS1;Sawq_lat;BvAxiH)}	anu_xqS1{karwari;lat;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	BAvalakRaNasapwamI_samAnakAlaH,4.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
8.1	sarva-	-	sarva-BUweRu	sarva	sarva	karmaXArayaH,8.2	karmaXArayaH,8.2	1	1	06	upaniRax	ISAvAsyopaniRax	-
8.2	BUweRu	-	-	BUwa{napu;7;bahu}	BUwa{napu;7;bahu}	viRayAXikaraNam,14.1	viRayAXikaraNam,14.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
9.1	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,14.1	sambanXaH,14.1	1	1	06	upaniRax	ISAvAsyopaniRax	-
1.1	yasmin	1	yasmin	yax{sarvanAma;puM;7;eka}/yax{sarvanAma;napuM;7;eka}	yax{sarvanAma;puM;7;eka}	aXikaraNam,6.1	aXikaraNam,14.1#aXikaraNam,7.1#aXikaraNam,6.1#aXikaraNam,3.1#BkarwA,14.1#BkarwA,7.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
10.1	mohaH	12	mohaH	moha{puM;1;eka}	moha{puM;1;eka}	samucciwaH,12.1	viXeya_viSeRaNam,9.1#viXeya_viSeRaNam,4.1#viSeRaNam,12.1#viSeRaNam,11.1#karwA_be_verbs,6.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
11.1	kaH	13	kaH	kim{sarvanAma;puM;1;eka}	kim{sarvanAma;puM;1;eka}	viXeya_viSeRaNam,12.1	viXeya_viSeRaNam,10.1#viXeya_viSeRaNam,9.1#viXeya_viSeRaNam,4.1#viSeRaNam,12.1#karwA_be_verbs,6.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
12.1	SokaH	14	SokaH	Soka{puM;1;eka}	Soka{puM;1;eka}	karwA,16.1	viXeya_viSeRaNam,11.1#viXeya_viSeRaNam,10.1#viXeya_viSeRaNam,9.1#viXeya_viSeRaNam,4.1#karwA_be_verbs,6.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
13.1	ekawvam	9	ekawvam	ekawva{napuM;1;eka}/ekawva{napuM;2;eka}	ekawva{napuM;2;eka}	karma,14.1	karma,14.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
14.1	anupaSyawaH	10	anupaSyawaH	anu_xqS1{karwari;lat;pra;xvi;parasmEpaxI;BvAxiH}/anupaSyaw{puM;2;bahu(anu_xqS1;Sawq_lat;BvAxiH)}/anupaSyaw{puM;5;eka(anu_xqS1;Sawq_lat;BvAxiH)}/anupaSyaw{puM;6;eka(anu_xqS1;Sawq_lat;BvAxiH)}/anupaSyaw{napuM;5;eka(anu_xqS1;Sawq_lat;BvAxiH)}/anupaSyaw{napuM;6;eka(anu_xqS1;Sawq_lat;BvAxiH)}	anupaSyaw{puM;6;eka(anu_xqS1;Sawq_lat;BvAxiH)}	RaRTIsambanXaH,12.1	viSeRaNam,7.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,3.1#RaRTIsambanXaH,2.1#BAvalakRaNasapwamI_samAnakAlaH,6.1#BAvalakRaNasapwamI_samAnakAlaH,3.1#hewuH5,7.1#hewuH5,6.1#hewuH5,3.1#karma,7.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
15.1	(ca)	15	ca	ca{avya}	ca{avya}	sup_samuccaya_xyowakaH,12.1	sup_samuccaya_xyowakaH,14.1#sambanXaH,14.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
16.1	(aswi)	16	.	as{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	as{karwari;lat;pra;eka;parasmEpaxI;axAxiH}	-	-	1	1	07	upaniRax	ISAvAsyopaniRax	-
2.1	sarvANi	4	sarvANi	sarva{sarvanAma;napuM;1;bahu}/sarva{sarvanAma;napuM;2;bahu}/sarvANI{swrI;8;eka}	sarva{sarvanAma;napuM;1;bahu}	viSeRaNam,3.1	viSeRaNam,3.1#sup_samucciwaH,14.1#karma,7.1#karwA_be_verbs,3.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
3.1	BUwAni	5	BUwAni	BUwa{napuM;1;bahu}/BUwa{napuM;2;bahu}/BUwa{napuM;1;bahu(BU1;kwa;BvAxiH)}/BUwa{napuM;2;bahu(BU1;kwa;BvAxiH)}	BUwa{napuM;1;bahu}	karma,6.1	viSeRaNam,2.1#karma,7.1#sup_samucciwaH,14.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
4.1	AwmA	3	AwmA	Awman{puM;1;eka}	Awman{puM;1;eka}	karwA,6.1	viSeRaNam,12.1#viSeRaNam,10.1#karwA_be_verbs,6.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
5.1	eva	6	eva	eva{avya}	eva{avya}	sambanXaH,4.1	sambanXaH,4.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
6.1	aBUw	7	aBUw	BU1{karwari;luf;pra;eka;parasmEpaxI;BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BvAxiH}	-	-	1	1	07	upaniRax	ISAvAsyopaniRax	-
7.1	vijAnawaH	2	vijAnawaH	vijAnaw{puM;2;bahu(vi_jFA1;Sawq_lat;kryAxiH)}/vijAnaw{puM;5;eka(vi_jFA1;Sawq_lat;kryAxiH)}/vijAnaw{puM;6;eka(vi_jFA1;Sawq_lat;kryAxiH)}/vijAnaw{napuM;5;eka(vi_jFA1;Sawq_lat;kryAxiH)}/vijAnaw{napuM;6;eka(vi_jFA1;Sawq_lat;kryAxiH)}	vijAnaw{puM;2;bahu(vi_jFA1;Sawq_lat;kryAxiH)}	RaRTIsambanXaH,4.1	viSeRaNam,14.1#sup_samucciwaH,14.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,10.1#RaRTIsambanXaH,3.1#RaRTIsambanXaH,2.1#BAvalakRaNasapwamI_samAnakAlaH,14.1#BAvalakRaNasapwamI_samAnakAlaH,6.1#BAvalakRaNasapwamI_samAnakAlaH,3.1#hewuH5,14.1#hewuH5,6.1#hewuH5,3.1#apAxAnam,14.1#karma,14.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
8.1	wawra	8	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,16.1	xeSAXikaraNam,14.1#xeSAXikaraNam,6.1#xeSAXikaraNam,3.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
9.1	kaH	11	kaH	kim{sarvanAma;puM;1;eka}	kim{sarvanAma;puM;1;eka}	viXeya_viSeRaNam,10.1	viXeya_viSeRaNam,4.1#viSeRaNam,12.1#viSeRaNam,10.1#karwA_be_verbs,6.1	1	1	07	upaniRax	ISAvAsyopaniRax	-
1.1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	-	viSeRaNam,12.2#viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,9.1#karwA,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
10.1	manIRI	-	manIRI	manIRin{puM;1;eka}	manIRin{puM;1;eka}	-	karwA,15.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
11.1	pariBUH	-	pariBUH	pariBU{puM;1;eka}/pariBU{swrI;1;eka}/pariBU{swrI;2;bahu}	pariBU{puM;1;eka}	-	karmasamAnAXikaraNam,14.1#karma,15.1#karwA,15.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
12.1	svayam-	-	svayam-BU	svayam	svayam	-	bahuvrIhiH,12.2#RaRTI_wawpuruRaH,12.2	1	1	08	upaniRax	ISAvAsyopaniRax	-
12.2	BUH	-	--	BU{swrI;1;eka}/BU{swrI;8;eka}/BU{puM;8;eka}/BU{puM;1;eka}	BU{swrI;1;eka}	-	viSeRaNam,11.1#viSeRaNam,10.1#viSeRaNam,9.1#karwA,15.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
13.1	yAWAwaWyawaH	-	yAWAwaWyawaH	yAWAwaWya{avya;wasil}	yAWAwaWya{avya;wasil}	-	hewuH5,15.1#hewuH5,8.3#hewuH5,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
14.1	arWAn	-	arWAn	arWa{puM;2;bahu}	arWa{puM;2;bahu}	-	karmasamAnAXikaraNam,11.1#karma,15.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
15.1	vyaxaXAw	-	vyaxaXAw	vi_XA1{karwari;laf;pra;eka;parasmEpaxI;juhowyAxiH}	vi_XA1{karwari;laf;pra;eka;parasmEpaxI;juhowyAxiH}	-	-	1	1	08	upaniRax	ISAvAsyopaniRax	-
16.1	SASvawIByaH	-	SASvawIByaH	SASvawI{swrI;4;bahu}/SASvawI{swrI;5;bahu}	SASvawI{swrI;4;bahu}	-	viSeRaNam,17.1#hewuH5,15.1#hewuH5,8.3#hewuH5,2.1#prayojanam1,15.1#prayojanam1,8.3#prayojanam1,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
17.1	samAByaH	-	samAByaH	samA{swrI;4;bahu}/samA{swrI;5;bahu}/samA{sarvanAma;swrI;4;bahu}/samA{sarvanAma;swrI;5;bahu}	samA{swrI;4;bahu}	-	viSeRaNam,16.1#hewuH5,15.1#hewuH5,8.3#hewuH5,2.1#prayojanam1,15.1#prayojanam1,8.3#prayojanam1,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
18.1	.	-	.	-	-	-	-	1	1	08	upaniRax	ISAvAsyopaniRax	-
2.1	paryagAw	-	paryagAw	pari_i1{karwari;luf;pra;eka;parasmEpaxI;axAxiH}	pari_i1{karwari;luf;pra;eka;parasmEpaxI;axAxiH}	-	-	1	1	08	upaniRax	ISAvAsyopaniRax	-
3.1	Sukram	-	Sukram	Sukra{napuM;1;eka}/Sukra{napuM;2;eka}	Sukra{napuM;1;eka}	-	karmasamAnAXikaraNam,8.3#karmasamAnAXikaraNam,7.1#karmasamAnAXikaraNam,5.2#karmasamAnAXikaraNam,4.2#karwA,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
4.1	a-	-	a-kAya	a	a	-	naF_wawpuruRaH,4.2	1	1	08	upaniRax	ISAvAsyopaniRax	-
4.2	kAyam	-	--	kAya{puM;2;eka}/kAya{napuM;1;eka}/kAya{napuM;2;eka}	kAya{puM;2;eka}	-	viSeRaNam,8.3#viSeRaNam,7.1#viSeRaNam,5.2#viSeRaNam,3.1#karmasamAnAXikaraNam,8.3#karmasamAnAXikaraNam,7.1#karmasamAnAXikaraNam,5.2#karmasamAnAXikaraNam,3.1#karwA,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
5.1	a-	-	a-vraNa	a	a	-	naF_wawpuruRaH,5.2	1	1	08	upaniRax	ISAvAsyopaniRax	-
5.2	vraNam	-	--	vraNa{puM;2;eka}/vraNa{napuM;1;eka}/vraNa{napuM;2;eka}	vraNa{puM;2;eka}	-	viSeRaNam,8.3#viSeRaNam,7.1#viSeRaNam,4.2#viSeRaNam,3.1#karmasamAnAXikaraNam,8.3#karmasamAnAXikaraNam,7.1#karmasamAnAXikaraNam,4.2#karmasamAnAXikaraNam,3.1#karwA,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
6.1	a-	-	a-	a	a	-	-	1	1	08	upaniRax	ISAvAsyopaniRax	-
6.2	snAviram	-	--	-	-	-	-	1	1	08	upaniRax	ISAvAsyopaniRax	-
7.1	SuxXam	-	SuxXam	SuxXa{puM;2;eka}/SuxXa{napuM;1;eka}/SuxXa{napuM;2;eka}	SuxXa{puM;2;eka}	-	viSeRaNam,8.3#viSeRaNam,5.2#viSeRaNam,4.2#viSeRaNam,3.1#karmasamAnAXikaraNam,8.3#karmasamAnAXikaraNam,5.2#karmasamAnAXikaraNam,4.2#karmasamAnAXikaraNam,3.1#karwA,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
8.1	a-	-	a-pApa-vixXa	a	a	-	naF_wawpuruRaH,8.3	1	1	08	upaniRax	ISAvAsyopaniRax	-
8.2	pApa-	-	--	pApa	pApa	-	karmaXArayaH_3,8.3#karmaXArayaH_2,8.3	1	1	08	upaniRax	ISAvAsyopaniRax	-
8.3	vixXam	-	--	vixXa{puM;2;eka(vyaX1;kwa;xivAxiH)}/vixXa{napuM;1;eka(vyaX1;kwa;xivAxiH)}/vixXa{napuM;2;eka(vyaX1;kwa;xivAxiH)}	vixXa{puM;2;eka(vyaX1;kwa;xivAxiH)}	-	viSeRaNam,7.1#viSeRaNam,5.2#viSeRaNam,4.2#viSeRaNam,3.1#karmasamAnAXikaraNam,7.1#karmasamAnAXikaraNam,5.2#karmasamAnAXikaraNam,4.2#karmasamAnAXikaraNam,3.1#karma,15.1#karwA,15.1#karwA,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
9.1	kaviH	-	kaviH	kavi{puM;1;eka}	kavi{puM;1;eka}	-	karwA,15.1#karwA,2.1	1	1	08	upaniRax	ISAvAsyopaniRax	-
1.1	anXam	5.1	anXaM	anXa{puM;2;eka}/anXa{napuM;1;eka}/anXa{napuM;2;eka}	anXa{napuM;2;eka}	viSeRaNam,2.1	viSeRaNam,2.1#karma,6.1#karma,3.1	1	1	09	upaniRax	ISAvAsyopaniRax	-
2.1	wamaH	6.1	wamaH	wama{puM;1;eka}/wamas{napuM;1;eka}/wamas{napuM;2;eka}/wamas{napuM;8;eka}	wamas{napuM;2;eka}	karma,3.1	karma,6.1#karma,3.1	1	1	09	upaniRax	ISAvAsyopaniRax	-
3.1	praviSanwi	7.1	praviSanwi	pra_viS1{karwari;lat;pra;bahu;parasmEpaxI;wuxAxiH}/praviSaw{napuM;1;bahu(pra_viS1;Sawq_lat;wuxAxiH)}/praviSaw{napuM;2;bahu(pra_viS1;Sawq_lat;wuxAxiH)}	pra_viS1{karwari;lat;pra;bahu;parasmEpaxI;wuxAxiH}	aBihiwa_karwA,7.1;sakarmaka	karma,6.1#varwamAnasamAnakAlaH,6.1#karwA,6.1#aBihiwa_karwA,7.1;sakarmaka	1	1	09	upaniRax	ISAvAsyopaniRax	-
4.1	ye	1.1	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi}	yax{sarvanAma;puM;1;bahu}	karwA,6.1;niwya_sambanXaH,7.1	karma,6.1#karwA,6.1#niwya_sambanXaH,7.1	1	1	09	upaniRax	ISAvAsyopaniRax	-
5.1	avixyAm	2.1	avixyAm	avixyA{swrI;2;eka}	avixyA{swrI;2;eka}	karma,6.1	karma,6.1	1	1	09	upaniRax	ISAvAsyopaniRax	-
6.1	upAsawe	3.1	upAsawe	upa_As1{karwari;lat;pra;bahu;AwmanepaxI;axAxiH}/upAsaw{puM;4;eka(upa_As1;Sawq_lat;axAxiH)}/upAsaw{napuM;4;eka(upa_As1;Sawq_lat;axAxiH)}	upa_As1{karwari;lat;pra;bahu;AwmanepaxI;axAxiH}	aBihiwa_karwA,4.1;sakarmaka	aBihiwa_karwA,4.1;sakarmaka	1	1	09	upaniRax	ISAvAsyopaniRax	-
7.1	(we)	4.1	.	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}	wax{sarvanAma;puM;1;bahu}	karwA,3.1	karwA,3.1	1	1	09	upaniRax	ISAvAsyopaniRax	-
1.1	wawaH	8.1	wawaH	wawaH{avya}	wawaH{avya}	wulanA_binxuH,2.1	sambanXaH,9.1#kArya_xyowakaH,9.1#wulanA_binxuH,2.1	2	1	09	upaniRax	ISAvAsyopaniRax	-
10.1	(praviSanwi)	17.1	.	pra_viS{karwari;lat;pra;bahu;parasmEpaxI;viSaz;wuxAxiH}/pra_viS1{Sawq;lat;viSaz;wuxAxiH(praviSaw;nA;napuM;1;bahu)}/pra_viS1{Sawq;lat;viSaz;wuxAxiH(praviSaw;nA;napuM;2;bahu)}/pra_viS1{Sawq;lat;viSaz;wuxAxiH(praviSaw;nA;napuM;8;bahu)}	-	-	-	2	1	09	upaniRax	ISAvAsyopaniRax	-
2.1	BUyaH	13.1	BUyaH	BUyaH{avya}/BUyas{napuM;1;eka}/BUyas{napuM;2;eka}/BUyas{napuM;8;eka}	BUyas{napuM;2;eka}	viSeRaNam,5.1	viSeRaNam,5.1#gawikarma,9.1#kriyAviSeRaNam,9.1	2	1	09	upaniRax	ISAvAsyopaniRax	-
3.1	iva	14.1	iva	iva{avya}	iva{avya}	sambanXaH,2.1	upamAnam_rahiwa_upamAna_xyowakaH,4.1#sambanXaH,2.1	2	1	09	upaniRax	ISAvAsyopaniRax	-
4.1	we	15.1	we	wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;swrI;1;xvi}/wax{sarvanAma;swrI;2;xvi}/yuRmax{sarvanAma;6;eka}/yuRmax{sarvanAma;4;eka}	yuRmax{sarvanAma;4;eka}	karwA,10.1	prayojanam1,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,2.1#viSeRaNam,6.1#gawikarma,9.1#viSeRaNam,9.1#gawikarwA,9.1#karwA,10.1	2	1	09	upaniRax	ISAvAsyopaniRax	-
5.1	wamaH	16.1	wamaH	wama{puM;1;eka}/wamas{napuM;1;eka}/wamas{napuM;2;eka}/wamas{napuM;8;eka}	wamas{napuM;2;eka}	karma,10.1	gawikarma,9.1#karma,10.1	2	1	09	upaniRax	ISAvAsyopaniRax	-
6.1	ye	9.1	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi}	yax{sarvanAma;puM;1;bahu}	karwA,9.1;niwya_sambanXaH,4.1	niwya_sambanXaH1,4.1#gawikarma,9.1#viSeRaNam,9.1#gawikarwA,9.1	2	1	09	upaniRax	ISAvAsyopaniRax	-
7.1	u	10.1	u	u{avya}	u{avya}	sambanXaH,10.1	sambanXaH,10.1	2	1	09	upaniRax	ISAvAsyopaniRax	-
8.1	vixyAyAM	11.1	vixyAyAM	vixyA{swrI;7;eka}	vixyA{swrI;7;eka}	aXikaraNam,9.1	aXikaraNam,9.1	2	1	09	upaniRax	ISAvAsyopaniRax	-
9.1	rawAH	12.1	rawAH	rawa{puM;1;bahu(ram1;kwa;BvAxiH)}/rawA{swrI;1;bahu(ram1;kwa;BvAxiH)}/rawA{swrI;2;bahu(ram1;kwa;BvAxiH)}	rawa{puM;1;bahu(ram1;kwa;BvAxiH)}	-	-	2	1	09	upaniRax	ISAvAsyopaniRax	-
1.1	anyaw	1.1	anyaw	anyaw{avya}/anya{sarvanAma;napuM;1;eka}/anya{sarvanAma;napuM;2;eka}	anya{sarvanAma;napuM;2;eka}	karmasamAnAXikaraNam,3.1	muKyakarma,3.1#viSeRaNam,5.1#karmasamAnAXikaraNam,3.1	1	1	10	upaniRax	ISAvAsyopaniRax	-
2.1	eva	2.1	eva	eva{avya}	eva{avya}	sambanXaH,1.1	sambanXaH,1.1	1	1	10	upaniRax	ISAvAsyopaniRax	-
3.1	AhuH	5.1	AhuH	brU1{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	brU1{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	-	-	1	1	10	upaniRax	ISAvAsyopaniRax	-
4.1	vixyayA	3.1	vixyayA	vixyA{swrI;3;eka}	vixyA{swrI;3;eka}	RaRTIsambanXaH,5.1	RaRTIsambanXaH,5.1	1	1	10	upaniRax	ISAvAsyopaniRax	-
5.1	(Palam)	4.1	.	-	-	karma,3.1	karma,3.1	1	1	10	upaniRax	ISAvAsyopaniRax	-
1.1	anyaw	-	anyaw	anyaw{avya}/anya{sarvanAma;napuM;1;eka}/anya{sarvanAma;napuM;2;eka}	anya{sarvanAma;napuM;2;eka}	karmasamAnAXikaraNam,2.1	muKyakarma,2.1#viSeRaNam,4.1#karmasamAnAXikaraNam,2.1	2	1	10	upaniRax	ISAvAsyopaniRax	-
2.1	AhuH	-	AhuH	brU1{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	brU1{karwari;lat;pra;bahu;parasmEpaxI;axAxiH}	-	-	2	1	10	upaniRax	ISAvAsyopaniRax	-
3.1	avixyayA	-	avixyAyAH	avixyA{swrI;3;eka}	avixyA{swrI;3;eka}	RaRTIsambanXaH,4.1	RaRTIsambanXaH,4.1	2	1	10	upaniRax	ISAvAsyopaniRax	-
4.1	(Palam)	-	.	-	-	karma,2.1	karma,2.1	2	1	10	upaniRax	ISAvAsyopaniRax	-
1.1	iwi	9.1	iwi	iwi{avya}	iwi{avya}	kriyAviSeRaNam,2.1	karma,2.1#kriyAviSeRaNam,2.1#sambanXaH,7.1	3	1	10	upaniRax	ISAvAsyopaniRax	-
2.1	SuSruma	17.1	SuSruma	Sru1{karwari;lit;u;bahu;parasmEpaxI;BvAxiH}	Sru1{karwari;lit;u;bahu;parasmEpaxI;BvAxiH}	aBihiwa_karwA;sakarmakaH	aBihiwa_karwA;sakarmakaH	3	1	10	upaniRax	ISAvAsyopaniRax	-
3.1	XIrANAM	14.1	XIrANAM	XIra{puM;6;bahu}/XIra{napuM;6;bahu}/XIrA{swrI;6;bahu}	XIra{puM;6;bahu}	RaRTIsambanXaH,8.1	RaRTIsambanXaH,5.1#viSeRaNam,5.1#RaRTIsambanXaH,8.1	3	1	10	upaniRax	ISAvAsyopaniRax	-
4.1	ye	10.1	ye	yax{sarvanAma;puM;1;bahu}/yax{sarvanAma;napuM;1;xvi}/yax{sarvanAma;napuM;2;xvi}/yax{sarvanAma;swrI;1;xvi}/yax{sarvanAma;swrI;2;xvi}	yax{sarvanAma;puM;1;bahu}	karwA,7.1;niwya_sambanXaH,9.1	karwA,7.1#niwya_sambanXaH,9.1	3	1	10	upaniRax	ISAvAsyopaniRax	-
5.1	naH	11.1	naH	asmax{sarvanAma;2;bahu}/asmax{sarvanAma;6;bahu}/asmax{sarvanAma;4;bahu}/nq{puM;8;eka}	asmax{sarvanAma;4;bahu}	sampraxAnam,7.1	RaRTIsambanXaH,#prayojanam,7.1#sampraxAnam,7.1	3	1	10	upaniRax	ISAvAsyopaniRax	-
6.1	waw	15.1	waw	wax{sarvanAma;napuM;1;eka}/wax{sarvanAma;napuM;2;eka}	wax{sarvanAma;napuM;2;eka}	karma,7.1	karma,7.1#parAmarSaH,8.1#viSeRaNam,8.1	3	1	10	upaniRax	ISAvAsyopaniRax	-
7.1	vicacakRire	12.1	vicacakRire	vi_cakR{karwari;lit;pra;bahu;AwmanepaxI;cakRif;axAxiH}	vi_cakR{karwari;lit;pra;bahu;AwmanepaxI;cakRif;axAxiH}	aBihiwa_karwA,4.1;sakarmakaH	aBihiwa_karwA,4.1;sakarmakaH	3	1	10	upaniRax	ISAvAsyopaniRax	-
8.1	(vacaH)	16.1	.	vacas{napuM;1;eka}/vacas{napuM;2;eka}	vacas{napuM;2;eka}	karma,2.1	karma,2.1	3	1	10	upaniRax	ISAvAsyopaniRax	-
9.1	(weRAm)	13.1	-	wax{sarvanAma;puM;6;bahu}/wax{sarvanAma;napuM;6;bahu}	wax{sarvanAma;puM;6;bahu}	viSeRaNam,3.1	viSeRaNam,3.1	3	1	10	upaniRax	ISAvAsyopaniRax	-
1.1	vixyAm	2.1	vixyAm	vix1{karwari;viXilif;u;eka;parasmEpaxI;axAxiH}/vixyA{swrI;2;eka}	vixyA{swrI;2;eka}	GatakaH,8.1	sup_samucciwaH,3.1#karma,13.1#karma,7.1#samucciwaH,3.1#GatakaH,8.1	1	1	11	upaniRax	ISAvAsyopaniRax	-
