19.2	aBimuKI	-	--	aBimuKI{swrI;1;eka}	aBimuKI{swrI;1;eka}	viSeRaNam,1.2	viSeRaNam,1.2	1	03	075	kumArasamBavam",@null,@null}
2.1	api	-	api	api{avya}	api{avya}	sambanXaH,18.1	sambanXaH,1.2#sambanXaH,18.1	1	03	075	kumArasamBavam",@null,@null}
20.1	kaWaFciw	-	kaWaFciw	kaWaFciw{avya}	kaWaFciw{avya}	sambanXaH,18.1	sambanXaH,18.1	1	03	075	kumArasamBavam",@null,@null}
21.1	.	-	.	-	-	-	-	1	03	075	kumArasamBavam",@null,@null}
3.1	piwuH	-	piwuH	piwq{puM;5;eka}/piwq{puM;6;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,13.1	RaRTIsambanXaH,19.1#RaRTIsambanXaH,16.2#RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,4.2	1	03	075	kumArasamBavam",@null,@null}
4.1	uw-	-	uw-SirasaH	uw	uw	bahuvrIhiH,4.2	samAsaH,4.2#bahuvrIhiH,4.2	1	03	075	kumArasamBavam",@null,@null}
4.2	SirasaH	-	--	Siras{napuM;5;eka}/Siras{napuM;6;eka}/Siras{puM;8;bahu}/Siras{puM;1;bahu}/Siras{puM;2;bahu}/Siras{puM;5;eka}/Siras{puM;6;eka}	Siras{puM;6;eka}	viSeRaNam,3.1	viSeRaNam,10.1#sup_samucciwaH,10.1#RaRTIsambanXaH,19.1#RaRTIsambanXaH,16.2#RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.1#RaRTIsambanXaH,9.1#RaRTIsambanXaH,8.1#RaRTIsambanXaH,6.1#RaRTIsambanXaH,5.1#RaRTIsambanXaH,3.1#viSeRaNam,3.1	1	03	075	kumArasamBavam",@null,@null}
5.1	aBilARam	-	aBilARam	aBilARa{puM;2;eka}	aBilARa{puM;2;eka}	viSeRaNam,9.1	sup_samucciwaH,10.1#viSeRaNam,9.1	1	03	075	kumArasamBavam",@null,@null}
6.1	vyarWam	-	vyarWam	vyarWa{puM;2;eka}/vyarWa{napuM;1;eka}/vyarWa{napuM;2;eka}	vyarWa{puM;2;eka}	viSeRaNam,9.1	sup_samucciwaH,10.1#viSeRaNam,9.1	1	03	075	kumArasamBavam",@null,@null}
7.1	samarWya	-	samarWya	samarWya{lyap;avya}	samarWya{lyap;avya}	pUrvakAlaH,18.1	pUrvakAlaH,18.1	1	03	075	kumArasamBavam",@null,@null}
8.1	laliwam	-	laliwam	laliwa{puM;2;eka}/laliwa{napuM;1;eka}/laliwa{napuM;2;eka}	laliwa{napuM;2;eka}	viSeRaNam,9.1	sup_samucciwaH,10.1#viSeRaNam,9.1	1	03	075	kumArasamBavam",@null,@null}
9.1	vapuH	-	vapuH	vapus{napuM;1;eka}/vapus{napuM;2;eka}/vapus{napuM;8;eka}	vapus{napuM;2;eka}	karma,7.1	sup_samucciwaH,10.1#karma,7.1	1	03	075	kumArasamBavam",@null,@null}
1.1	sapaxi	-	sapaxi	sapaxi{avya}	sapaxi{avya}	sambanXaH,15.1	sambanXaH,15.1	1	03	076	kumArasamBavam",@null,@null}
10.1	iva	-	iva	iva{avya}	iva{avya}	upamAna_xyowakaH,9.2	upamAnam_rahiwa_upamAna_xyowakaH,11.1#upamAna_xyowakaH,9.2	1	03	076	kumArasamBavam",@null,@null}
11.1	biBraw	-	biBraw	biBraw{puM;1;eka(Bq2;Sawq_lat;juhowyAxiH)}/biBraw{napuM;1;eka(Bq2;Sawq_lat;juhowyAxiH)}/biBraw{napuM;2;eka(Bq2;Sawq_lat;juhowyAxiH)}	biBraw{puM;1;eka(Bq2;Sawq_lat;juhowyAxiH)}	varwamAnasamAnakAlaH,15.1	varwamAnasamAnakAlaH,15.1#karwA_be_verbs,15.1#viXeya_viSeRaNam,9.2#viXeya_viSeRaNam,6.1	1	03	076	kumArasamBavam",@null,@null}
12.1	paxminIm	-	paxminIm	paxminI{swrI;2;eka}	paxminI{swrI;2;eka}	karma,11.1	karma,11.1	1	03	076	kumArasamBavam",@null,@null}
13.1	xanwa-	-	xanwa-lagnAm	xanwa	xanwa	RaRTI_wawpuruRaH,13.2	samAsaH,13.2#RaRTI_wawpuruRaH,13.2	1	03	076	kumArasamBavam",@null,@null}
13.2	lagnAm	-	--	lagnA{swrI;2;eka(lasj1;kwa;wuxAxiH)}	lagnA{swrI;2;eka(lasj1;kwa;wuxAxiH)}	viSeRaNam,12.1	viSeRaNam,12.1	1	03	076	kumArasamBavam",@null,@null}
14.1	prawipaWa-	-	prawipaWa-gawiH	prawipaWa	prawipaWa	bahuvrIhiH,14.2	samAsaH,14.2#bahuvrIhiH,14.2	1	03	076	kumArasamBavam",@null,@null}
14.2	gawiH	-	--	gawi{swrI;1;eka}/gawi{puM;1;eka}	gawi{puM;1;eka}	viSeRaNam,9.2	viXeya_viSeRaNam,11.1#viXeya_viSeRaNam,9.2#upamAnam,6.1#karwA_be_verbs,15.1#viSeRaNam,9.2	1	03	076	kumArasamBavam",@null,@null}
15.1	AsIw	-	AsIw	as2{karwari;laf;pra;eka;parasmEpaxI;axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA	-	1	03	076	kumArasamBavam",@null,@null}
16.1	vega-	-	vega-xIrGI-kqwAfgaH	vega	vega	wqwIyA_wawpuruRaH,16.3	samAsaH,16.2#wqwIyA_wawpuruRaH,16.3	1	03	076	kumArasamBavam",@null,@null}
16.2	xIrGI-	-	--	-xIrGI	-xIrGI	bahuvrIhiH,16.3	bahuvrIhiH,16.3	1	03	076	kumArasamBavam",@null,@null}
16.3	kqwAfgaH	-	--	kqwAfga{pu;1;eka}	kqwAfga{pu;1;eka}	viSeRaNam,6.1	viSeRaNam,6.1	1	03	076	kumArasamBavam",@null,@null}
2.1	mukuliwa-	-	mukuliwa-akRIm	mukuliwa	mukuliwa	bahuvrIhiH,2.2	bahuvrIhiH,2.2	1	03	076	kumArasamBavam",@null,@null}
2.2	akRIm	-	--	akRI{swrI;2;eka}	akRI{swrI;2;eka}	viSeRaNam,4.1	viSeRaNam,4.1	1	03	076	kumArasamBavam",@null,@null}
3.1	ruxra-	-	ruxra-saMramBa-BIwyA	ruxra	ruxra	RaRTI_wawpuruRaH,3.2	samAsaH,3.2#RaRTI_wawpuruRaH,3.2	1	03	076	kumArasamBavam",@null,@null}
3.2	saMramBa-	-	--	saMramBa	saMramBa	paFcamI_wawpuruRaH,3.3	samAsaH,3.3#paFcamI_wawpuruRaH,3.3	1	03	076	kumArasamBavam",@null,@null}
3.3	BIwyA	-	--	BIwi{swrI;3;eka}	BIwi{swrI;3;eka}	hewuH,7.1	hewuH,7.1	1	03	076	kumArasamBavam",@null,@null}
4.1	xuhiwaram	-	xuhiwaram	xuhiwq{swrI;2;eka}	xuhiwq{swrI;2;eka}	karma,7.1	karma,7.1	1	03	076	kumArasamBavam",@null,@null}
5.1	anukampyAm	-	anukampyAm	anukampyA{swrI;2;eka}	anukampyA{swrI;2;eka}	viSeRaNam,4.1	karma,7.1#viSeRaNam,4.1	1	03	076	kumArasamBavam",@null,@null}
6.1	axriH	-	axriH	axri{puM;1;eka}	axri{puM;1;eka}	karwA,15.1	karwA,15.1	1	03	076	kumArasamBavam",@null,@null}
7.1	AxAya	-	AxAya	Af_xE1{karwari;lot;ma;eka;parasmEpaxI;BvAxiH}/Af_xA3{avya{lyap;juhowyAxiH}/Af_xA1{avya{lyap;BvAxiH}/Af_xA2{avya{lyap;axAxiH}	Af_xA2{avya{lyap;axAxiH}	pUrvakAlaH,15.1	pUrvakAlaH,15.1	1	03	076	kumArasamBavam",@null,@null}
8.1	xorByAm	-	xorByAm	xos{puM;3;xvi}/xos{puM;4;xvi}/xos{puM;5;xvi}	xos{puM;3;xvi}	karaNam,7.1	hewuH5,15.1#hewuH5,13.2#hewuH5,11.1#prayojanam1,15.1#prayojanam1,13.2#prayojanam1,11.1#hewuH,15.1#hewuH,13.2#hewuH,11.1#karaNam,7.1	1	03	076	kumArasamBavam",@null,@null}
9.1	sura-	-	sura-gajaH	sura	sura	RaRTI_wawpuruRaH,9.2	samAsaH,9.2#RaRTI_wawpuruRaH,9.2	1	03	076	kumArasamBavam",@null,@null}
9.2	gajaH	-	--	gaja{puM;1;eka}	gaja{puM;1;eka}	upamAnam,6.1	viXeya_viSeRaNam,6.1#viSeRaNam,14.2#viSeRaNam,11.1#upamAnam,14.2#upamAnam,6.1#karwA_be_verbs,15.1	1	03	076	kumArasamBavam",@null,@null}
1.1	aWa	-	aWa	aWa{avya}	aWa{avya}	sambanXaH,6.1	sambanXaH,6.1	1	04	001	kumArasamBavam",@null,@null}
10.1	asahya-	-	asahya-vexanam	asahya	asahya	bahuvrIhiH,10.2	bahuvrIhiH,10.2	1	04	001	kumArasamBavam",@null,@null}
10.2	vexanam	-	--	vexana{napuM;1;eka(vix1;lyut;axAxiH)}/vexana{napuM;2;eka(vix1;lyut;axAxiH)}/vexana{napuM;1;eka(vix3;lyut;wuxAxiH)}/vexana{napuM;2;eka(vix3;lyut;wuxAxiH)}/vexana{napuM;1;eka(vix4;lyut;ruXAxiH)}/vexana{napuM;2;eka(vix4;lyut;ruXAxiH)}/vexana{puM;2;eka}	vexana{napuM;2;eka(vix3;lyut;wuxAxiH)}	viSeRaNam,9.2	viSeRaNam,9.2	1	04	001	kumArasamBavam",@null,@null}
11.1	.	-	.	-	-	-	-	1	04	001	kumArasamBavam",@null,@null}
2.1	moha-	-	moha-parAyaNA	moha	moha	bahuvrIhiH,2.2	bahuvrIhiH,2.2	1	04	001	kumArasamBavam",@null,@null}
2.2	parAyaNA	-	--	parAyaNA{swrI;1;eka}	parAyaNA{swrI;1;eka}	viSeRaNam,5.2	viSeRaNam,6.1#viSeRaNam,5.2#viSeRaNam,4.1#viSeRaNam,3.1#karwA,6.1	1	04	001	kumArasamBavam",@null,@null}
3.1	sawI	-	sawI	sawI{swrI;1;eka}/sawI{swrI;1;eka(as2;Sawq_lat;axAxiH)}	sawI{swrI;1;eka}	viSeRaNam,5.2	varwamAnasamAnakAlaH,6.1#karwA,6.1#viSeRaNam,6.1#viSeRaNam,5.2#viSeRaNam,4.1	1	04	001	kumArasamBavam",@null,@null}
4.1	vivaSA	-	vivaSA	vivaSA{swrI;1;eka}	vivaSA{swrI;1;eka}	viSeRaNam,5.2	karwA,6.1#viSeRaNam,5.2	1	04	001	kumArasamBavam",@null,@null}
5.1	kAma-	-	kAma-vaXUH	kAma	kAma	RaRTI_wawpuruRaH,5.2	RaRTI_wawpuruRaH,5.2	1	04	001	kumArasamBavam",@null,@null}
5.2	vaXUH	-	--	vaXu{swrI;2;bahu}/vaXU{swrI;1;eka}/vaXU{swrI;2;bahu}/vaXU{puM;8;eka}/vaXU{puM;1;eka}	vaXU{swrI;1;eka}	karwA,6.1	viSeRaNam,6.1#karwA,6.1#karma,10.2	1	04	001	kumArasamBavam",@null,@null}
6.1	viboXiwA	-	viboXiwA	vi_buX1{karwari;lut;pra;eka;parasmEpaxI;BvAxiH}/vi_buX1{karmaNi{lut;pra;eka;AwmanepaxI;BvAxiH}/vi_buX2{karwari{lut;pra;eka;parasmEpaxI;BvAxiH}/viboXiwq{puM;1;eka(vi_buX1;wqc;BvAxiH)}/viboXiwA{swrI;1;eka(vi_buX1;kwa;BvAxiH)}/viboXiwq{puM;1;eka(vi_buX3;wqc;xivAxiH)}/viboXiwA{swrI;1;eka(vi_buX3;kwa;xivAxiH)}	vi_buX1{karwari;lut;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA	-	1	04	001	kumArasamBavam",@null,@null}
7.1	viXinA	-	viXinA	viXi{puM;3;eka}	viXi{puM;3;eka}	karaNam,6.1	karaNam,10.2#hewuH,10.2#karaNam,6.1	1	04	001	kumArasamBavam",@null,@null}
8.1	prawipAxayiRyawA	-	prawipAxayiRyawA	prawipAxayiRyawA{swrI;1;eka}	prawipAxayiRyawA{swrI;1;eka}	viSeRaNam,5.2	viSeRaNam,5.2	1	04	001	kumArasamBavam",@null,@null}
9.1	nava-	-	nava-vEXavyam	nava}/navan	nava	karmaXArayaH,9.2	karmaXArayaH,9.2	1	04	001	kumArasamBavam",@null,@null}
9.2	vEXavyam	-	--	vEXavya{napuM;1;eka}/vEXavya{napuM;2;eka}/vEXavya{puM;2;eka}	vEXavya{napuM;2;eka}	karma,8.1	viSeRaNam,10.2#karma,10.2#karma,8.1	1	04	001	kumArasamBavam",@null,@null}
1.1	avaXAna-	-	avaXAna-pare	avaXAna(ava_XA1;lyut;juhowyAxiH)	avaXAna(ava_XA1;lyut;juhowyAxiH)	bahuvrIhiH,1.2	samAsaH,1.2#bahuvrIhiH,1.2	1	04	002	kumArasamBavam",@null,@null}
1.2	pare	-	--	para{sarvanAma;puM;1;bahu}/para{sarvanAma;napuM;1;xvi}/para{sarvanAma;napuM;2;xvi}/parA{sarvanAma;swrI;1;xvi}/parA{sarvanAma;swrI;2;xvi}/para{napuM;8;xvi}/parA{swrI;8;eka}/parA{swrI;8;xvi}/para{sarvanAma;puM;7;eka}/para{sarvanAma;napuM;7;eka}/para{puM;7;eka}/para{napuM;1;xvi}/para{napuM;2;xvi}/para{napuM;7;eka}/parA{swrI;1;xvi}/parA{swrI;2;xvi}	para{sarvanAma;napuM;2;xvi}	viSeRaNam,5.1	viSeRaNam,4.3#karma,7.1#karma,2.1#Bkarma,4.3#viSeRaNam,5.1#aXikaraNam,7.1#aXikaraNam,4.3#aXikaraNam,2.1#BkarwA,4.3	1	04	002	kumArasamBavam",@null,@null}
10.1	priyam	-	priyam	priya{puM;2;eka}/priya{napuM;1;eka}/priya{napuM;2;eka}	priya{puM;2;eka}	karma,7.1	viSeRaNam,11.3#karma,7.1	1	04	002	kumArasamBavam",@null,@null}
11.1	awyanwa-	-	awyanwa-vilupwa-xarSanam	awyanwa	awyanwa	bahuvrIhiH,11.3	samAsaH,11.2#bahuvrIhiH,11.3	1	04	002	kumArasamBavam",@null,@null}
11.2	vilupwa-	-	--	vilupwa	vilupwa	bahuvrIhiH,11.3	samAsaH,11.3#bahuvrIhiH,11.3	1	04	002	kumArasamBavam",@null,@null}
11.3	xarSanam	-	--	xarSana{puM;2;eka}/xarSana{napuM;1;eka}/xarSana{napuM;2;eka}	xarSana{puM;2;eka}	viSeRaNam,10.1	karmasamAnAXikaraNam,10.1#viSeRaNam,10.1	1	04	002	kumArasamBavam",@null,@null}
12.1	.	-	.	-	-	-	-	1	04	002	kumArasamBavam",@null,@null}
2.1	cakAra	-	cakAra	kq2{karwari;lit;pra;eka;parasmEpaxI;svAxiH}/kq2{karwari;lit;u;eka;parasmEpaxI;svAxiH}/kq3{karwari;lit;pra;eka;parasmEpaxI;wanAxiH}/kq3{karwari;lit;u;eka;parasmEpaxI;wanAxiH}/kQ1{karwari;lit;pra;eka;parasmEpaxI;wuxAxiH}/kQ1{karwari;lit;u;eka;parasmEpaxI;wuxAxiH}	kq2{karwari;lit;pra;eka;parasmEpaxI;svAxiH}	aBihiwa_karwA	-	1	04	002	kumArasamBavam",@null,@null}
3.1	sA	-	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karwA,2.1	karwA,7.1#karwA,2.1	1	04	002	kumArasamBavam",@null,@null}
4.1	pralaya-	-	pralaya-anwa-unmiRiwe	pralaya(pra_lI1;GaF;xivAxiH)	pralaya(pra_lI1;GaF;xivAxiH)	RaRTI_wawpuruRaH,4.2	samAsaH,4.2#RaRTI_wawpuruRaH,4.2	1	04	002	kumArasamBavam",@null,@null}
4.2	anwa-	-	--	anwa	anwa	sapwamI_wawpuruRaH,4.3	samAsaH,4.3#sapwamI_wawpuruRaH,4.3	1	04	002	kumArasamBavam",@null,@null}
4.3	unmiRiwe	-	--	unmiRiwa{puM;7;eka(uw_miR2;kwa;wuxAxiH)}/unmiRiwa{napuM;1;xvi(uw_miR2;kwa;wuxAxiH)}/unmiRiwa{napuM;2;xvi(uw_miR2;kwa;wuxAxiH)}/unmiRiwa{napuM;7;eka(uw_miR2;kwa;wuxAxiH)}/unmiRiwA{swrI;1;xvi(uw_miR2;kwa;wuxAxiH)}/unmiRiwA{swrI;2;xvi(uw_miR2;kwa;wuxAxiH)}/unmiRiwa{napuM;8;xvi}/unmiRiwA{swrI;8;eka}/unmiRiwA{swrI;8;xvi}	unmiRiwa{napuM;2;xvi(uw_miR2;kwa;wuxAxiH)}	viSeRaNam,5.1	viSeRaNam,5.1#karmasamAnAXikaraNam,1.2#karma,7.1#BAvalakRaNasapwamI_pUrvakAlaH,7.1#BAvalakRaNasapwamI_pUrvakAlaH,2.1	1	04	002	kumArasamBavam",@null,@null}
5.1	vilocane	-	vilocane	vilocana{napuM;1;xvi}/vilocana{napuM;2;xvi}/vilocana{napuM;8;xvi}/vilocana{napuM;7;eka}	vilocana{napuM;2;xvi}	karma,2.1	aXikaraNam,7.1#karmasamAnAXikaraNam,4.3#karmasamAnAXikaraNam,1.2#karma,7.1#karma,2.1	1	04	002	kumArasamBavam",@null,@null}
6.1	na	-	na	na{avya}	na{avya}	prawiReXaH,7.1	prawiReXaH,7.1	1	04	002	kumArasamBavam",@null,@null}
7.1	vivexa	-	vivexa	vix1{karwari;lit;pra;eka;parasmEpaxI;axAxiH}/vix1{karwari;lit;u;eka;parasmEpaxI;axAxiH}/vix3{karwari;lit;pra;eka;parasmEpaxI;wuxAxiH}/vix3{karwari;lit;u;eka;parasmEpaxI;wuxAxiH}	vix1{karwari;lit;pra;eka;parasmEpaxI;axAxiH}	aBihiwa_karwA	-	1	04	002	kumArasamBavam",@null,@null}
8.1	wayoH	-	wayoH	wax{sarvanAma;puM;6;xvi}/wax{sarvanAma;napuM;6;xvi}/wax{sarvanAma;swrI;6;xvi}/wax{sarvanAma;puM;7;xvi}/wax{sarvanAma;napuM;7;xvi}/wax{sarvanAma;swrI;7;xvi}	wax{sarvanAma;puM;6;xvi}	viSeRaNam,9.1	RaRTIsambanXaH,11.3#RaRTIsambanXaH,5.1#viSeRaNam,9.1	1	04	002	kumArasamBavam",@null,@null}
9.1	awqpwayoH	-	awqpwayoH	awqpwa{pu;6;xvi}	awqpwa{pu;6;xvi}	RaRTIsambanXaH,10.1	RaRTIsambanXaH,10.1	1	04	002	kumArasamBavam",@null,@null}
1.1	ayi	-	ayi	ayi{avya}	ayi{avya}	samboXana_xyowakaH,2.2	samboXana_xyowakaH,2.2	1	04	003	kumArasamBavam",@null,@null}
10.1	puruRa-	-	puruRa-Akqwi	puruRa	puruRa	RaRTI_wawpuruRaH,10.2	RaRTI_wawpuruRaH,10.2	1	04	003	kumArasamBavam",@null,@null}
10.2	Akqwi	-	--	Akqwi{napuM;8;eka}/Akqwi{napuM;1;eka}/Akqwi{napuM;2;eka}	Akqwi{napuM;1;eka}	viSeRaNam,12.4	viSeRaNam,13.1#viSeRaNam,12.4	1	04	003	kumArasamBavam",@null,@null}
11.1	kRiwO	-	kRiwO	kRiwi{swrI;7;eka}	kRiwi{swrI;7;eka}	xeSAXikaraNam,9.1	xeSAXikaraNam,9.1	1	04	003	kumArasamBavam",@null,@null}
12.1	hara-	-	hara-kopa-anala-Basma	hara	hara	RaRTI_wawpuruRaH,12.3	RaRTI_wawpuruRaH,12.3	1	04	003	kumArasamBavam",@null,@null}
12.2	kopa-	-	--	kopa	kopa	karmaXArayaH,12.3	karmaXArayaH,12.3	1	04	003	kumArasamBavam",@null,@null}
12.3	anala-	-	--	anala	anala	RaRTI_wawpuruRaH,12.4	RaRTI_wawpuruRaH,12.4	1	04	003	kumArasamBavam",@null,@null}
12.4	Basma	-	--	Basman{napuM;1;eka}/Basman{napuM;2;eka}/Basman{napuM;8;eka}/Basma{napuM;8;eka}	Basman{napuM;1;eka}	karma,9.1	viSeRaNam,13.1#karma,9.1	1	04	003	kumArasamBavam",@null,@null}
13.1	kevalam	-	kevalam	kevala{puM;2;eka}/kevala{napuM;1;eka}/kevala{avya}	kevala{avya}	kriyAviSeRaNam,9.1	kriyAviSeRaNam,9.1#kriyAviSeRaNam,6.1#kriyAviSeRaNam,5.1#kriyAviSeRaNam,3.1#kriyAviSeRaNam,2.1	1	04	003	kumArasamBavam",@null,@null}
14.1	.	-	.	-	-	-	-	1	04	003	kumArasamBavam",@null,@null}
2.1	jIviwa-	-	jIviwa-nAWa	jIviwa(jIv1;kwa;BvAxiH)	jIviwa(jIv1;kwa;BvAxiH)	RaRTI_wawpuruRaH,2.2	samAsaH,2.2#RaRTI_wawpuruRaH,2.2	1	04	003	kumArasamBavam",@null,@null}
2.2	nAWa	-	--	nAWa{puM;8;eka}/nAWa{napuM;8;eka}	nAWa{puM;8;eka}	samboXyaH,3.1	samboXyaH,3.1	1	04	003	kumArasamBavam",@null,@null}
3.1	jIvasi	-	jIvasi	jIv1{karwari;lat;ma;eka;parasmEpaxI;BvAxiH}	jIv1{karwari;lat;ma;eka;parasmEpaxI;BvAxiH}	vAkyakarma,5.1	vAkyakarma,9.1	1	04	003	kumArasamBavam",@null,@null}
4.1	iwi	-	iwi	iwi{avya}	iwi{avya}	vAkyakarma_xyowakaH,3.1	vAkyakarma_xyowakaH,3.1	1	04	003	kumArasamBavam",@null,@null}
5.1	aBiXAya	-	aBiXAya	{aBi_XA1;lyap;avya;juhowyAxiH}	{aBi_XA1;lyap;avya;juhowyAxiH}	pUrvakAlaH,9.1	viSeRaNam,12.4#viSeRaNam,10.2#pUrvakAlaH,9.1	1	04	003	kumArasamBavam",@null,@null}
6.1	uwWiwayA	-	uwWiwayA	uwWiwA{swrI;3;eka(uw_RWA1;kwa;BvAxiH)}	uwWiwA{swrI;3;eka(uw_RWA1;kwa;BvAxiH)}	viSeRaNam,7.1	viSeRaNam,7.1#karwA,9.1#karaNam,9.1#hewuH,9.1	1	04	003	kumArasamBavam",@null,@null}
7.1	wayA	-	wayA	wax{sarvanAma;swrI;3;eka}	wax{sarvanAma;swrI;3;eka}	karwA,9.1	karwA,9.1#karaNam,9.1#hewuH,9.1	1	04	003	kumArasamBavam",@null,@null}
8.1	puraH	-	puraH	puraH{avya}/pur{swrI;1;bahu}/pur{swrI;2;bahu}/pur{swrI;5;eka}/pur{swrI;6;eka}/pur{swrI;8;bahu}	puraH{avya}	sambanXaH,9.1	RaRTIsambanXaH,13.1#RaRTIsambanXaH,12.4#RaRTIsambanXaH,11.1#RaRTIsambanXaH,10.2#hewuH5,9.1#xeSAXikaraNam_upa,9.1#kriyAviSeRaNam,9.1#xeSAXikaraNam,9.1#sambanXaH,9.1	1	04	003	kumArasamBavam",@null,@null}
9.1	xaxqSe	-	xaxqSe	xqS1{karmaNi;lit;pra;eka;AwmanepaxI;BvAxiH}/xqS1{karmaNi;lit;u;eka;AwmanepaxI;BvAxiH}	xqS1{karmaNi;lit;pra;eka;AwmanepaxI;BvAxiH}	aBihiwa_karma	-	1	04	003	kumArasamBavam",@null,@null}
1.1	aWa	-	aWa	aWa{avya}	aWa{avya}	sambanXaH,7.1	sambanXaH,7.1	1	04	004	kumArasamBavam",@null,@null}
10.1	iva	-	iva	iva{avya}	iva{avya}	sambanXaH,7.1	upamAnam_rahiwa_upamAna_xyowakaH,11.1#upamAna_xyowakaH,9.2#sambanXaH,7.1	1	04	004	kumArasamBavam",@null,@null}
11.1	kurvawI	-	kurvawI	kurvaw{napuM;1;xvi(kq3;Sawq_lat;wanAxiH)}/kurvaw{napuM;2;xvi(kq3;Sawq_lat;wanAxiH)}/kurvawI{swrI;1;eka(kq3;Sawq_lat;wanAxiH)}	kurvawI{swrI;1;eka(kq3;Sawq_lat;wanAxiH)}	varwamAnasamAnakAlaH,7.1	varwamAnasamAnakAlaH,7.1	1	04	004	kumArasamBavam",@null,@null}
12.1	sWalIm	-	sWalIm	sWalI{swrI;2;eka}	sWalI{swrI;2;eka}	viSeRaNam,9.2	viSeRaNam,9.2	1	04	004	kumArasamBavam",@null,@null}
13.1	.	-	.	-	-	-	-	1	04	004	kumArasamBavam",@null,@null}
2.1	sA	-	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karwA,7.1	viSeRaNam,11.1#viSeRaNam,8.2#viSeRaNam,5.1#karwA,7.1	1	04	004	kumArasamBavam",@null,@null}
3.1	punaH	-	punaH	punaH{avya}	punaH{avya}	kriyAviSeRaNam,7.1	kriyAviSeRaNam,7.1	1	04	004	kumArasamBavam",@null,@null}
4.1	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,7.1	sambanXaH,3.1#sambanXaH,7.1	1	04	004	kumArasamBavam",@null,@null}
5.1	vihvalA	-	vihvalA	vihvalA{swrI;1;eka}	vihvalA{swrI;1;eka}	viSeRaNam,2.1	karwA,7.1#viSeRaNam,2.1	1	04	004	kumArasamBavam",@null,@null}
6.1	vasuXA-	-	vasuXA-Alifgana-XUsara-swanI	vasuXA	vasuXA	RaRTI_wawpuruRaH,6.2	RaRTI_wawpuruRaH,6.2	1	04	004	kumArasamBavam",@null,@null}
6.2	Alifgana-	-	--	Alifgana	Alifgana	wqwIyA_wawpuruRaH,6.4	wqwIyA_wawpuruRaH,6.4	1	04	004	kumArasamBavam",@null,@null}
6.3	XUsara-	-	--	XUsara	XUsara	bahuvrIhiH,6.4	bahuvrIhiH,6.4	1	04	004	kumArasamBavam",@null,@null}
6.4	swanI	-	--	swanI{swrI;1;eka}	swanI{swrI;1;eka}	viSeRaNam,2.1	viSeRaNam,2,1#viSeRaNam,2.1	1	04	004	kumArasamBavam",@null,@null}
7.1	vilalApa	-	vilalApa	vi_lap1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}/vi_lap1{karwari{lit;u;eka;parasmEpaxI;BvAxiH}	vi_lap1{karwari;lit;pra;eka;parasmEpaxI;BvAxiH}	aBihiwa_karwA,5.1	-	1	04	004	kumArasamBavam",@null,@null}
8.1	vikIrNa-	-	vikIrNa-mUrXajA	vikIrNa(vi_kQ1;kwa;wuxAxiH)	vikIrNa(vi_kQ1;kwa;wuxAxiH)	bahuvrIhiH,8.2	bahuvrIhiH,8.2	1	04	004	kumArasamBavam",@null,@null}
8.2	mUrXajA	-	--	mUrXajA{swrI;1;eka}	mUrXajA{swrI;1;eka}	viSeRaNam,2.1	viSeRaNam,11.1#viSeRaNam,2.1	1	04	004	kumArasamBavam",@null,@null}
9.1	sama-	-	sama-xuHKAm	sama	sama	bahuvrIhiH,9.2	bahuvrIhiH,9.2	1	04	004	kumArasamBavam",@null,@null}
9.2	xuHKAm	-	--	xuHKA{swrI;2;eka}	xuHKA{swrI;2;eka}	karma,11.1	viSeRaNam,12.1#upamAnam,12.1#karma,11.1	1	04	004	kumArasamBavam",@null,@null}
1.1	upamAnam	-	upamAnam	upamAna{napuM;1;eka(upa_mA1;lyut;axAxiH)}/upamAna{napuM;2;eka(upa_mA1;lyut;axAxiH)}	upamAna{napuM;1;eka(upa_mA1;lyut;axAxiH)}	karwA,2.1	karma,4.1#karwA_be_verbs,2.1	1	04	005	kumArasamBavam",@null,@null}
10.1	gawam	-	gawam	gawa{puM;2;eka(gam1;kwa;BvAxiH)}/gawa{napuM;1;eka(gam1;kwa;BvAxiH)}/gawa{napuM;2;eka(gam1;kwa;BvAxiH)}	gawa{napuM;1;eka(gam1;kwa;BvAxiH)}	-	-	1	04	005	kumArasamBavam",@null,@null}
11.1	IxqSIm	-	IxqSIm	IxqSI{swrI;2;eka}	IxqSI{swrI;2;eka}	viSeRaNam,12.1	viSeRaNam,12.1	1	04	005	kumArasamBavam",@null,@null}
